f_avg,delta1,log10_nmse
6.2762,-7.5789,-1.706330
1.0460,-7.5789,-1.706330
49.1632,-8.0000,-3.010336
41.6318,-8.0000,-2.932403
41.0042,-8.0000,-2.909648
2.5105,-7.5789,-1.706330
2.3013,-7.5789,-1.706330
15.6904,-7.5789,-1.706330
5.2301,-7.5789,-1.706330
48.7448,-8.0000,-3.017133
2.9289,-7.5789,-1.706330
3.9749,-7.5789,-1.706330
43.9331,-8.0000,-2.961895
10.0418,-7.5789,-1.706330
4.1841,-7.5789,-1.706330
6.0669,-7.5789,-1.706330
48.5356,-8.0000,-3.017615
44.7699,-8.0000,-2.980601
7.3222,-7.5789,-1.706330
5.4393,-7.5789,-1.706330
9.4142,-7.5789,-1.706330
32.4268,-7.7895,-1.706479
8.7866,-7.5789,-1.706330
5.0209,-7.5789,-1.706330
47.4895,-8.0000,-3.020230
49.3724,-8.0000,-3.006159
43.3054,-8.0000,-2.921879
10.8787,-7.5789,-1.706330
13.1799,-7.5789,-1.706330
8.3682,-7.5789,-1.706330
41.8410,-8.0000,-2.939597
6.6946,-7.5789,-1.706330
14.4351,-7.5789,-1.706330
42.8870,-8.0000,-2.939230
4.6025,-7.5789,-1.706330
28.0335,-7.7895,-1.706479
4.3933,-7.5789,-1.706330
7.5314,-7.5789,-1.706330
6.4854,-7.5789,-1.706330
11.2971,-7.5789,-1.706330
15.2720,-7.5789,-1.706330
7.1130,-7.5789,-1.706330
14.6444,-7.5789,-1.706330
45.3975,-8.0000,-2.973882
12.9707,-7.5789,-1.706330
11.9247,-7.5789,-1.706330
45.6067,-8.0000,-2.967611
9.2050,-7.5789,-1.706330
6.9038,-7.5789,-1.706330
13.8075,-7.5789,-1.706330
46.6527,-8.0000,-3.003794
11.0879,-7.5789,-1.706330
11.5063,-7.5789,-1.706330
44.5607,-8.0000,-2.979594
10.6695,-7.5789,-1.706330
8.1590,-7.5789,-1.706330
5.6485,-7.5789,-1.706330
17.1548,-7.5789,-1.706330
19.6653,-7.5789,-1.706330
37.0293,-7.7895,-2.856540
20.7113,-7.5789,-1.706330
8.9958,-7.5789,-1.706330
7.9498,-7.5789,-1.706330
15.8996,-7.5789,-1.706330
4.8117,-7.5789,-1.706330
45.8159,-8.0000,-2.970254
12.1339,-7.5789,-1.706330
7.7406,-7.5789,-1.706330
10.2510,-7.5789,-1.706330
13.3891,-7.5789,-1.706330
9.6234,-7.5789,-1.706330
10.4603,-7.5789,-1.706330
19.4561,-7.5789,-1.706330
15.4812,-7.5789,-1.706330
16.9456,-7.5789,-1.706330
14.8536,-7.5789,-1.706330
21.5481,-7.5789,-1.706330
9.8326,-7.5789,-1.706330
14.0167,-7.5789,-1.706330
15.0628,-7.5789,-1.706330
44.3515,-8.0000,-2.978419
20.2929,-7.5789,-1.706330
36.6109,-7.7895,-2.832432
49.5816,-8.0000,-3.002888
12.7615,-7.5789,-1.706330
17.3640,-7.5789,-1.706330
20.9205,-7.5789,-1.706330
17.7824,-7.5789,-1.706330
38.2845,-7.7895,-2.925106
18.4100,-7.5789,-1.706330
24.2678,-7.5789,-1.706330
19.2469,-7.5789,-1.706330
42.6778,-7.7895,-2.922277
17.9916,-7.5789,-1.706330
20.0837,-7.5789,-1.706330
38.4937,-7.7895,-2.923280
13.5983,-7.5789,-1.706330
37.4477,-7.7895,-2.885539
23.6402,-7.5789,-1.706330
35.7741,-7.7895,-2.848691
34.1004,-7.5789,-1.706330
21.1297,-7.5789,-1.706330
16.7364,-7.5789,-1.706330
12.5523,-7.5789,-1.706330
22.3849,-7.5789,-1.706330
24.8954,-7.5789,-1.706330
37.2385,-7.7895,-2.869405
19.8745,-7.5789,-1.706330
32.2176,-7.5789,-1.706330
14.2259,-7.5789,-1.706330
31.3808,-7.5789,-1.706330
29.0795,-7.5789,-1.706330
16.3180,-7.5789,-1.706330
39.5397,-7.7895,-2.922982
25.5230,-7.5789,-1.706330
