f_avg,delta1,log10_nmse
39.5397,-7.7895,-2.006039
39.3305,-7.7895,-2.004733
33.8912,-7.7895,-1.611272
38.0753,-7.7895,-1.611272
42.2594,-7.7895,-2.019822
38.7029,-7.7895,-2.000253
37.6569,-7.7895,-1.611272
39.7490,-7.7895,-2.007145
37.2385,-7.7895,-1.611272
0.6276,-7.5789,-1.602930
46.8619,-7.7895,-2.067597
5.2301,-7.5789,-1.602930
41.6318,-7.7895,-2.017335
39.9582,-7.7895,-2.007710
45.3975,-7.7895,-2.053111
4.1841,-7.5789,-1.602930
1.6736,-7.5789,-1.602930
5.4393,-7.5789,-1.602930
5.0209,-7.5789,-1.602930
40.1674,-7.7895,-2.008433
1.0460,-7.5789,-1.602930
0.4184,-7.5789,-1.602930
49.7908,-7.7895,-2.091539
40.7950,-7.7895,-2.013011
43.7238,-7.7895,-2.034419
43.5146,-7.7895,-2.032830
41.0042,-7.7895,-2.014273
1.4644,-7.5789,-1.602930
1.2552,-7.5789,-1.602930
37.0293,-7.7895,-1.611272
40.5858,-7.7895,-2.011844
45.8159,-7.7895,-2.057874
38.2845,-7.7895,-1.996789
1.8828,-7.5789,-1.602930
8.3682,-7.5789,-1.602930
3.7657,-7.5789,-1.602930
41.4226,-7.7895,-2.016309
45.6067,-7.7895,-2.055476
10.6695,-7.5789,-1.602930
0.2092,-7.5789,-1.602930
6.6946,-7.5789,-1.602930
38.4937,-7.7895,-1.998550
38.9121,-7.7895,-2.001829
6.9038,-7.5789,-1.602930
4.3933,-7.5789,-1.602930
8.7866,-7.5789,-1.602930
46.0251,-7.7895,-2.060211
11.0879,-7.5789,-1.602930
44.9791,-7.7895,-2.048559
6.0669,-7.5789,-1.602930
3.9749,-7.5789,-1.602930
2.7197,-7.5789,-1.602930
12.1339,-7.5789,-1.602930
6.2762,-7.5789,-1.602930
48.9540,-7.7895,-2.084428
6.4854,-7.5789,-1.602930
7.1130,-7.5789,-1.602930
47.2803,-7.7895,-2.071243
47.4895,-7.7895,-2.072991
3.5565,-7.5789,-1.602930
43.9331,-7.7895,-2.036044
8.9958,-7.5789,-1.602930
44.5607,-7.7895,-2.043844
48.3264,-7.7895,-2.079768
10.4603,-7.5789,-1.602930
47.9079,-7.7895,-2.076468
9.4142,-7.5789,-1.602930
2.3013,-7.5789,-1.602930
44.7699,-7.7895,-2.046235
47.6987,-7.7895,-2.074725
42.8870,-7.7895,-2.024717
43.3054,-7.7895,-2.029792
46.2343,-7.7895,-2.062249
2.9289,-7.5789,-1.602930
14.6444,-7.5789,-1.602930
48.5356,-7.7895,-2.081678
43.0962,-7.7895,-2.027262
40.3766,-7.7895,-2.010528
49.3724,-7.7895,-2.087337
15.0628,-7.5789,-1.602930
42.0502,-7.7895,-2.019109
46.6527,-7.7895,-2.065785
48.7448,-7.7895,-2.083119
10.2510,-7.5789,-1.602930
7.3222,-7.5789,-1.602930
10.8787,-7.5789,-1.602930
44.3515,-7.7895,-2.041234
41.8410,-7.7895,-2.018257
3.1381,-7.5789,-1.602930
12.5523,-7.5789,-1.602930
13.3891,-7.5789,-1.602930
10.0418,-7.5789,-1.602930
11.7155,-7.5789,-1.602930
7.9498,-7.5789,-1.602930
15.6904,-7.5789,-1.602930
46.4435,-7.7895,-2.064048
14.8536,-7.5789,-1.602930
7.5314,-7.5789,-1.602930
13.1799,-7.5789,-1.602930
47.0711,-7.7895,-2.069440
2.0921,-7.5789,-1.602930
49.1632,-7.7895,-2.085640
12.9707,-7.5789,-1.602930
12.7615,-7.5789,-1.602930
42.6778,-7.7895,-2.022547
17.1548,-7.5789,-1.602930
2.5105,-7.5789,-1.602930
8.5774,-7.5789,-1.602930
14.0167,-7.5789,-1.602930
15.8996,-7.5789,-1.602930
9.6234,-7.5789,-1.602930
16.7364,-7.5789,-1.602930
11.9247,-7.5789,-1.602930
16.1088,-7.5789,-1.602930
11.5063,-7.5789,-1.602930
7.7406,-7.5789,-1.602930
11.2971,-7.5789,-1.602930
14.2259,-7.5789,-1.602930
44.1423,-7.7895,-2.037926
13.8075,-7.5789,-1.602930
14.4351,-7.5789,-1.602930
18.2008,-7.5789,-1.602930
49.5816,-7.7895,-2.089427
42.4686,-7.7895,-2.020451
0.8368,-7.5789,-1.602930
48.1172,-7.7895,-2.078126
17.7824,-7.5789,-1.602930
15.2720,-7.5789,-1.602930
16.9456,-7.5789,-1.602930
17.5732,-7.5789,-1.602930
45.1883,-7.7895,-2.051004
5.6485,-7.5789,-1.602930
19.0377,-7.5789,-1.602930
8.1590,-7.5789,-1.602930
50.0000,-7.7895,-2.093494
16.5272,-7.5789,-1.602930
9.8326,-7.5789,-1.602930
13.5983,-7.5789,-1.602930
4.6025,-7.5789,-1.602930
3.3473,-7.5789,-1.602930
9.2050,-7.5789,-1.602930
5.8577,-7.5789,-1.602930
12.3431,-7.5789,-1.602930
18.6192,-7.5789,-1.602930
17.9916,-7.5789,-1.602930
19.4561,-7.5789,-1.602930
15.4812,-7.5789,-1.602930
18.8285,-7.5789,-1.602930
17.3640,-7.5789,-1.602930
20.2929,-7.5789,-1.602930
16.3180,-7.5789,-1.602930
19.6653,-7.5789,-1.602930
19.2469,-7.5789,-1.602930
19.8745,-7.5789,-1.602930
20.0837,-7.5789,-1.602930
18.4100,-7.5789,-1.602930
20.5021,-7.5789,-1.602930
0.0000,-7.3684,0.000075
20.9205,-7.5789,-1.602930
20.7113,-7.5789,-1.602930
21.1297,-7.5789,-1.602930
21.3389,-7.5789,-1.602930
22.8033,-7.5789,-1.602930
22.1757,-7.5789,-1.602930
22.3849,-7.5789,-1.602930
23.2218,-7.5789,-1.602930
22.5941,-7.5789,-1.602930
24.0586,-7.5789,-1.602930
24.8954,-7.5789,-1.602930
21.5481,-7.5789,-1.602930
23.0126,-7.5789,-1.602930
23.8494,-7.5789,-1.602930
24.4770,-7.5789,-1.602930
21.7573,-7.5789,-1.602930
23.4310,-7.5789,-1.602930
21.9665,-7.5789,-1.602930
23.6402,-7.5789,-1.602930
25.5230,-7.5789,-1.602930
25.9414,-7.5789,-1.602930
26.1506,-7.5789,-1.602930
26.9874,-7.5789,-1.602930
24.6862,-7.5789,-1.602930
24.2678,-7.5789,-1.602930
27.6151,-7.5789,-1.602930
28.0335,-7.5789,-1.602930
27.1967,-7.5789,-1.602930
28.2427,-7.5789,-1.602930
25.7322,-7.5789,-1.602930
27.4059,-7.5789,-1.602930
29.7071,-7.5789,-1.602930
30.1255,-7.5789,-1.602930
26.3598,-7.5789,-1.602930
31.5900,-7.5789,-1.602930
25.3138,-7.5789,-1.602930
25.1046,-7.5789,-1.602930
31.7992,-7.5789,-1.602930
30.3347,-7.5789,-1.602930
26.5690,-7.5789,-1.602930
28.6611,-7.5789,-1.602930
29.9163,-7.5789,-1.602930
33.4728,-7.5789,-1.602930
26.7782,-7.5789,-1.602930
27.8243,-7.5789,-1.602930
29.4979,-7.5789,-1.602930
31.1715,-7.5789,-1.602930
30.9623,-7.5789,-1.602930
28.8703,-7.5789,-1.602930
34.5188,-7.5789,-1.602930
28.4519,-7.5789,-1.602930
36.4017,-7.5789,-1.602930
34.9372,-7.5789,-1.602930
32.2176,-7.5789,-1.602930
31.3808,-7.5789,-1.602930
35.5649,-7.5789,-1.602930
34.7280,-7.5789,-1.602930
37.0293,-7.5789,-1.602930
30.5439,-7.5789,-1.602930
36.6109,-7.5789,-1.977077
29.0795,-7.5789,-1.602930
29.2887,-7.5789,-1.602930
37.2385,-7.5789,-1.983498
34.1004,-7.5789,-1.602930
32.4268,-7.5789,-1.602930
33.2636,-7.5789,-1.602930
33.6820,-7.5789,-1.602930
32.6360,-7.5789,-1.602930
33.0544,-7.5789,-1.602930
30.7531,-7.5789,-1.602930
4.6025,-7.3684,-1.592309
38.4937,-7.5789,-1.994511
34.3096,-7.5789,-1.602930
38.9121,-7.5789,-1.997491
35.7741,-7.5789,-1.602930
37.4477,-7.5789,-1.985139
32.8452,-7.5789,-1.602930
37.8661,-7.5789,-1.989357
37.6569,-7.5789,-1.987381
2.7197,-7.3684,-1.592309
33.8912,-7.5789,-1.602930
41.0042,-7.5789,-2.008993
32.0084,-7.5789,-1.602930
7.9498,-7.3684,-1.592309
39.1213,-7.5789,-1.998831
40.7950,-7.5789,-2.008053
3.5565,-7.3684,-1.592309
47.9079,-7.5789,-2.070858
3.9749,-7.3684,-1.592309
35.1464,-7.5789,-1.602930
49.3724,-7.5789,-2.081899
2.9289,-7.3684,-1.592309
4.1841,-7.3684,-1.592309
3.7657,-7.3684,-1.592309
44.9791,-7.5789,-2.044763
43.5146,-7.5789,-2.028450
50.0000,-7.5789,-2.087682
45.3975,-7.5789,-2.049183
1.6736,-7.3684,-1.592309
42.2594,-7.5789,-2.015218
42.4686,-7.5789,-2.017227
2.5105,-7.3684,-1.592309
43.0962,-7.5789,-2.024285
47.4895,-7.5789,-2.067619
0.4184,-7.3684,-1.592309
4.3933,-7.3684,-1.592309
5.2301,-7.3684,-1.592309
39.3305,-7.5789,-2.000070
1.2552,-7.3684,-1.592309
7.5314,-7.3684,-1.592309
46.8619,-7.5789,-2.062540
38.0753,-7.5789,-1.991160
1.4644,-7.3684,-1.592309
44.3515,-7.5789,-2.037919
35.9833,-7.5789,-1.602930
0.2092,-7.3684,-1.592309
49.5816,-7.5789,-2.083905
0.6276,-7.3684,-1.592309
41.6318,-7.5789,-2.011839
3.1381,-7.3684,-1.592309
36.1925,-7.5789,-1.602930
48.5356,-7.5789,-2.075477
46.2343,-7.5789,-2.057136
36.8201,-7.5789,-1.979535
8.5774,-7.3684,-1.592309
6.4854,-7.3684,-1.592309
2.0921,-7.3684,-1.592309
5.8577,-7.3684,-1.592309
5.6485,-7.3684,-1.592309
47.2803,-7.5789,-2.065939
43.9331,-7.5789,-2.032078
8.1590,-7.3684,-1.592309
5.4393,-7.3684,-1.592309
39.5397,-7.5789,-2.001105
1.0460,-7.3684,-1.592309
35.3556,-7.5789,-1.602930
7.1130,-7.3684,-1.592309
42.6778,-7.5789,-2.019396
42.8870,-7.5789,-2.021867
39.9582,-7.5789,-2.002745
40.3766,-7.5789,-2.005705
46.0251,-7.5789,-2.055560
2.3013,-7.3684,-1.592309
48.7448,-7.5789,-2.076664
46.4435,-7.5789,-2.058893
7.3222,-7.3684,-1.592309
45.1883,-7.5789,-2.046777
42.0502,-7.5789,-2.013284
45.6067,-7.5789,-2.051528
6.9038,-7.3684,-1.592309
38.7029,-7.5789,-1.996040
43.3054,-7.5789,-2.027349
39.7490,-7.5789,-2.001631
44.1423,-7.5789,-2.035406
41.8410,-7.5789,-2.012632
8.9958,-7.3684,-1.592309
40.5858,-7.5789,-2.006822
0.8368,-7.3684,-1.592309
6.6946,-7.3684,-1.592309
8.3682,-7.3684,-1.592309
6.0669,-7.3684,-1.592309
48.3264,-7.5789,-2.074133
9.6234,-7.3684,-1.592309
41.2134,-7.5789,-2.009952
7.7406,-7.3684,-1.592309
47.6987,-7.5789,-2.069226
46.6527,-7.5789,-2.060747
44.5607,-7.5789,-2.040220
1.8828,-7.3684,-1.592309
5.0209,-7.3684,-1.592309
44.7699,-7.5789,-2.042544
49.7908,-7.5789,-2.085789
48.1172,-7.5789,-2.072344
48.9540,-7.5789,-2.077713
47.0711,-7.5789,-2.064251
9.2050,-7.3684,-1.592309
43.7238,-7.5789,-2.030065
41.4226,-7.5789,-2.011228
4.8117,-7.3684,-1.592309
38.2845,-7.5789,-1.992860
45.8159,-7.5789,-2.053654
8.7866,-7.3684,-1.592309
6.2762,-7.3684,-1.592309
49.1632,-7.5789,-2.079738
10.6695,-7.3684,-1.592309
40.1674,-7.5789,-2.004502
3.3473,-7.3684,-1.592309
10.0418,-7.3684,-1.592309
10.2510,-7.3684,-1.592309
10.4603,-7.3684,-1.592309
9.4142,-7.3684,-1.592309
9.8326,-7.3684,-1.592309
0.0000,-7.1579,0.000075
10.8787,-7.3684,-1.592309
11.5063,-7.3684,-1.592309
11.0879,-7.3684,-1.592309
11.2971,-7.3684,-1.592309
11.7155,-7.3684,-1.592309
12.1339,-7.3684,-1.592309
13.1799,-7.3684,-1.592309
