data_rate_Sa,f_avg,delta1,log10_nmse
14000,23.9583,-4.0000,-3.006241
14000,31.2500,-0.3333,-2.629460
14000,30.2083,4.3333,-1.669490
14000,22.9167,1.0000,0.148613
14000,47.9167,8.0000,-0.691577
14000,48.9583,5.3333,-1.824325
14000,20.8333,5.3333,-1.444853
14000,40.6250,4.6667,-1.929945
14000,6.2500,4.6667,-1.781135
14000,37.5000,-6.0000,-3.571454
14000,33.3333,2.3333,0.091392
14000,16.6667,-3.3333,-3.052459
14000,44.7917,2.0000,-0.055519
14000,23.9583,3.3333,0.306745
14000,5.2083,-1.0000,-1.774884
14000,23.9583,6.6667,0.385117
14000,36.4583,-5.0000,-2.272724
14000,32.2917,6.6667,-0.246245
14000,3.1250,7.0000,-1.804309
14000,19.7917,4.6667,-1.210152
14000,26.0417,4.6667,-1.247951
14000,11.4583,-6.3333,-1.790541
14000,8.3333,-8.0000,-1.793455
14000,44.7917,0.0000,-1.481384
14000,33.3333,-8.0000,-1.793455
14000,20.8333,6.6667,-1.642743
14000,32.2917,-4.6667,-3.069921
14000,31.2500,4.0000,-0.407954
14000,30.2083,8.0000,-1.357517
14000,5.2083,-6.0000,-1.783473
14000,21.8750,-3.0000,-3.044099
14000,21.8750,4.3333,-1.620018
14000,32.2917,-2.6667,-1.624915
14000,23.9583,-1.6667,-1.462533
14000,22.9167,-6.6667,-1.800967
14000,11.4583,7.6667,-1.800101
14000,26.0417,2.6667,0.291658
14000,48.9583,7.0000,-1.046210
14000,33.3333,7.3333,-1.076226
14000,2.0833,-0.6667,-1.771780
14000,38.5417,-2.0000,-3.251291
14000,22.9167,-5.3333,-1.780122
14000,6.2500,-1.3333,-1.776686
14000,21.8750,-2.3333,-2.958818
14000,17.7083,2.3333,0.559863
14000,23.9583,7.6667,-1.213823
14000,33.3333,-3.6667,-2.963030
14000,42.7083,5.0000,-1.777291
14000,20.8333,7.0000,-0.451077
14000,8.3333,0.6667,-0.750447
14000,9.3750,4.3333,-1.781506
14000,1.0417,4.3333,-1.781506
14000,41.6667,0.3333,-0.546465
14000,4.1667,4.0000,-1.781255
14000,41.6667,3.3333,-0.001508
14000,18.7500,6.3333,0.638077
14000,40.6250,4.3333,-1.675073
14000,22.9167,2.6667,0.603501
14000,40.6250,7.0000,-1.093839
14000,4.1667,2.3333,-1.780438
14000,17.7083,-7.6667,-1.800101
14000,38.5417,-4.3333,-3.182654
14000,6.2500,6.0000,-1.783473
14000,32.2917,2.6667,0.257821
14000,50.0000,6.3333,-0.482304
14000,42.7083,2.0000,0.107088
14000,44.7917,-5.0000,-1.663249
14000,9.3750,7.3333,-1.790750
14000,7.2917,2.3333,-1.780438
14000,47.9167,5.6667,-1.705658
14000,27.0833,-4.0000,-3.372893
14000,36.4583,-6.6667,-3.372833
14000,12.5000,-7.0000,-1.804309
14000,45.8333,3.3333,-0.236714
14000,35.4167,-3.0000,-2.440651
14000,31.2500,-7.0000,-1.804309
14000,37.5000,2.3333,-0.183997
14000,11.4583,-7.6667,-1.800101
14000,6.2500,4.0000,-1.781255
14000,41.6667,-2.6667,-3.498073
14000,38.5417,-6.3333,-3.333860
14000,12.5000,2.6667,-1.102625
14000,38.5417,0.6667,-0.054553
14000,7.2917,-7.3333,-1.790750
14000,7.2917,5.6667,-1.780575
14000,45.8333,-1.3333,-2.672874
14000,7.2917,1.6667,-1.348773
14000,7.2917,-3.0000,-1.780769
14000,16.6667,-0.6667,-2.227023
14000,14.5833,-0.6667,-2.653765
14000,22.9167,-2.6667,-2.396580
14000,45.8333,-4.6667,-3.042104
14000,9.3750,-6.0000,-1.783473
14000,26.0417,-3.0000,-2.980700
14000,8.3333,1.3333,-1.050445
14000,32.2917,-4.0000,-2.846591
14000,10.4167,-7.6667,-1.800101
14000,46.8750,0.0000,-1.891820
14000,7.2917,-7.0000,-1.804309
14000,19.7917,-1.0000,-2.546504
14000,7.2917,2.0000,-2.169950
14000,33.3333,-1.0000,-1.264242
14000,6.2500,-1.0000,-0.771701
14000,42.7083,-5.6667,-3.073668
14000,0.0000,-1.6667,0.002271
14000,17.7083,-4.0000,-3.088470
14000,17.7083,6.0000,0.617297
14000,28.1250,-2.3333,-3.431441
14000,14.5833,5.3333,-1.527646
14000,25.0000,-7.3333,-1.790750
14000,0.0000,0.0000,0.000220
14000,50.0000,4.3333,-1.610672
14000,7.2917,-7.6667,-1.800101
14000,9.3750,-5.0000,-1.780556
14000,10.4167,1.6667,-1.036920
14000,42.7083,4.3333,-1.923771
14000,33.3333,4.3333,-2.093063
14000,30.2083,2.6667,-0.095690
14000,25.0000,2.0000,0.750067
14000,36.4583,1.3333,0.187143
14000,6.2500,6.3333,-1.790541
14000,45.8333,3.0000,0.234112
14000,31.2500,-4.6667,-3.054940
14000,18.7500,6.6667,-1.549142
14000,30.2083,-0.6667,-2.484585
14000,27.0833,7.6667,-0.887091
14000,6.2500,7.3333,-1.790750
14000,7.2917,-1.3333,-0.149965
14000,16.6667,-7.6667,-1.800101
14000,15.6250,0.0000,-2.176579
14000,39.5833,2.0000,0.265238
14000,20.8333,-0.6667,-3.013148
14000,21.8750,-7.3333,-1.790750
14000,22.9167,-3.0000,-2.973132
14000,39.5833,-0.6667,-2.820163
14000,40.6250,5.6667,-1.562389
14000,7.2917,-8.0000,-1.793455
14000,19.7917,-7.6667,-1.800101
14000,27.0833,3.3333,0.043859
14000,28.1250,-3.3333,-2.846114
14000,31.2500,6.6667,-0.560188
14000,4.1667,6.0000,-1.783473
14000,25.0000,5.3333,-1.527556
14000,3.1250,-3.6667,-1.757546
14000,47.9167,6.0000,-1.167423
14000,33.3333,1.3333,0.306181
14000,35.4167,5.0000,-1.956147
14000,25.0000,-4.3333,-3.672537
14000,32.2917,-3.0000,-2.960023
14000,40.6250,1.3333,0.601240
14000,46.8750,-8.0000,-3.212493
14000,34.3750,3.6667,-0.385566
14000,0.0000,7.6667,0.000211
14000,4.1667,-1.6667,-1.778299
14000,26.0417,-8.0000,-1.793455
14000,29.1667,-0.3333,-2.499558
14000,50.0000,-7.6667,-2.613622
14000,0.0000,6.6667,0.000138
14000,20.8333,7.3333,-1.217748
14000,28.1250,4.6667,-1.557100
14000,45.8333,-4.0000,-2.553400
14000,19.7917,0.0000,-2.057439
14000,35.4167,1.3333,0.606282
14000,6.2500,3.0000,-1.780769
14000,9.3750,2.3333,-1.172684
14000,13.5417,8.0000,-1.793455
14000,43.7500,-1.3333,-2.989123
14000,18.7500,-0.6667,-2.693879
14000,48.9583,-0.3333,-1.637608
14000,44.7917,-4.3333,-3.403368
14000,40.6250,1.0000,0.319407
14000,46.8750,-6.6667,-3.777929
14000,44.7917,7.3333,-0.450547
14000,33.3333,1.6667,0.263655
14000,43.7500,-5.6667,-3.396094
14000,23.9583,-3.3333,-3.328079
14000,40.6250,7.3333,-1.042382
14000,46.8750,1.6667,0.645998
14000,5.2083,5.3333,-1.780122
14000,33.3333,-7.6667,-1.800101
14000,27.0833,-5.0000,-3.574770
14000,46.8750,-3.3333,-2.013762
14000,36.4583,5.6667,-1.682200
14000,46.8750,-5.3333,-3.182668
14000,13.5417,-4.6667,-1.781135
14000,20.8333,-6.6667,-1.800967
14000,48.9583,4.3333,-1.926338
14000,26.0417,1.6667,0.430254
14000,25.0000,4.3333,-0.355108
14000,8.3333,2.3333,-1.352089
14000,46.8750,-3.6667,-2.948086
14000,8.3333,2.0000,-1.208203
14000,15.6250,-3.6667,-2.414068
14000,8.3333,-0.3333,0.041108
14000,1.0417,1.6667,-1.778299
14000,44.7917,4.6667,-1.655450
14000,26.0417,-1.0000,-2.513308
14000,48.9583,2.3333,0.063979
14000,19.7917,0.3333,-0.631561
14000,3.1250,-4.3333,-1.781506
14000,20.8333,-5.6667,-1.780575
14000,48.9583,3.0000,0.111652
14000,4.1667,-2.3333,-1.780438
14000,13.5417,3.6667,-1.005910
14000,40.6250,-4.3333,-3.080297
14000,23.9583,-2.0000,-3.066544
14000,40.6250,6.6667,-0.940209
14000,35.4167,0.0000,-2.724540
14000,47.9167,-7.3333,-2.410633
14000,33.3333,-3.3333,-3.050653
14000,42.7083,7.0000,-0.977346
14000,3.1250,1.3333,-1.776661
14000,6.2500,1.0000,-1.236831
14000,48.9583,-7.6667,-3.036951
14000,35.4167,4.3333,-2.047516
14000,16.6667,3.0000,1.067013
14000,28.1250,3.6667,-0.204687
14000,42.7083,4.6667,-1.782968
14000,10.4167,0.3333,0.341221
14000,16.6667,-6.0000,-1.783473
14000,45.8333,3.6667,-0.578165
14000,35.4167,-0.3333,-2.443464
14000,14.5833,6.0000,-1.783473
14000,9.3750,6.3333,-1.790541
14000,35.4167,8.0000,-1.007829
14000,25.0000,-5.0000,-3.382771
14000,44.7917,-2.3333,-3.776887
14000,44.7917,7.0000,-0.806692
14000,20.8333,2.6667,1.149829
14000,47.9167,0.0000,-2.734640
14000,11.4583,1.0000,0.222538
14000,30.2083,5.6667,-1.050096
14000,29.1667,3.0000,0.193073
14000,26.0417,-5.3333,-3.192291
14000,44.7917,-7.3333,-2.865735
14000,38.5417,-6.0000,-3.351848
14000,0.0000,-3.3333,0.000134
14000,9.3750,-5.3333,-1.780122
14000,4.1667,-7.0000,-1.804309
14000,27.0833,1.6667,0.831582
14000,12.5000,-3.3333,-1.779013
14000,17.7083,3.6667,0.759390
14000,2.0833,-7.0000,-1.804309
14000,3.1250,-6.0000,-1.783473
14000,18.7500,-8.0000,-1.793455
14000,6.2500,4.3333,-1.781506
14000,15.6250,6.6667,-1.801334
14000,38.5417,-5.3333,-3.446086
14000,20.8333,-6.3333,-1.790541
14000,28.1250,0.3333,-0.739459
14000,41.6667,2.6667,0.279802
14000,1.0417,-3.0000,-1.780769
14000,3.1250,1.0000,-1.774884
14000,10.4167,1.3333,-0.871128
14000,1.0417,-4.3333,-1.781506
14000,48.9583,1.6667,0.160999
14000,32.2917,-1.0000,-2.467317
14000,15.6250,0.3333,-0.596331
14000,13.5417,-3.0000,-2.476755
14000,20.8333,-2.0000,-2.727015
14000,7.2917,8.0000,-1.793455
14000,20.8333,5.6667,-0.824957
14000,7.2917,0.6667,-0.922489
14000,41.6667,2.3333,0.298678
14000,16.6667,3.3333,0.482569
14000,15.6250,3.3333,0.753381
14000,7.2917,-6.0000,-1.783473
14000,36.4583,1.6667,0.549946
14000,36.4583,7.0000,-0.837990
14000,17.7083,-6.6667,-1.800967
14000,36.4583,0.6667,0.223452
14000,40.6250,5.0000,-1.776927
14000,40.6250,6.3333,-0.455562
14000,50.0000,0.0000,-1.939675
14000,31.2500,4.3333,-1.932310
14000,6.2500,-3.6667,-1.757546
14000,15.6250,-7.3333,-1.790750
14000,13.5417,-5.0000,-1.780556
14000,45.8333,-5.0000,-1.308183
14000,39.5833,1.3333,0.376588
14000,27.0833,-7.3333,-1.790750
14000,43.7500,1.3333,0.023686
14000,48.9583,-3.3333,-2.488036
14000,8.3333,1.6667,-1.147828
14000,11.4583,6.6667,-1.800967
14000,4.1667,-0.6667,-1.771780
14000,3.1250,-0.3333,-1.753273
14000,2.0833,-0.3333,-1.753273
14000,36.4583,-6.0000,-3.644402
14000,38.5417,3.3333,0.217124
14000,6.2500,-5.6667,-1.780575
14000,7.2917,5.0000,-1.780556
14000,47.9167,-3.0000,-2.026423
14000,33.3333,6.6667,0.518429
14000,23.9583,-4.3333,-2.664269
14000,34.3750,4.3333,-1.239910
14000,48.9583,2.6667,0.202318
14000,22.9167,6.0000,-0.827486
14000,34.3750,2.6667,-0.053736
14000,2.0833,-4.6667,-1.781135
14000,10.4167,6.3333,-1.790541
14000,27.0833,3.6667,0.101856
14000,22.9167,0.6667,0.413794
14000,13.5417,4.0000,-1.536863
14000,2.0833,-2.3333,-1.780438
14000,43.7500,3.3333,-0.113084
14000,47.9167,-6.3333,-3.729656
14000,0.0000,4.0000,0.000121
14000,44.7917,-1.6667,-2.980471
14000,27.0833,4.0000,-0.458362
14000,11.4583,-7.0000,-1.804309
14000,30.2083,5.3333,-1.690435
14000,16.6667,0.6667,-0.536247
14000,48.9583,7.3333,-1.358195
14000,42.7083,-0.3333,-1.901017
14000,2.0833,1.6667,-1.778299
14000,33.3333,6.0000,-0.947761
14000,31.2500,1.6667,-0.011052
14000,4.1667,-4.6667,-1.781135
14000,36.4583,2.0000,-0.332739
14000,30.2083,6.6667,-0.422816
14000,8.3333,3.0000,-1.780769
14000,6.2500,-3.0000,-1.780769
14000,43.7500,2.0000,-0.040162
14000,43.7500,0.6667,-0.515150
14000,14.5833,1.0000,1.234114
14000,39.5833,-0.3333,-2.676648
14000,36.4583,-3.0000,-2.509316
14000,26.0417,4.3333,-1.579969
14000,36.4583,-7.3333,-3.325457
14000,19.7917,7.6667,-1.810528
14000,26.0417,6.6667,-0.504168
14000,16.6667,5.3333,-1.376392
14000,19.7917,7.0000,-0.203858
14000,0.0000,-2.6667,0.000136
14000,25.0000,2.3333,0.255014
14000,0.0000,-6.3333,0.000119
14000,42.7083,1.6667,0.238646
14000,18.7500,4.0000,-1.144388
14000,17.7083,-2.0000,-1.178524
14000,4.1667,4.3333,-1.781506
14000,50.0000,-1.0000,-2.827380
14000,22.9167,4.0000,-0.616024
14000,28.1250,6.3333,-0.428506
14000,33.3333,0.6667,-0.558147
14000,34.3750,-4.3333,-2.859775
14000,38.5417,1.6667,-0.087051
14000,35.4167,-6.0000,-3.237175
14000,12.5000,-4.3333,-1.781506
14000,21.8750,1.6667,0.778709
14000,5.2083,-2.0000,-1.779586
14000,43.7500,-7.3333,-2.948179
14000,26.0417,-6.6667,-1.800967
14000,2.0833,-1.3333,-1.776661
14000,17.7083,8.0000,-1.729966
14000,13.5417,7.3333,-1.790750
14000,16.6667,-0.3333,-1.457099
14000,2.0833,0.6667,-1.771780
14000,25.0000,6.0000,-0.933449
14000,20.8333,-1.6667,-2.675099
14000,20.8333,4.3333,-1.452314
14000,46.8750,-6.3333,-3.667699
14000,25.0000,5.0000,-1.533307
14000,7.2917,-0.3333,-0.635905
14000,29.1667,-1.3333,-2.146413
14000,0.0000,-8.0000,-0.000044
14000,43.7500,-2.6667,-3.025795
14000,50.0000,-7.0000,-2.087368
14000,45.8333,-6.3333,-3.726476
14000,46.8750,2.3333,0.024313
14000,16.6667,2.0000,-0.383441
14000,27.0833,5.6667,-1.536679
14000,33.3333,0.0000,-2.802653
14000,7.2917,-3.6667,-1.757546
14000,42.7083,-5.0000,-3.218764
14000,3.1250,-3.3333,-1.779013
14000,10.4167,4.6667,-1.781135
14000,47.9167,-1.6667,-3.096996
14000,43.7500,-1.0000,-2.518412
14000,4.1667,-3.3333,-1.779013
14000,3.1250,-5.0000,-1.780556
14000,50.0000,-7.3333,-2.873533
14000,13.5417,5.6667,-1.780575
14000,3.1250,-1.6667,-1.778299
14000,39.5833,6.3333,-0.402902
14000,25.0000,3.0000,0.219424
14000,27.0833,7.0000,-0.927790
14000,32.2917,-6.6667,-3.311332
14000,47.9167,-4.0000,-3.266918
14000,43.7500,-2.0000,-2.196795
14000,31.2500,-4.0000,-2.228974
14000,4.1667,1.0000,-1.774884
14000,20.8333,-7.6667,-1.800101
14000,12.5000,-1.6667,-2.999455
14000,26.0417,6.0000,-1.209119
14000,18.7500,-2.0000,-2.484804
14000,17.7083,-7.3333,-1.790750
14000,26.0417,1.0000,0.106594
14000,25.0000,-4.6667,-3.458002
14000,16.6667,5.0000,-0.902181
14000,44.7917,2.3333,0.025863
14000,22.9167,1.3333,0.872515
14000,21.8750,-1.3333,-2.567088
14000,7.2917,-5.0000,-1.780556
14000,21.8750,2.0000,0.593256
14000,4.1667,-3.6667,-1.757546
14000,16.6667,1.3333,0.144470
14000,1.0417,-8.0000,-1.793456
14000,9.3750,-3.3333,-1.779013
14000,40.6250,-5.3333,-3.301399
14000,4.1667,7.6667,-1.800101
14000,4.1667,3.6667,-1.757546
14000,12.5000,2.0000,0.892505
14000,21.8750,0.0000,-2.068800
14000,2.0833,8.0000,-1.793455
14000,30.2083,-6.6667,-3.071925
14000,18.7500,7.3333,-1.835858
14000,27.0833,5.3333,-1.338621
14000,40.6250,-1.6667,-2.876527
14000,6.2500,2.0000,-1.779586
14000,21.8750,4.6667,-1.573369
14000,31.2500,-2.6667,-2.994561
14000,41.6667,2.0000,0.245591
14000,47.9167,-0.3333,-2.856839
14000,26.0417,3.0000,-0.126610
14000,23.9583,5.6667,-1.488602
14000,45.8333,2.0000,0.041581
14000,9.3750,0.3333,-0.544312
14000,30.2083,7.3333,-0.765045
14000,47.9167,-7.6667,-3.287006
14000,22.9167,-5.0000,-2.996009
14000,41.6667,-3.3333,-2.915931
14000,10.4167,5.0000,-1.780556
14000,44.7917,-2.6667,-3.409276
14000,17.7083,4.6667,-1.490435
14000,18.7500,6.0000,-0.506215
14000,7.2917,3.6667,-1.757546
14000,23.9583,3.0000,0.300469
14000,3.1250,-6.3333,-1.790541
14000,18.7500,-3.0000,-2.652844
14000,11.4583,-0.6667,-1.110636
14000,31.2500,0.3333,-0.819117
14000,20.8333,1.0000,0.308886
14000,33.3333,-2.0000,-2.751329
14000,50.0000,-8.0000,-2.885196
14000,38.5417,-1.0000,-2.571915
14000,12.5000,0.6667,-0.815666
14000,9.3750,4.0000,-1.781255
14000,34.3750,-6.6667,-2.176774
14000,8.3333,1.0000,-0.007318
14000,16.6667,-5.0000,-1.780556
14000,9.3750,5.6667,-1.780575
14000,42.7083,1.0000,-0.067519
14000,23.9583,4.0000,-0.218385
14000,42.7083,-2.0000,-3.054098
14000,2.0833,-4.3333,-1.781506
14000,35.4167,1.0000,-0.180549
14000,37.5000,6.0000,-1.118926
14000,6.2500,0.0000,-0.410565
14000,25.0000,-3.0000,-3.572135
14000,9.3750,8.0000,-1.793455
14000,46.8750,-6.0000,-3.189222
14000,39.5833,-4.0000,-2.948739
14000,0.0000,4.6667,0.000147
14000,5.2083,-5.0000,-1.780556
14000,28.1250,-6.6667,-1.800967
14000,42.7083,0.3333,-1.023830
14000,5.2083,-5.3333,-1.780122
14000,11.4583,-2.3333,-0.151554
14000,18.7500,3.6667,0.807994
14000,3.1250,6.6667,-1.800967
14000,1.0417,2.3333,-1.780438
14000,12.5000,6.0000,-1.783473
14000,26.0417,1.3333,0.652526
14000,4.1667,-7.6667,-1.800101
14000,2.0833,-4.0000,-1.781255
14000,50.0000,-6.0000,-3.643369
14000,28.1250,3.3333,0.078354
14000,19.7917,-6.6667,-1.800967
14000,2.0833,-5.3333,-1.780122
14000,0.0000,-7.6667,0.000125
14000,38.5417,6.6667,-0.953287
14000,32.2917,5.3333,-1.614014
14000,10.4167,-3.0000,-1.780769
14000,18.7500,-4.6667,-1.781135
14000,4.1667,-0.3333,-1.084380
14000,10.4167,-0.3333,-2.300532
14000,29.1667,-4.3333,-2.802464
14000,8.3333,2.6667,-1.780869
14000,29.1667,-2.0000,-3.102570
14000,39.5833,-8.0000,-3.195497
14000,10.4167,-2.3333,-0.790231
14000,46.8750,-7.3333,-2.568494
14000,12.5000,6.6667,-1.800967
14000,32.2917,-2.3333,-3.354283
14000,5.2083,-5.6667,-1.780575
14000,31.2500,5.3333,-1.544840
14000,42.7083,6.3333,-0.392363
14000,21.8750,1.0000,0.795679
14000,15.6250,5.3333,0.251262
14000,9.3750,-6.3333,-1.790541
14000,50.0000,4.6667,-1.918742
14000,15.6250,6.3333,-1.790042
14000,17.7083,6.6667,-1.425283
14000,13.5417,1.0000,0.127538
14000,7.2917,1.0000,-0.975847
14000,19.7917,-4.3333,-3.226893
14000,43.7500,0.3333,0.260535
14000,27.0833,-5.3333,-3.071263
14000,42.7083,-1.0000,-1.525701
14000,15.6250,-2.3333,-2.622981
14000,14.5833,1.6667,1.051376
14000,18.7500,-7.6667,-1.800101
14000,42.7083,3.0000,0.232576
14000,13.5417,-4.3333,-1.781506
14000,5.2083,-7.0000,-1.804309
14000,43.7500,7.6667,-1.152759
14000,12.5000,4.6667,-1.781135
14000,23.9583,-1.3333,-1.840336
14000,40.6250,-3.0000,-2.658523
14000,21.8750,-4.0000,-3.606960
14000,30.2083,-1.3333,-2.901165
14000,40.6250,6.0000,-0.945208
14000,27.0833,4.3333,-1.670964
14000,1.0417,2.0000,-1.779586
14000,38.5417,-8.0000,-2.626274
14000,48.9583,1.3333,0.509855
14000,14.5833,5.6667,-1.780154
14000,28.1250,6.6667,-0.732528
14000,28.1250,-6.0000,-3.406421
14000,38.5417,8.0000,-0.214793
14000,50.0000,-1.3333,-3.040761
14000,18.7500,0.0000,-1.849282
14000,42.7083,-3.6667,-2.936539
14000,13.5417,-2.0000,-3.316316
14000,16.6667,-2.3333,-2.752000
14000,26.0417,-4.0000,-3.751816
14000,8.3333,3.6667,-1.757546
14000,30.2083,-3.3333,-3.210246
14000,35.4167,2.3333,0.263746
14000,37.5000,-0.3333,-2.158691
14000,44.7917,5.0000,-1.705810
14000,40.6250,-7.3333,-2.852490
14000,12.5000,7.3333,-1.790750
14000,16.6667,6.0000,-0.504450
14000,26.0417,-2.0000,-3.394165
14000,20.8333,-2.6667,-2.607093
14000,32.2917,-8.0000,-1.793455
14000,30.2083,-0.3333,-2.242202
14000,37.5000,-7.3333,-2.782279
14000,46.8750,-2.3333,-3.866597
14000,8.3333,7.0000,-1.804309
14000,4.1667,-5.3333,-1.780122
14000,14.5833,-8.0000,-1.793455
14000,27.0833,6.3333,-0.281258
14000,41.6667,-7.0000,-2.277989
14000,5.2083,4.3333,-1.781506
14000,44.7917,1.3333,0.103567
14000,43.7500,0.0000,-2.190044
14000,21.8750,4.0000,-0.123175
14000,4.1667,1.3333,-1.776661
14000,25.0000,0.6667,-0.333434
14000,31.2500,-1.6667,-2.543112
14000,6.2500,7.0000,-1.804309
14000,0.0000,2.6667,0.000196
14000,13.5417,-4.0000,-1.781255
14000,45.8333,0.3333,-0.273956
14000,20.8333,-3.3333,-1.692986
14000,21.8750,-5.3333,-1.780122
14000,33.3333,-2.6667,-2.085645
14000,39.5833,-1.0000,-2.375852
14000,30.2083,-4.3333,-3.129628
14000,19.7917,-3.0000,-2.795501
14000,46.8750,3.6667,-0.109651
14000,31.2500,1.0000,0.154192
14000,11.4583,-7.3333,-1.790750
14000,5.2083,8.0000,-1.793455
14000,22.9167,-7.0000,-1.804309
14000,22.9167,-2.3333,-3.531869
14000,12.5000,6.3333,-1.790541
14000,8.3333,-6.3333,-1.790541
14000,14.5833,-3.6667,-1.757546
14000,48.9583,6.6667,-0.615424
14000,20.8333,1.6667,0.364648
14000,35.4167,-6.3333,-3.682948
14000,36.4583,1.0000,-0.267116
14000,28.1250,-5.0000,-3.118441
14000,21.8750,0.3333,-0.585796
14000,0.0000,2.3333,0.000128
14000,16.6667,0.3333,-0.404575
14000,20.8333,-3.0000,-2.194325
14000,41.6667,-1.6667,-2.071384
14000,15.6250,-0.3333,-2.316132
14000,38.5417,5.6667,-1.727716
14000,29.1667,-8.0000,-1.793455
14000,4.1667,2.0000,-1.779586
14000,47.9167,-6.6667,-2.861975
14000,34.3750,1.0000,0.313119
14000,3.1250,3.0000,-1.780769
14000,28.1250,-7.6667,-1.800101
14000,4.1667,7.3333,-1.790750
14000,43.7500,1.0000,-0.143933
14000,41.6667,-1.3333,-2.811737
14000,30.2083,7.0000,-0.755943
14000,17.7083,-1.3333,-2.638638
14000,37.5000,-8.0000,-1.793455
14000,45.8333,-6.0000,-3.507622
14000,6.2500,5.3333,-1.780122
14000,18.7500,2.3333,1.125373
14000,22.9167,5.3333,-1.412523
14000,22.9167,1.6667,0.665170
14000,23.9583,-6.6667,-1.800967
14000,29.1667,7.6667,-0.096143
14000,6.2500,-3.3333,-1.779013
14000,38.5417,6.0000,-1.229727
14000,35.4167,1.6667,0.293242
14000,36.4583,5.0000,-1.406740
14000,3.1250,-7.3333,-1.790750
14000,16.6667,3.6667,0.519593
14000,34.3750,0.3333,-0.824652
14000,4.1667,5.0000,-1.780556
14000,5.2083,3.3333,-1.779013
14000,19.7917,5.0000,-1.481386
14000,13.5417,2.6667,-0.191581
14000,18.7500,5.3333,-1.285445
14000,34.3750,7.6667,-1.076876
14000,3.1250,-5.3333,-1.780122
14000,9.3750,0.6667,-0.903804
14000,1.0417,-6.6667,-1.800966
14000,0.0000,-4.3333,0.004434
14000,28.1250,7.6667,0.020757
14000,31.2500,7.3333,-0.814709
14000,15.6250,-8.0000,-1.793455
14000,23.9583,4.3333,-1.659656
14000,11.4583,-4.0000,-1.781255
14000,31.2500,5.6667,-1.002923
14000,47.9167,6.6667,-0.760352
14000,48.9583,5.6667,-1.804406
14000,39.5833,6.6667,-0.606510
14000,20.8333,-6.0000,-1.783473
14000,13.5417,4.3333,-1.509919
14000,6.2500,7.6667,-1.800101
14000,4.1667,3.3333,-1.779013
14000,4.1667,-1.3333,-1.776661
14000,37.5000,7.6667,-1.090978
14000,10.4167,7.3333,-1.790750
14000,0.0000,8.0000,0.000104
14000,27.0833,-2.0000,-3.066525
14000,10.4167,5.3333,-1.780122
14000,27.0833,2.3333,-0.258609
14000,10.4167,7.0000,-1.804309
14000,22.9167,-7.6667,-1.800101
14000,35.4167,7.3333,-1.168821
14000,47.9167,-4.3333,-3.188299
14000,19.7917,-7.3333,-1.790750
14000,25.0000,-7.6667,-1.800101
14000,10.4167,2.6667,-1.331304
14000,26.0417,-1.6667,-2.387918
14000,39.5833,4.6667,-1.900487
14000,14.5833,4.3333,-1.543681
14000,34.3750,-2.0000,-2.746001
14000,8.3333,5.6667,-1.780575
14000,46.8750,-0.6667,-2.726798
14000,50.0000,-5.6667,-2.094240
14000,12.5000,4.3333,-1.777719
14000,13.5417,-8.0000,-1.793455
14000,48.9583,8.0000,-0.978607
14000,50.0000,5.3333,-1.880538
14000,20.8333,-2.3333,-2.669782
14000,37.5000,-4.0000,-3.027481
14000,10.4167,-2.6667,-1.780869
14000,50.0000,-2.6667,-2.390145
14000,13.5417,7.0000,-1.804309
14000,43.7500,1.6667,0.018453
14000,25.0000,-6.0000,-1.783473
14000,20.8333,5.0000,-1.543016
14000,17.7083,6.3333,-1.569536
14000,21.8750,-8.0000,-1.793455
14000,16.6667,-3.6667,-3.222522
14000,28.1250,2.6667,0.079252
14000,16.6667,7.0000,-1.655038
14000,27.0833,3.0000,-0.012177
14000,42.7083,-7.6667,-2.274110
14000,19.7917,6.6667,-1.322475
14000,6.2500,-0.6667,-0.790783
14000,1.0417,0.3333,-1.753273
14000,42.7083,5.6667,-1.636172
14000,15.6250,-1.6667,-2.419410
14000,46.8750,4.3333,-1.689568
14000,36.4583,-0.6667,-2.613595
14000,2.0833,6.3333,-1.790541
14000,25.0000,2.6667,0.403359
14000,12.5000,1.3333,1.417850
14000,41.6667,8.0000,-0.745558
14000,21.8750,-0.3333,-0.553706
14000,42.7083,-3.0000,-2.982852
14000,42.7083,0.6667,0.187482
14000,29.1667,7.0000,-0.853895
14000,44.7917,1.0000,0.071457
14000,45.8333,1.6667,0.351566
14000,30.2083,6.0000,-1.319638
14000,29.1667,-4.6667,-2.654820
14000,35.4167,7.0000,-0.858057
14000,30.2083,-1.6667,-1.538530
14000,21.8750,3.3333,1.186141
14000,45.8333,-2.3333,-3.808700
14000,44.7917,-1.3333,-2.780444
14000,21.8750,3.0000,0.228019
14000,4.1667,-7.3333,-1.790750
14000,36.4583,-2.6667,-2.974277
14000,41.6667,-6.0000,-3.435518
14000,31.2500,-7.6667,-1.800101
14000,25.0000,6.6667,-0.114062
14000,28.1250,1.6667,0.503100
14000,37.5000,-1.0000,-1.337084
14000,0.0000,4.3333,0.000130
14000,8.3333,-7.0000,-1.804309
14000,25.0000,-1.0000,-2.649848
14000,30.2083,4.6667,-1.567482
14000,42.7083,-0.6667,-1.936477
14000,13.5417,-3.3333,-1.779013
14000,20.8333,-7.3333,-1.790750
14000,13.5417,2.0000,0.941740
