f_avg,delta1,log10_nmse
10.0418,-7.5789,-1.480440
15.0628,-7.5789,-1.480440
9.8326,-7.5789,-1.480440
20.2929,-7.5789,-1.480440
12.1339,-7.5789,-1.480440
18.2008,-7.5789,-1.480440
19.2469,-7.5789,-1.480440
9.6234,-7.5789,-1.480440
17.1548,-7.5789,-1.480440
18.8285,-7.5789,-1.480440
19.8745,-7.5789,-1.480440
14.8536,-7.5789,-1.480440
20.7113,-7.5789,-1.480440
20.0837,-7.5789,-1.480440
16.1088,-7.5789,-1.480440
19.0377,-7.5789,-1.480440
0.0000,-7.3684,0.000446
41.6318,-7.7895,-0.871860
20.9205,-7.5789,-1.480440
21.1297,-7.5789,-1.480440
40.5858,-7.7895,-2.380950
40.3766,-7.7895,-1.742092
42.8870,-7.7895,-2.332577
44.7699,-7.7895,-1.877137
39.9582,-7.7895,-2.420655
22.1757,-7.5789,-1.480440
21.5481,-7.5789,-1.480440
41.8410,-7.7895,-2.208672
25.5230,-7.5789,-1.480440
23.0126,-7.5789,-1.480440
21.9665,-7.5789,-1.480440
21.7573,-7.5789,-1.480440
23.8494,-7.5789,-1.480440
24.6862,-7.5789,-1.480440
45.3975,-7.7895,-1.531359
42.4686,-7.7895,-2.320320
25.3138,-7.5789,-1.480440
46.4435,-7.7895,-1.630949
22.3849,-7.5789,-1.480440
25.7322,-7.5789,-1.480440
23.2218,-7.5789,-1.480440
21.3389,-7.5789,-1.480440
42.2594,-7.7895,-2.288413
43.5146,-7.7895,-1.659063
26.3598,-7.5789,-1.480440
43.3054,-7.7895,-2.447187
22.8033,-7.5789,-1.480440
45.6067,-7.7895,-1.267207
44.3515,-7.7895,-2.123383
46.8619,-7.7895,-1.676583
24.8954,-7.5789,-1.480440
43.0962,-7.7895,-2.513328
23.6402,-7.5789,-1.480440
28.2427,-7.5789,-1.480440
43.7238,-7.7895,-2.135178
23.4310,-7.5789,-1.480440
28.4519,-7.5789,-1.480440
49.1632,-7.7895,-2.577101
24.2678,-7.5789,-1.480440
42.0502,-7.7895,-2.086873
42.6778,-7.7895,-2.354460
43.9331,-7.7895,-2.123167
27.1967,-7.5789,-1.480440
47.9079,-7.7895,-2.362838
25.1046,-7.5789,-1.480440
44.9791,-7.7895,-1.881940
26.7782,-7.5789,-1.480440
44.1423,-7.7895,-1.886479
44.5607,-7.7895,-2.028423
30.5439,-7.5789,-1.480440
24.0586,-7.5789,-1.480440
26.1506,-7.5789,-1.480440
48.1172,-7.7895,-2.462667
28.8703,-7.5789,-1.480440
40.1674,-7.7895,-2.216234
25.9414,-7.5789,-1.480440
47.6987,-7.7895,-2.243301
47.0711,-7.7895,-1.739777
49.5816,-7.7895,-2.562010
29.2887,-7.5789,-1.480440
0.2092,-7.3684,-1.519603
34.3096,-7.5789,-1.480440
0.4184,-7.3684,-1.519607
45.8159,-7.7895,-1.404446
30.3347,-7.5789,-1.480440
37.0293,-7.5789,-1.480440
47.4895,-7.7895,-2.288830
50.0000,-7.7895,-2.384348
29.7071,-7.5789,-1.480440
48.7448,-7.7895,-2.293343
29.9163,-7.5789,-1.480440
35.5649,-7.5789,-1.480440
28.0335,-7.5789,-1.480440
22.5941,-7.5789,-1.480440
38.2845,-7.5789,-1.480440
45.1883,-7.7895,-1.983592
37.4477,-7.5789,-1.480440
28.6611,-7.5789,-1.480440
48.9540,-7.7895,-2.472793
35.3556,-7.5789,-1.480440
36.6109,-7.5789,-1.480440
35.7741,-7.5789,-1.480440
27.6151,-7.5789,-1.480440
33.6820,-7.5789,-1.480440
34.7280,-7.5789,-1.480440
49.3724,-7.7895,-2.619823
38.0753,-7.5789,-1.480440
0.6276,-7.3684,-1.519608
47.2803,-7.7895,-2.147506
26.5690,-7.5789,-1.480440
46.2343,-7.7895,-1.426746
0.8368,-7.3684,-1.519609
32.0084,-7.5789,-1.480440
37.6569,-7.5789,-1.480440
27.8243,-7.5789,-1.480440
32.4268,-7.5789,-1.480440
37.8661,-7.5789,-1.480440
48.3264,-7.7895,-2.394389
46.6527,-7.7895,-1.871610
36.4017,-7.5789,-1.480440
33.8912,-7.5789,-1.480440
34.9372,-7.5789,-1.480440
39.7490,-7.5789,-1.480440
35.1464,-7.5789,-1.480440
36.1925,-7.5789,-1.480440
29.4979,-7.5789,-1.480440
34.5188,-7.5789,-1.480440
32.2176,-7.5789,-1.480440
33.2636,-7.5789,-1.480440
26.9874,-7.5789,-1.480440
35.9833,-7.5789,-1.480440
30.7531,-7.5789,-1.480440
39.9582,-7.5789,-1.480440
33.0544,-7.5789,-1.480440
31.1715,-7.5789,-1.480440
31.7992,-7.5789,-1.480440
33.4728,-7.5789,-1.480440
32.8452,-7.5789,-1.480440
34.1004,-7.5789,-1.480440
27.4059,-7.5789,-1.480440
37.2385,-7.5789,-1.480440
31.3808,-7.5789,-1.480440
36.8201,-7.5789,-1.480440
1.0460,-7.3684,-1.519609
32.6360,-7.5789,-1.480440
24.4770,-7.5789,-1.480440
48.5356,-7.7895,-2.406652
30.1255,-7.5789,-1.480440
1.4644,-7.3684,-1.519610
30.9623,-7.5789,-1.480440
31.5900,-7.5789,-1.480440
49.7908,-7.7895,-2.531334
29.0795,-7.5789,-1.480440
46.0251,-7.7895,-1.598606
1.2552,-7.3684,-1.519610
1.8828,-7.3684,-1.519610
1.6736,-7.3684,-1.519610
2.0921,-7.3684,-1.519610
2.9289,-7.3684,-1.519610
40.1674,-7.5789,-1.482552
3.7657,-7.3684,-1.519611
2.5105,-7.3684,-1.519610
5.0209,-7.3684,-1.519611
3.3473,-7.3684,-1.519611
38.7029,-7.5789,-2.462851
4.6025,-7.3684,-1.519611
42.0502,-7.5789,-2.511475
4.8117,-7.3684,-1.519611
8.9958,-7.3684,-1.519611
2.3013,-7.3684,-1.519610
40.5858,-7.5789,-1.894857
8.7866,-7.3684,-1.519611
4.1841,-7.3684,-1.519611
13.1799,-7.3684,-1.519611
4.3933,-7.3684,-1.519611
6.6946,-7.3684,-1.519611
7.9498,-7.3684,-1.519611
6.9038,-7.3684,-1.519611
5.6485,-7.3684,-1.519611
7.7406,-7.3684,-1.519611
5.8577,-7.3684,-1.519611
3.5565,-7.3684,-1.519611
3.9749,-7.3684,-1.519611
2.7197,-7.3684,-1.519610
5.4393,-7.3684,-1.519611
10.0418,-7.3684,-1.519611
12.9707,-7.3684,-1.519611
7.5314,-7.3684,-1.519611
6.0669,-7.3684,-1.519611
39.3305,-7.5789,-2.360005
39.1213,-7.5789,-2.532777
42.2594,-7.5789,-2.590120
11.2971,-7.3684,-1.519611
41.8410,-7.5789,-2.614724
42.4686,-7.5789,-2.594514
12.3431,-7.3684,-1.519611
38.9121,-7.5789,-2.438365
42.6778,-7.5789,-2.600962
9.2050,-7.3684,-1.519611
9.4142,-7.3684,-1.519611
14.0167,-7.3684,-1.519611
8.1590,-7.3684,-1.519611
14.4351,-7.3684,-1.519611
3.1381,-7.3684,-1.519611
41.2134,-7.5789,-2.430401
12.1339,-7.3684,-1.519611
11.7155,-7.3684,-1.519611
6.4854,-7.3684,-1.519611
17.3640,-7.3684,-1.519611
15.2720,-7.3684,-1.519611
44.1423,-7.5789,-2.569309
9.6234,-7.3684,-1.519611
10.4603,-7.3684,-1.519611
19.8745,-7.3684,-1.519611
12.7615,-7.3684,-1.519611
10.6695,-7.3684,-1.519611
10.2510,-7.3684,-1.519611
6.2762,-7.3684,-1.519611
16.1088,-7.3684,-1.519611
7.1130,-7.3684,-1.519611
9.8326,-7.3684,-1.519611
44.3515,-7.5789,-2.386374
17.7824,-7.3684,-1.519611
11.5063,-7.3684,-1.519611
17.1548,-7.3684,-1.519611
11.9247,-7.3684,-1.519611
7.3222,-7.3684,-1.519611
45.1883,-7.5789,-1.784156
15.6904,-7.3684,-1.519611
8.3682,-7.3684,-1.519611
43.0962,-7.5789,-2.556296
20.0837,-7.3684,-1.519611
11.0879,-7.3684,-1.519611
8.5774,-7.3684,-1.519611
13.3891,-7.3684,-1.519611
18.8285,-7.3684,-1.519611
10.8787,-7.3684,-1.519611
41.0042,-7.5789,-2.476780
43.5146,-7.5789,-2.285355
19.2469,-7.3684,-1.519611
41.4226,-7.5789,-2.519951
19.4561,-7.3684,-1.519611
38.4937,-7.5789,-2.442951
16.9456,-7.3684,-1.519611
44.9791,-7.5789,-2.052649
14.6444,-7.3684,-1.519611
13.8075,-7.3684,-1.519611
16.3180,-7.3684,-1.519611
18.4100,-7.3684,-1.519611
5.2301,-7.3684,-1.519611
40.7950,-7.5789,-2.610820
44.5607,-7.5789,-2.236560
46.4435,-7.5789,-1.941797
49.5816,-7.5789,-2.356831
23.6402,-7.3684,-1.519611
42.8870,-7.5789,-2.603583
40.3766,-7.5789,-1.806614
21.9665,-7.3684,-1.519611
47.4895,-7.5789,-2.360706
12.5523,-7.3684,-1.519611
43.7238,-7.5789,-2.409817
46.0251,-7.5789,-1.883733
18.6192,-7.3684,-1.519611
27.6151,-7.3684,-1.519611
16.5272,-7.3684,-1.519611
21.7573,-7.3684,-1.519611
39.5397,-7.5789,-2.012002
43.3054,-7.5789,-2.134460
21.1297,-7.3684,-1.519611
22.8033,-7.3684,-1.519611
20.7113,-7.3684,-1.519611
23.2218,-7.3684,-1.519611
20.2929,-7.3684,-1.519611
23.0126,-7.3684,-1.519611
14.2259,-7.3684,-1.519611
26.9874,-7.3684,-1.519611
22.1757,-7.3684,-1.519611
24.6862,-7.3684,-1.519611
44.7699,-7.5789,-2.069573
21.3389,-7.3684,-1.519611
22.5941,-7.3684,-1.519611
20.5021,-7.3684,-1.519611
21.5481,-7.3684,-1.519611
24.0586,-7.3684,-1.519611
23.8494,-7.3684,-1.519611
22.3849,-7.3684,-1.519611
49.3724,-7.5789,-2.233136
17.5732,-7.3684,-1.519611
13.5983,-7.3684,-1.519611
41.6318,-7.5789,-2.150895
15.4812,-7.3684,-1.519611
18.2008,-7.3684,-1.519611
19.0377,-7.3684,-1.519611
46.2343,-7.5789,-1.860714
27.1967,-7.3684,-1.519611
27.8243,-7.3684,-1.519611
14.8536,-7.3684,-1.519611
26.1506,-7.3684,-1.519611
48.9540,-7.5789,-2.347153
26.3598,-7.3684,-1.519611
