KAPPA,F_AVG,DELTA1,DELTA2,log10_NMSE,COMB_QI
9.0000,25.4610,5.2840,11.6420,-2.9759,0
9.0000,25.4610,5.6530,11.8265,-3.2961,0
9.0000,25.4610,6.0220,12.0110,-1.6919,0
9.0000,25.4610,6.3910,12.1955,-1.6837,0
9.0000,25.4610,6.7600,12.3800,-1.6873,0
9.0000,25.4610,7.1290,12.5645,-1.6905,0
9.0000,25.4610,7.4980,12.7490,-1.6779,0
9.0000,25.4610,7.8670,12.9335,-1.6937,0
9.0000,25.8300,-8.0000,5.0000,-1.1880,0
9.0000,25.8300,-7.6310,5.1845,-1.6514,0
9.0000,25.8300,-7.2620,5.3690,0.2578,0
9.0000,25.8300,-6.8930,5.5535,0.2559,0
9.0000,25.8300,-6.5240,5.7380,-0.0218,1
9.0000,25.8300,-6.1550,5.9225,-0.0717,1
9.0000,25.8300,-5.7860,6.1070,-0.0713,1
9.0000,25.8300,-5.4170,6.2915,-1.0226,1
9.0000,25.8300,-5.0480,6.4760,-1.1110,1
9.0000,25.8300,-4.6790,6.6605,-0.9671,1
9.0000,25.8300,-4.3100,6.8450,-1.0459,1
9.0000,25.8300,-3.9410,7.0295,0.2447,1
9.0000,25.8300,-3.5720,7.2140,0.1963,1
9.0000,25.8300,-3.2030,7.3985,0.3445,1
9.0000,25.8300,-2.8340,7.5830,0.4996,1
9.0000,25.8300,-2.4650,7.7675,0.5003,1
9.0000,25.8300,-2.0960,7.9520,0.3334,1
9.0000,25.8300,-1.7270,8.1365,0.2287,1
9.0000,25.8300,-1.3580,8.3210,0.5163,1
9.0000,25.8300,-0.9890,8.5055,0.5391,1
9.0000,25.8300,-0.6200,8.6900,0.3825,1
9.0000,25.8300,-0.2510,8.8745,0.2295,1
9.0000,25.8300,0.1180,9.0590,-2.1060,0
9.0000,25.8300,0.4870,9.2435,-3.0924,0
9.0000,25.8300,0.8560,9.4280,-2.2267,0
9.0000,25.8300,1.2250,9.6125,-3.0058,0
9.0000,25.8300,1.5940,9.7970,-3.0853,0
9.0000,25.8300,1.9630,9.9815,-3.0412,0
9.0000,25.8300,2.3320,10.1660,-3.1471,0
9.0000,25.8300,2.7010,10.3505,-3.1824,0
9.0000,25.8300,3.0700,10.5350,-3.3327,0
9.0000,25.8300,3.4390,10.7195,-2.0843,0
9.0000,25.8300,3.8080,10.9040,-2.3543,0
9.0000,25.8300,4.1770,11.0885,-1.5403,0
9.0000,25.8300,4.5460,11.2730,-2.5175,0
9.0000,25.8300,4.9150,11.4575,-3.2190,0
9.0000,25.8300,5.2840,11.6420,-2.9505,0
9.0000,25.8300,5.6530,11.8265,-3.1843,0
9.0000,25.8300,6.0220,12.0110,-1.6919,0
9.0000,25.8300,6.3910,12.1955,-1.6837,0
9.0000,25.8300,6.7600,12.3800,-1.6873,0
9.0000,25.8300,7.1290,12.5645,-1.6905,0
9.0000,25.8300,7.4980,12.7490,-1.6779,0
9.0000,25.8300,7.8670,12.9335,-1.6937,0
9.0000,26.1990,-8.0000,5.0000,-1.3368,0
9.0000,26.1990,-7.6310,5.1845,-0.5623,0
9.0000,26.1990,-7.2620,5.3690,0.4228,0
9.0000,26.1990,-6.8930,5.5535,-0.2415,0
9.0000,26.1990,-6.5240,5.7380,-0.0146,1
9.0000,26.1990,-6.1550,5.9225,-0.0400,1
9.0000,26.1990,-5.7860,6.1070,-0.2814,1
9.0000,26.1990,-5.4170,6.2915,-0.6912,1
9.0000,26.1990,-5.0480,6.4760,-1.0555,1
9.0000,26.1990,-4.6790,6.6605,-1.0832,1
9.0000,26.1990,-4.3100,6.8450,-1.0575,1
9.0000,26.1990,-3.9410,7.0295,0.0872,1
9.0000,26.1990,-3.5720,7.2140,0.4304,1
9.0000,26.1990,-3.2030,7.3985,0.4740,1
9.0000,26.1990,-2.8340,7.5830,0.5338,1
9.0000,26.1990,-2.4650,7.7675,0.5073,1
9.0000,26.1990,-2.0960,7.9520,0.4609,1
9.0000,26.1990,-1.7270,8.1365,0.4103,1
9.0000,26.1990,-1.3580,8.3210,0.5186,1
9.0000,26.1990,-0.9890,8.5055,0.5619,1
9.0000,26.1990,-0.6200,8.6900,0.3636,1
9.0000,26.1990,-0.2510,8.8745,0.2449,1
9.0000,26.1990,0.1180,9.0590,-3.2023,0
9.0000,26.1990,0.4870,9.2435,-3.3010,0
9.0000,26.1990,0.8560,9.4280,-2.4022,0
9.0000,26.1990,1.2250,9.6125,-2.5693,0
9.0000,26.1990,1.5940,9.7970,-2.7362,0
9.0000,26.1990,1.9630,9.9815,-2.9313,0
9.0000,26.1990,2.3320,10.1660,-3.3231,0
9.0000,26.1990,2.7010,10.3505,-2.4842,0
9.0000,26.1990,3.0700,10.5350,-3.3311,0
9.0000,26.1990,3.4390,10.7195,-3.3225,0
9.0000,26.1990,3.8080,10.9040,-2.6023,0
9.0000,26.1990,4.1770,11.0885,-3.1053,0
9.0000,26.1990,4.5460,11.2730,-2.8113,0
9.0000,26.1990,4.9150,11.4575,-3.2090,0
9.0000,26.1990,5.2840,11.6420,-2.2651,0
9.0000,26.1990,5.6530,11.8265,-3.0252,0
9.0000,26.1990,6.0220,12.0110,-3.2317,0
9.0000,26.1990,6.3910,12.1955,-1.6837,0
9.0000,26.1990,6.7600,12.3800,-1.6873,0
9.0000,26.1990,7.1290,12.5645,-1.6905,0
9.0000,26.1990,7.4980,12.7490,-1.6779,0
9.0000,26.1990,7.8670,12.9335,-1.6937,0
9.0000,26.5680,-8.0000,5.0000,-1.7256,0
9.0000,26.5680,-7.6310,5.1845,-0.6110,0
9.0000,26.5680,-7.2620,5.3690,-0.0981,0
9.0000,26.5680,-6.8930,5.5535,-0.1701,1
9.0000,26.5680,-6.5240,5.7380,-0.1011,1
9.0000,26.5680,-6.1550,5.9225,0.0057,1
9.0000,26.5680,-5.7860,6.1070,0.0249,1
9.0000,26.5680,-5.4170,6.2915,-0.8136,1
9.0000,26.5680,-5.0480,6.4760,-0.8198,1
9.0000,26.5680,-4.6790,6.6605,-1.1243,1
9.0000,26.5680,-4.3100,6.8450,-0.8574,1
9.0000,26.5680,-3.9410,7.0295,0.2803,1
9.0000,26.5680,-3.5720,7.2140,0.3942,1
9.0000,26.5680,-3.2030,7.3985,0.4187,1
9.0000,26.5680,-2.8340,7.5830,0.2690,1
9.0000,26.5680,-2.4650,7.7675,0.3931,1
9.0000,26.5680,-2.0960,7.9520,0.4622,1
9.0000,26.5680,-1.7270,8.1365,0.4206,1
9.0000,26.5680,-1.3580,8.3210,0.5260,1
9.0000,26.5680,-0.9890,8.5055,0.6890,1
9.0000,26.5680,-0.6200,8.6900,0.2112,1
9.0000,26.5680,-0.2510,8.8745,0.4358,1
9.0000,26.5680,0.1180,9.0590,-3.0926,0
9.0000,26.5680,0.4870,9.2435,-3.3042,0
9.0000,26.5680,0.8560,9.4280,-3.1865,0
9.0000,26.5680,1.2250,9.6125,-3.3220,0
9.0000,26.5680,1.5940,9.7970,-2.8240,0
9.0000,26.5680,1.9630,9.9815,-2.1188,0
9.0000,26.5680,2.3320,10.1660,-3.3035,0
9.0000,26.5680,2.7010,10.3505,-3.0669,0
9.0000,26.5680,3.0700,10.5350,-3.0910,0
9.0000,26.5680,3.4390,10.7195,-2.7964,0
9.0000,26.5680,3.8080,10.9040,-2.2588,0
9.0000,26.5680,4.1770,11.0885,-2.1302,0
9.0000,26.5680,4.5460,11.2730,-2.4695,0
9.0000,26.5680,4.9150,11.4575,-2.7855,0
9.0000,26.5680,5.2840,11.6420,-2.6910,0
9.0000,26.5680,5.6530,11.8265,-2.7612,0
9.0000,26.5680,6.0220,12.0110,-2.9772,0
9.0000,26.5680,6.3910,12.1955,-1.6837,0
9.0000,26.5680,6.7600,12.3800,-1.6873,0
9.0000,26.5680,7.1290,12.5645,-1.6905,0
9.0000,26.5680,7.4980,12.7490,-1.6779,0
9.0000,26.5680,7.8670,12.9335,-1.6937,0
9.0000,26.9370,-8.0000,5.0000,-1.4922,0
9.0000,26.9370,-7.6310,5.1845,-0.1896,0
9.0000,26.9370,-7.2620,5.3690,0.1512,0
9.0000,26.9370,-6.8930,5.5535,-0.1978,1
9.0000,26.9370,-6.5240,5.7380,-0.0646,1
9.0000,26.9370,-6.1550,5.9225,-0.0753,1
9.0000,26.9370,-5.7860,6.1070,0.0430,1
9.0000,26.9370,-5.4170,6.2915,-0.6601,1
9.0000,26.9370,-5.0480,6.4760,-0.8848,1
9.0000,26.9370,-4.6790,6.6605,-1.4131,1
9.0000,26.9370,-4.3100,6.8450,-0.6338,1
9.0000,26.9370,-3.9410,7.0295,0.1238,1
9.0000,26.9370,-3.5720,7.2140,0.1695,1
9.0000,26.9370,-3.2030,7.3985,0.4526,1
9.0000,26.9370,-2.8340,7.5830,0.3066,1
9.0000,26.9370,-2.4650,7.7675,0.2841,1
9.0000,26.9370,-2.0960,7.9520,0.4686,1
9.0000,26.9370,-1.7270,8.1365,0.4299,1
9.0000,26.9370,-1.3580,8.3210,0.4088,1
9.0000,26.9370,-0.9890,8.5055,0.2981,1
9.0000,26.9370,-0.6200,8.6900,0.5366,1
9.0000,26.9370,-0.2510,8.8745,0.4485,1
9.0000,26.9370,0.1180,9.0590,-2.1291,0
9.0000,26.9370,0.4870,9.2435,-3.1027,0
9.0000,26.9370,0.8560,9.4280,-3.1852,0
9.0000,26.9370,1.2250,9.6125,-3.3101,0
9.0000,26.9370,1.5940,9.7970,-3.2942,0
9.0000,26.9370,1.9630,9.9815,-3.1010,0
9.0000,26.9370,2.3320,10.1660,-3.3465,0
9.0000,26.9370,2.7010,10.3505,-2.3127,0
9.0000,26.9370,3.0700,10.5350,-3.0900,0
9.0000,26.9370,3.4390,10.7195,-1.6394,0
9.0000,26.9370,3.8080,10.9040,-2.9900,0
9.0000,26.9370,4.1770,11.0885,-1.5665,0
9.0000,26.9370,4.5460,11.2730,-3.1033,0
9.0000,26.9370,4.9150,11.4575,-2.4175,0
9.0000,26.9370,5.2840,11.6420,-3.0475,0
9.0000,26.9370,5.6530,11.8265,-2.2249,0
9.0000,26.9370,6.0220,12.0110,-3.3497,0
9.0000,26.9370,6.3910,12.1955,-1.6837,0
9.0000,26.9370,6.7600,12.3800,-1.6873,0
9.0000,26.9370,7.1290,12.5645,-1.6905,0
9.0000,26.9370,7.4980,12.7490,-1.6779,0
9.0000,26.9370,7.8670,12.9335,-1.6937,0
9.0000,27.3060,-8.0000,5.0000,-0.8928,0
9.0000,27.3060,-7.6310,5.1845,-0.0708,0
9.0000,27.3060,-7.2620,5.3690,-0.0658,0
9.0000,27.3060,-6.8930,5.5535,-0.1265,1
9.0000,27.3060,-6.5240,5.7380,-0.1742,1
9.0000,27.3060,-6.1550,5.9225,-0.0548,1
9.0000,27.3060,-5.7860,6.1070,-0.1544,1
9.0000,27.3060,-5.4170,6.2915,-0.4967,1
9.0000,27.3060,-5.0480,6.4760,-0.7693,1
9.0000,27.3060,-4.6790,6.6605,-1.0606,1
9.0000,27.3060,-4.3100,6.8450,-1.2766,1
9.0000,27.3060,-3.9410,7.0295,0.1491,1
9.0000,27.3060,-3.5720,7.2140,0.0755,1
9.0000,27.3060,-3.2030,7.3985,0.2020,1
9.0000,27.3060,-2.8340,7.5830,0.2461,1
9.0000,27.3060,-2.4650,7.7675,0.4444,1
9.0000,27.3060,-2.0960,7.9520,0.1502,1
9.0000,27.3060,-1.7270,8.1365,0.3090,1
9.0000,27.3060,-1.3580,8.3210,0.4369,1
9.0000,27.3060,-0.9890,8.5055,0.5308,1
9.0000,27.3060,-0.6200,8.6900,0.1820,1
9.0000,27.3060,-0.2510,8.8745,0.2654,1
9.0000,27.3060,0.1180,9.0590,-3.0119,0
9.0000,27.3060,0.4870,9.2435,-1.7929,0
9.0000,27.3060,0.8560,9.4280,-3.3370,0
9.0000,27.3060,1.2250,9.6125,-3.3280,0
9.0000,27.3060,1.5940,9.7970,-3.0717,0
9.0000,27.3060,1.9630,9.9815,-3.3547,0
9.0000,27.3060,2.3320,10.1660,-3.2685,0
9.0000,27.3060,2.7010,10.3505,-1.4787,0
9.0000,27.3060,3.0700,10.5350,-3.3011,0
9.0000,27.3060,3.4390,10.7195,-1.6799,0
9.0000,27.3060,3.8080,10.9040,-2.5453,0
9.0000,27.3060,4.1770,11.0885,-1.8756,0
9.0000,27.3060,4.5460,11.2730,-1.8157,0
9.0000,27.3060,4.9150,11.4575,-2.0398,0
9.0000,27.3060,5.2840,11.6420,-2.4284,0
9.0000,27.3060,5.6530,11.8265,-2.8442,0
9.0000,27.3060,6.0220,12.0110,-2.0124,0
9.0000,27.3060,6.3910,12.1955,-1.6837,0
9.0000,27.3060,6.7600,12.3800,-1.6873,0
9.0000,27.3060,7.1290,12.5645,-1.6905,0
9.0000,27.3060,7.4980,12.7490,-1.6779,0
9.0000,27.3060,7.8670,12.9335,-1.6937,0
9.0000,27.6750,-8.0000,5.0000,-1.7294,0
9.0000,27.6750,-7.6310,5.1845,0.5081,0
9.0000,27.6750,-7.2620,5.3690,0.1110,0
9.0000,27.6750,-6.8930,5.5535,0.0811,1
9.0000,27.6750,-6.5240,5.7380,-0.3285,1
9.0000,27.6750,-6.1550,5.9225,-0.1423,1
9.0000,27.6750,-5.7860,6.1070,-0.0426,1
9.0000,27.6750,-5.4170,6.2915,-0.4680,1
9.0000,27.6750,-5.0480,6.4760,-0.9975,1
9.0000,27.6750,-4.6790,6.6605,-0.5917,1
9.0000,27.6750,-4.3100,6.8450,-0.8650,1
9.0000,27.6750,-3.9410,7.0295,-0.0157,1
9.0000,27.6750,-3.5720,7.2140,0.3154,1
9.0000,27.6750,-3.2030,7.3985,0.5211,1
9.0000,27.6750,-2.8340,7.5830,0.2016,1
9.0000,27.6750,-2.4650,7.7675,0.0684,1
9.0000,27.6750,-2.0960,7.9520,0.3118,1
9.0000,27.6750,-1.7270,8.1365,0.4314,1
9.0000,27.6750,-1.3580,8.3210,0.3060,1
9.0000,27.6750,-0.9890,8.5055,0.7269,1
9.0000,27.6750,-0.6200,8.6900,0.3151,1
9.0000,27.6750,-0.2510,8.8745,0.2703,1
9.0000,27.6750,0.1180,9.0590,-3.3191,0
9.0000,27.6750,0.4870,9.2435,-1.9268,0
9.0000,27.6750,0.8560,9.4280,-2.3595,0
9.0000,27.6750,1.2250,9.6125,-2.2308,0
9.0000,27.6750,1.5940,9.7970,-2.0349,0
9.0000,27.6750,1.9630,9.9815,-3.2194,0
9.0000,27.6750,2.3320,10.1660,-3.1208,0
9.0000,27.6750,2.7010,10.3505,-2.3456,0
9.0000,27.6750,3.0700,10.5350,-3.3144,0
9.0000,27.6750,3.4390,10.7195,-1.5719,0
9.0000,27.6750,3.8080,10.9040,-2.7111,0
9.0000,27.6750,4.1770,11.0885,-3.0061,0
9.0000,27.6750,4.5460,11.2730,-3.3175,0
9.0000,27.6750,4.9150,11.4575,-1.6608,0
9.0000,27.6750,5.2840,11.6420,-1.9218,0
9.0000,27.6750,5.6530,11.8265,-2.4738,0
9.0000,27.6750,6.0220,12.0110,-3.2247,0
9.0000,27.6750,6.3910,12.1955,-1.6837,0
9.0000,27.6750,6.7600,12.3800,-1.6873,0
9.0000,27.6750,7.1290,12.5645,-1.6905,0
9.0000,27.6750,7.4980,12.7490,-1.6779,0
9.0000,27.6750,7.8670,12.9335,-1.6937,0
9.0000,28.0440,-8.0000,5.0000,-1.2739,0
9.0000,28.0440,-7.6310,5.1845,0.7339,0
9.0000,28.0440,-7.2620,5.3690,-0.1484,0
9.0000,28.0440,-6.8930,5.5535,-0.0810,1
9.0000,28.0440,-6.5240,5.7380,-0.4028,1
9.0000,28.0440,-6.1550,5.9225,-0.2565,1
9.0000,28.0440,-5.7860,6.1070,-0.0886,1
9.0000,28.0440,-5.4170,6.2915,-0.3939,1
9.0000,28.0440,-5.0480,6.4760,-0.7554,1
9.0000,28.0440,-4.6790,6.6605,-0.9456,1
9.0000,28.0440,-4.3100,6.8450,-0.7570,1
9.0000,28.0440,-3.9410,7.0295,-0.0845,1
9.0000,28.0440,-3.5720,7.2140,0.2422,1
9.0000,28.0440,-3.2030,7.3985,0.4461,1
9.0000,28.0440,-2.8340,7.5830,0.3786,1
9.0000,28.0440,-2.4650,7.7675,0.2260,1
9.0000,28.0440,-2.0960,7.9520,0.2068,1
9.0000,28.0440,-1.7270,8.1365,0.4450,1
9.0000,28.0440,-1.3580,8.3210,0.3743,1
9.0000,28.0440,-0.9890,8.5055,0.3725,1
9.0000,28.0440,-0.6200,8.6900,0.3114,1
9.0000,28.0440,-0.2510,8.8745,0.3807,1
9.0000,28.0440,0.1180,9.0590,-2.2269,0
9.0000,28.0440,0.4870,9.2435,-3.3411,0
9.0000,28.0440,0.8560,9.4280,-3.1550,0
9.0000,28.0440,1.2250,9.6125,-2.5725,0
9.0000,28.0440,1.5940,9.7970,-2.1486,0
9.0000,28.0440,1.9630,9.9815,-3.3637,0
9.0000,28.0440,2.3320,10.1660,-2.7127,0
9.0000,28.0440,2.7010,10.3505,-2.6964,0
9.0000,28.0440,3.0700,10.5350,-3.3343,0
9.0000,28.0440,3.4390,10.7195,-2.4693,0
9.0000,28.0440,3.8080,10.9040,-3.0385,0
9.0000,28.0440,4.1770,11.0885,-1.9901,0
9.0000,28.0440,4.5460,11.2730,-2.5606,0
9.0000,28.0440,4.9150,11.4575,-2.3529,0
9.0000,28.0440,5.2840,11.6420,-2.0173,0
9.0000,28.0440,5.6530,11.8265,-1.8997,0
9.0000,28.0440,6.0220,12.0110,-2.6588,0
9.0000,28.0440,6.3910,12.1955,-2.8702,0
9.0000,28.0440,6.7600,12.3800,-1.6873,0
9.0000,28.0440,7.1290,12.5645,-1.6905,0
9.0000,28.0440,7.4980,12.7490,-1.6779,0
9.0000,28.0440,7.8670,12.9335,-1.6937,0
9.0000,28.4130,-8.0000,5.0000,-0.8079,0
9.0000,28.4130,-7.6310,5.1845,0.4231,0
9.0000,28.4130,-7.2620,5.3690,-0.1968,0
9.0000,28.4130,-6.8930,5.5535,0.0019,1
9.0000,28.4130,-6.5240,5.7380,-0.2889,1
9.0000,28.4130,-6.1550,5.9225,-0.3954,1
9.0000,28.4130,-5.7860,6.1070,-0.0635,1
9.0000,28.4130,-5.4170,6.2915,-0.4026,1
9.0000,28.4130,-5.0480,6.4760,-0.9945,1
9.0000,28.4130,-4.6790,6.6605,-0.8805,1
9.0000,28.4130,-4.3100,6.8450,-0.7948,1
9.0000,28.4130,-3.9410,7.0295,-0.0547,1
9.0000,28.4130,-3.5720,7.2140,0.1149,1
9.0000,28.4130,-3.2030,7.3985,0.2442,1
9.0000,28.4130,-2.8340,7.5830,0.2357,1
9.0000,28.4130,-2.4650,7.7675,0.3264,1
9.0000,28.4130,-2.0960,7.9520,0.1095,1
9.0000,28.4130,-1.7270,8.1365,0.3124,1
9.0000,28.4130,-1.3580,8.3210,0.4352,1
9.0000,28.4130,-0.9890,8.5055,0.6472,1
9.0000,28.4130,-0.6200,8.6900,0.1465,1
9.0000,28.4130,-0.2510,8.8745,0.6362,1
9.0000,28.4130,0.1180,9.0590,-2.0126,0
9.0000,28.4130,0.4870,9.2435,-3.1256,0
9.0000,28.4130,0.8560,9.4280,-3.2001,0
9.0000,28.4130,1.2250,9.6125,-3.0670,0
9.0000,28.4130,1.5940,9.7970,-3.2318,0
9.0000,28.4130,1.9630,9.9815,-2.2298,0
9.0000,28.4130,2.3320,10.1660,-3.2174,0
9.0000,28.4130,2.7010,10.3505,-2.6943,0
9.0000,28.4130,3.0700,10.5350,-3.2797,0
9.0000,28.4130,3.4390,10.7195,-3.2776,0
9.0000,28.4130,3.8080,10.9040,-3.1651,0
9.0000,28.4130,4.1770,11.0885,-1.7379,0
9.0000,28.4130,4.5460,11.2730,-2.1868,0
9.0000,28.4130,4.9150,11.4575,-3.0470,0
9.0000,28.4130,5.2840,11.6420,-3.3594,0
9.0000,28.4130,5.6530,11.8265,-2.2769,0
9.0000,28.4130,6.0220,12.0110,-1.7038,0
9.0000,28.4130,6.3910,12.1955,-3.1473,0
9.0000,28.4130,6.7600,12.3800,-1.6873,0
9.0000,28.4130,7.1290,12.5645,-1.6905,0
9.0000,28.4130,7.4980,12.7490,-1.6779,0
9.0000,28.4130,7.8670,12.9335,-1.6937,0
9.0000,28.7820,-8.0000,5.0000,-1.3320,0
9.0000,28.7820,-7.6310,5.1845,0.9070,0
9.0000,28.7820,-7.2620,5.3690,-0.3163,0
9.0000,28.7820,-6.8930,5.5535,-0.3498,1
9.0000,28.7820,-6.5240,5.7380,-0.3427,1
9.0000,28.7820,-6.1550,5.9225,-0.2684,1
9.0000,28.7820,-5.7860,6.1070,-0.0079,1
9.0000,28.7820,-5.4170,6.2915,-0.5906,1
9.0000,28.7820,-5.0480,6.4760,-0.4787,1
9.0000,28.7820,-4.6790,6.6605,-0.8946,1
9.0000,28.7820,-4.3100,6.8450,-0.9089,1
9.0000,28.7820,-3.9410,7.0295,0.0905,1
9.0000,28.7820,-3.5720,7.2140,0.1921,1
9.0000,28.7820,-3.2030,7.3985,0.4000,1
9.0000,28.7820,-2.8340,7.5830,0.1832,1
9.0000,28.7820,-2.4650,7.7675,0.3399,1
9.0000,28.7820,-2.0960,7.9520,0.1567,1
9.0000,28.7820,-1.7270,8.1365,0.3639,1
9.0000,28.7820,-1.3580,8.3210,0.3923,1
9.0000,28.7820,-0.9890,8.5055,0.3778,1
9.0000,28.7820,-0.6200,8.6900,0.4651,1
9.0000,28.7820,-0.2510,8.8745,0.3525,1
9.0000,28.7820,0.1180,9.0590,-2.6720,0
9.0000,28.7820,0.4870,9.2435,-3.2066,0
9.0000,28.7820,0.8560,9.4280,-2.9229,0
9.0000,28.7820,1.2250,9.6125,-3.3593,0
9.0000,28.7820,1.5940,9.7970,-2.6356,0
9.0000,28.7820,1.9630,9.9815,-1.6378,0
9.0000,28.7820,2.3320,10.1660,-2.1382,0
9.0000,28.7820,2.7010,10.3505,-2.6642,0
9.0000,28.7820,3.0700,10.5350,-2.8120,0
9.0000,28.7820,3.4390,10.7195,-3.0752,0
9.0000,28.7820,3.8080,10.9040,-3.2146,0
9.0000,28.7820,4.1770,11.0885,-2.3799,0
9.0000,28.7820,4.5460,11.2730,-2.3561,0
9.0000,28.7820,4.9150,11.4575,-2.1710,0
9.0000,28.7820,5.2840,11.6420,-3.2601,0
9.0000,28.7820,5.6530,11.8265,-2.9152,0
9.0000,28.7820,6.0220,12.0110,-2.0081,0
9.0000,28.7820,6.3910,12.1955,-1.8139,0
9.0000,28.7820,6.7600,12.3800,-1.6873,0
9.0000,28.7820,7.1290,12.5645,-1.6905,0
9.0000,28.7820,7.4980,12.7490,-1.6779,0
9.0000,28.7820,7.8670,12.9335,-1.6937,0
9.0000,29.1510,-8.0000,5.0000,-1.0306,0
9.0000,29.1510,-7.6310,5.1845,0.6535,0
9.0000,29.1510,-7.2620,5.3690,-0.3401,0
9.0000,29.1510,-6.8930,5.5535,-0.2236,1
9.0000,29.1510,-6.5240,5.7380,-0.2545,1
9.0000,29.1510,-6.1550,5.9225,-0.1773,1
9.0000,29.1510,-5.7860,6.1070,0.1971,1
9.0000,29.1510,-5.4170,6.2915,-0.5104,1
9.0000,29.1510,-5.0480,6.4760,-0.7174,1
9.0000,29.1510,-4.6790,6.6605,-0.6845,1
9.0000,29.1510,-4.3100,6.8450,-0.4362,1
9.0000,29.1510,-3.9410,7.0295,-0.4405,1
9.0000,29.1510,-3.5720,7.2140,0.2596,1
9.0000,29.1510,-3.2030,7.3985,0.2765,1
9.0000,29.1510,-2.8340,7.5830,0.0320,1
9.0000,29.1510,-2.4650,7.7675,0.2009,1
9.0000,29.1510,-2.0960,7.9520,0.2490,1
9.0000,29.1510,-1.7270,8.1365,0.2545,1
9.0000,29.1510,-1.3580,8.3210,0.3105,1
9.0000,29.1510,-0.9890,8.5055,0.2665,1
9.0000,29.1510,-0.6200,8.6900,0.2542,1
9.0000,29.1510,-0.2510,8.8745,0.4770,1
9.0000,29.1510,0.1180,9.0590,-3.2124,0
9.0000,29.1510,0.4870,9.2435,-2.9597,0
9.0000,29.1510,0.8560,9.4280,-1.9367,0
9.0000,29.1510,1.2250,9.6125,-3.2111,0
9.0000,29.1510,1.5940,9.7970,-2.1857,0
9.0000,29.1510,1.9630,9.9815,-2.2292,0
9.0000,29.1510,2.3320,10.1660,-2.5264,0
9.0000,29.1510,2.7010,10.3505,-3.0638,0
9.0000,29.1510,3.0700,10.5350,-1.7549,0
9.0000,29.1510,3.4390,10.7195,-2.4822,0
9.0000,29.1510,3.8080,10.9040,-3.3549,0
9.0000,29.1510,4.1770,11.0885,-2.7398,0
9.0000,29.1510,4.5460,11.2730,-3.0611,0
9.0000,29.1510,4.9150,11.4575,-2.2098,0
9.0000,29.1510,5.2840,11.6420,-2.5820,0
9.0000,29.1510,5.6530,11.8265,-3.1047,0
9.0000,29.1510,6.0220,12.0110,-2.6218,0
9.0000,29.1510,6.3910,12.1955,-2.6887,0
9.0000,29.1510,6.7600,12.3800,-1.6873,0
9.0000,29.1510,7.1290,12.5645,-1.6905,0
9.0000,29.1510,7.4980,12.7490,-1.6779,0
9.0000,29.1510,7.8670,12.9335,-1.6937,0
9.0000,29.5200,-8.0000,5.0000,-1.1528,0
9.0000,29.5200,-7.6310,5.1845,1.1507,0
9.0000,29.5200,-7.2620,5.3690,-0.2089,1
9.0000,29.5200,-6.8930,5.5535,-0.1843,1
9.0000,29.5200,-6.5240,5.7380,-0.3282,1
9.0000,29.5200,-6.1550,5.9225,-0.3771,1
9.0000,29.5200,-5.7860,6.1070,-0.0162,1
9.0000,29.5200,-5.4170,6.2915,-0.4963,1
9.0000,29.5200,-5.0480,6.4760,-0.7336,1
9.0000,29.5200,-4.6790,6.6605,-0.6223,1
9.0000,29.5200,-4.3100,6.8450,-0.6341,1
9.0000,29.5200,-3.9410,7.0295,-0.3221,1
9.0000,29.5200,-3.5720,7.2140,0.0541,1
9.0000,29.5200,-3.2030,7.3985,0.0021,1
9.0000,29.5200,-2.8340,7.5830,0.0603,1
9.0000,29.5200,-2.4650,7.7675,0.3288,1
9.0000,29.5200,-2.0960,7.9520,0.0075,1
9.0000,29.5200,-1.7270,8.1365,0.3297,1
9.0000,29.5200,-1.3580,8.3210,0.3831,1
9.0000,29.5200,-0.9890,8.5055,0.6463,1
9.0000,29.5200,-0.6200,8.6900,0.2132,1
9.0000,29.5200,-0.2510,8.8745,0.2179,1
9.0000,29.5200,0.1180,9.0590,-3.2754,0
9.0000,29.5200,0.4870,9.2435,-2.9992,0
9.0000,29.5200,0.8560,9.4280,-1.0934,0
9.0000,29.5200,1.2250,9.6125,-3.2372,0
9.0000,29.5200,1.5940,9.7970,-3.1480,0
9.0000,29.5200,1.9630,9.9815,-2.8371,0
9.0000,29.5200,2.3320,10.1660,-2.1880,0
9.0000,29.5200,2.7010,10.3505,-3.2645,0
9.0000,29.5200,3.0700,10.5350,-3.2784,0
9.0000,29.5200,3.4390,10.7195,-2.7972,0
9.0000,29.5200,3.8080,10.9040,-3.0443,0
9.0000,29.5200,4.1770,11.0885,-2.5040,0
9.0000,29.5200,4.5460,11.2730,-3.2874,0
9.0000,29.5200,4.9150,11.4575,-2.4576,0
9.0000,29.5200,5.2840,11.6420,-3.3590,0
9.0000,29.5200,5.6530,11.8265,-3.2465,0
9.0000,29.5200,6.0220,12.0110,-3.0867,0
9.0000,29.5200,6.3910,12.1955,-2.4546,0
9.0000,29.5200,6.7600,12.3800,-1.6873,0
9.0000,29.5200,7.1290,12.5645,-1.6905,0
9.0000,29.5200,7.4980,12.7490,-1.6779,0
9.0000,29.5200,7.8670,12.9335,-1.6937,0
9.0000,29.8890,-8.0000,5.0000,-1.0050,0
9.0000,29.8890,-7.6310,5.1845,0.3745,0
