KAPPA,F_AVG,DELTA1,DELTA2,log10_NMSE,COMB_QI
-4.0000,25.0920,-3.2030,-5.6015,-1.4826,0
-4.0000,25.0920,-2.8340,-5.4170,-3.3067,0
-4.0000,25.0920,-2.4650,-5.2325,-2.8915,0
-4.0000,25.0920,-2.0960,-5.0480,-3.2877,0
-4.0000,25.0920,-1.7270,-4.8635,-1.7851,0
-4.0000,25.0920,-1.3580,-4.6790,-2.7862,0
-4.0000,25.0920,-0.9890,-4.4945,-3.1516,0
-4.0000,25.0920,-0.6200,-4.3100,-3.0437,0
-4.0000,25.0920,-0.2510,-4.1255,-2.4830,0
-4.0000,25.0920,0.1180,-3.9410,-3.2221,0
-4.0000,25.0920,0.4870,-3.7565,0.3938,1
-4.0000,25.0920,0.8560,-3.5720,0.2851,1
-4.0000,25.0920,1.2250,-3.3875,-0.3528,1
-4.0000,25.0920,1.5940,-3.2030,-0.6087,1
-4.0000,25.0920,1.9630,-3.0185,-1.0872,1
-4.0000,25.0920,2.3320,-2.8340,-1.4826,1
-4.0000,25.0920,2.7010,-2.6495,-1.4969,1
-4.0000,25.0920,3.0700,-2.4650,-1.5502,1
-4.0000,25.0920,3.4390,-2.2805,-1.7483,1
-4.0000,25.0920,3.8080,-2.0960,-2.2330,0
-4.0000,25.0920,4.1770,-1.9115,-2.8954,0
-4.0000,25.0920,4.5460,-1.7270,-1.9296,0
-4.0000,25.0920,4.9150,-1.5425,-2.6597,0
-4.0000,25.0920,5.2840,-1.3580,-3.3064,0
-4.0000,25.0920,5.6530,-1.1735,-2.4356,0
-4.0000,25.0920,6.0220,-0.9890,-2.5483,0
-4.0000,25.0920,6.3910,-0.8045,-1.7666,0
-4.0000,25.0920,6.7600,-0.6200,-1.7223,0
-4.0000,25.0920,7.1290,-0.4355,-3.1306,0
-4.0000,25.0920,7.4980,-0.2510,-3.1753,0
-4.0000,25.0920,7.8670,-0.0665,-3.1948,0
-4.0000,25.4610,-8.0000,-8.0000,-1.6887,0
-4.0000,25.4610,-7.6310,-7.8155,-3.3734,0
-4.0000,25.4610,-7.2620,-7.6310,-3.3574,0
-4.0000,25.4610,-6.8930,-7.4465,-3.2484,0
-4.0000,25.4610,-6.5240,-7.2620,-3.3423,0
-4.0000,25.4610,-6.1550,-7.0775,-2.8095,0
-4.0000,25.4610,-5.7860,-6.8930,-3.1404,0
-4.0000,25.4610,-5.4170,-6.7085,-1.8087,0
-4.0000,25.4610,-5.0480,-6.5240,-2.1034,0
-4.0000,25.4610,-4.6790,-6.3395,-2.3568,0
-4.0000,25.4610,-4.3100,-6.1550,-2.7387,0
-4.0000,25.4610,-3.9410,-5.9705,-2.8988,0
-4.0000,25.4610,-3.5720,-5.7860,-1.8680,0
-4.0000,25.4610,-3.2030,-5.6015,-3.1316,0
-4.0000,25.4610,-2.8340,-5.4170,-3.2379,0
-4.0000,25.4610,-2.4650,-5.2325,-2.5284,0
-4.0000,25.4610,-2.0960,-5.0480,-2.6447,0
-4.0000,25.4610,-1.7270,-4.8635,-3.3611,0
-4.0000,25.4610,-1.3580,-4.6790,-3.2439,0
-4.0000,25.4610,-0.9890,-4.4945,-3.0767,0
-4.0000,25.4610,-0.6200,-4.3100,-2.8948,0
-4.0000,25.4610,-0.2510,-4.1255,-3.3528,0
-4.0000,25.4610,0.1180,-3.9410,-3.2950,0
-4.0000,25.4610,0.4870,-3.7565,0.4707,1
-4.0000,25.4610,0.8560,-3.5720,0.1868,1
-4.0000,25.4610,1.2250,-3.3875,-0.3624,1
-4.0000,25.4610,1.5940,-3.2030,-0.6135,1
-4.0000,25.4610,1.9630,-3.0185,-1.2437,1
-4.0000,25.4610,2.3320,-2.8340,-1.4027,1
-4.0000,25.4610,2.7010,-2.6495,-1.5510,1
-4.0000,25.4610,3.0700,-2.4650,-1.5699,1
-4.0000,25.4610,3.4390,-2.2805,-1.4070,1
-4.0000,25.4610,3.8080,-2.0960,-2.5920,0
-4.0000,25.4610,4.1770,-1.9115,-2.3384,0
-4.0000,25.4610,4.5460,-1.7270,-2.4877,0
-4.0000,25.4610,4.9150,-1.5425,-2.3448,0
-4.0000,25.4610,5.2840,-1.3580,-3.3303,0
-4.0000,25.4610,5.6530,-1.1735,-2.6622,0
-4.0000,25.4610,6.0220,-0.9890,-3.3024,0
-4.0000,25.4610,6.3910,-0.8045,-1.5753,0
-4.0000,25.4610,6.7600,-0.6200,-3.3037,0
-4.0000,25.4610,7.1290,-0.4355,-3.0292,0
-4.0000,25.4610,7.4980,-0.2510,-3.3253,0
-4.0000,25.4610,7.8670,-0.0665,-3.2958,0
-4.0000,25.8300,-8.0000,-8.0000,-3.3383,0
-4.0000,25.8300,-7.6310,-7.8155,-3.3137,0
-4.0000,25.8300,-7.2620,-7.6310,-3.3526,0
-4.0000,25.8300,-6.8930,-7.4465,-2.7519,0
-4.0000,25.8300,-6.5240,-7.2620,-3.2795,0
-4.0000,25.8300,-6.1550,-7.0775,-2.3213,0
-4.0000,25.8300,-5.7860,-6.8930,-3.3662,0
-4.0000,25.8300,-5.4170,-6.7085,-2.3422,0
-4.0000,25.8300,-5.0480,-6.5240,-2.4178,0
-4.0000,25.8300,-4.6790,-6.3395,-3.3099,0
-4.0000,25.8300,-4.3100,-6.1550,-3.0841,0
-4.0000,25.8300,-3.9410,-5.9705,-3.3572,0
-4.0000,25.8300,-3.5720,-5.7860,-3.3586,0
-4.0000,25.8300,-3.2030,-5.6015,-3.2980,0
-4.0000,25.8300,-2.8340,-5.4170,-3.3271,0
-4.0000,25.8300,-2.4650,-5.2325,-2.7922,0
-4.0000,25.8300,-2.0960,-5.0480,-2.6104,0
-4.0000,25.8300,-1.7270,-4.8635,-3.2831,0
-4.0000,25.8300,-1.3580,-4.6790,-3.3702,0
-4.0000,25.8300,-0.9890,-4.4945,-3.3407,0
-4.0000,25.8300,-0.6200,-4.3100,-2.9749,0
-4.0000,25.8300,-0.2510,-4.1255,-2.7055,0
-4.0000,25.8300,0.1180,-3.9410,-2.9774,0
-4.0000,25.8300,0.4870,-3.7565,0.6707,1
-4.0000,25.8300,0.8560,-3.5720,0.1192,1
-4.0000,25.8300,1.2250,-3.3875,-0.3282,1
-4.0000,25.8300,1.5940,-3.2030,-0.6173,1
-4.0000,25.8300,1.9630,-3.0185,-1.1603,1
-4.0000,25.8300,2.3320,-2.8340,-1.4477,1
-4.0000,25.8300,2.7010,-2.6495,-1.4941,1
-4.0000,25.8300,3.0700,-2.4650,-0.8030,1
-4.0000,25.8300,3.4390,-2.2805,-1.2256,1
-4.0000,25.8300,3.8080,-2.0960,-2.4625,0
-4.0000,25.8300,4.1770,-1.9115,-2.3569,0
-4.0000,25.8300,4.5460,-1.7270,-2.5144,0
-4.0000,25.8300,4.9150,-1.5425,-2.3269,0
-4.0000,25.8300,5.2840,-1.3580,-2.1330,0
-4.0000,25.8300,5.6530,-1.1735,-3.0216,0
-4.0000,25.8300,6.0220,-0.9890,-2.1117,0
-4.0000,25.8300,6.3910,-0.8045,-2.6966,0
-4.0000,25.8300,6.7600,-0.6200,-3.1784,0
-4.0000,25.8300,7.1290,-0.4355,-2.2333,0
-4.0000,25.8300,7.4980,-0.2510,-3.1727,0
-4.0000,25.8300,7.8670,-0.0665,-2.8117,0
-4.0000,26.1990,-8.0000,-8.0000,-2.7468,0
-4.0000,26.1990,-7.6310,-7.8155,-3.3403,0
-4.0000,26.1990,-7.2620,-7.6310,-3.3337,0
-4.0000,26.1990,-6.8930,-7.4465,-2.1301,0
-4.0000,26.1990,-6.5240,-7.2620,-2.9211,0
-4.0000,26.1990,-6.1550,-7.0775,-2.5077,0
-4.0000,26.1990,-5.7860,-6.8930,-3.2455,0
-4.0000,26.1990,-5.4170,-6.7085,-2.9141,0
-4.0000,26.1990,-5.0480,-6.5240,-3.0727,0
-4.0000,26.1990,-4.6790,-6.3395,-3.2608,0
-4.0000,26.1990,-4.3100,-6.1550,-1.5216,0
-4.0000,26.1990,-3.9410,-5.9705,-3.2650,0
-4.0000,26.1990,-3.5720,-5.7860,-3.2739,0
-4.0000,26.1990,-3.2030,-5.6015,-2.1803,0
-4.0000,26.1990,-2.8340,-5.4170,-3.3360,0
-4.0000,26.1990,-2.4650,-5.2325,-2.3367,0
-4.0000,26.1990,-2.0960,-5.0480,-3.0507,0
-4.0000,26.1990,-1.7270,-4.8635,-3.3411,0
-4.0000,26.1990,-1.3580,-4.6790,-1.5273,0
-4.0000,26.1990,-0.9890,-4.4945,-3.2104,0
-4.0000,26.1990,-0.6200,-4.3100,-3.2471,0
-4.0000,26.1990,-0.2510,-4.1255,-2.8721,0
-4.0000,26.1990,0.1180,-3.9410,-3.0379,0
-4.0000,26.1990,0.4870,-3.7565,0.7230,1
-4.0000,26.1990,0.8560,-3.5720,0.2643,1
-4.0000,26.1990,1.2250,-3.3875,-0.3650,1
-4.0000,26.1990,1.5940,-3.2030,-0.4931,1
-4.0000,26.1990,1.9630,-3.0185,-1.0599,1
-4.0000,26.1990,2.3320,-2.8340,-1.5017,1
-4.0000,26.1990,2.7010,-2.6495,-1.3619,1
-4.0000,26.1990,3.0700,-2.4650,-1.0834,1
-4.0000,26.1990,3.4390,-2.2805,-1.2241,1
-4.0000,26.1990,3.8080,-2.0960,-2.5523,0
-4.0000,26.1990,4.1770,-1.9115,-2.9319,0
-4.0000,26.1990,4.5460,-1.7270,-2.8481,0
-4.0000,26.1990,4.9150,-1.5425,-2.1838,0
-4.0000,26.1990,5.2840,-1.3580,-2.3283,0
-4.0000,26.1990,5.6530,-1.1735,-1.6855,0
-4.0000,26.1990,6.0220,-0.9890,-3.0327,0
-4.0000,26.1990,6.3910,-0.8045,-2.4823,0
-4.0000,26.1990,6.7600,-0.6200,-2.6656,0
-4.0000,26.1990,7.1290,-0.4355,-2.2402,0
-4.0000,26.1990,7.4980,-0.2510,-2.1601,0
-4.0000,26.1990,7.8670,-0.0665,-2.1268,0
-4.0000,26.5680,-8.0000,-8.0000,-3.0806,0
-4.0000,26.5680,-7.6310,-7.8155,-3.2069,0
-4.0000,26.5680,-7.2620,-7.6310,-3.2006,0
-4.0000,26.5680,-6.8930,-7.4465,-1.8132,0
-4.0000,26.5680,-6.5240,-7.2620,-2.8404,0
-4.0000,26.5680,-6.1550,-7.0775,-2.2597,0
-4.0000,26.5680,-5.7860,-6.8930,-1.5891,0
-4.0000,26.5680,-5.4170,-6.7085,-3.0243,0
-4.0000,26.5680,-5.0480,-6.5240,-1.9655,0
-4.0000,26.5680,-4.6790,-6.3395,-3.2939,0
-4.0000,26.5680,-4.3100,-6.1550,-1.8002,0
-4.0000,26.5680,-3.9410,-5.9705,-3.3522,0
-4.0000,26.5680,-3.5720,-5.7860,-3.2640,0
-4.0000,26.5680,-3.2030,-5.6015,-2.0874,0
-4.0000,26.5680,-2.8340,-5.4170,-3.2258,0
-4.0000,26.5680,-2.4650,-5.2325,-2.8826,0
-4.0000,26.5680,-2.0960,-5.0480,-3.3509,0
-4.0000,26.5680,-1.7270,-4.8635,-3.2778,0
-4.0000,26.5680,-1.3580,-4.6790,-3.3686,0
-4.0000,26.5680,-0.9890,-4.4945,-2.7353,0
-4.0000,26.5680,-0.6200,-4.3100,-3.2691,0
-4.0000,26.5680,-0.2510,-4.1255,-1.8927,0
-4.0000,26.5680,0.1180,-3.9410,-2.2392,0
-4.0000,26.5680,0.4870,-3.7565,0.2261,1
-4.0000,26.5680,0.8560,-3.5720,0.1368,1
-4.0000,26.5680,1.2250,-3.3875,-0.3303,1
-4.0000,26.5680,1.5940,-3.2030,-0.6037,1
-4.0000,26.5680,1.9630,-3.0185,-1.1302,1
-4.0000,26.5680,2.3320,-2.8340,-1.4620,1
-4.0000,26.5680,2.7010,-2.6495,-1.4895,1
-4.0000,26.5680,3.0700,-2.4650,-1.3644,1
-4.0000,26.5680,3.4390,-2.2805,-1.7074,1
-4.0000,26.5680,3.8080,-2.0960,-2.8988,0
-4.0000,26.5680,4.1770,-1.9115,-2.3999,0
-4.0000,26.5680,4.5460,-1.7270,-2.8847,0
-4.0000,26.5680,4.9150,-1.5425,-2.4868,0
-4.0000,26.5680,5.2840,-1.3580,-2.1747,0
-4.0000,26.5680,5.6530,-1.1735,-2.8872,0
-4.0000,26.5680,6.0220,-0.9890,-3.3473,0
-4.0000,26.5680,6.3910,-0.8045,-2.5918,0
-4.0000,26.5680,6.7600,-0.6200,-2.3418,0
-4.0000,26.5680,7.1290,-0.4355,-3.2389,0
-4.0000,26.5680,7.4980,-0.2510,-1.0977,0
-4.0000,26.5680,7.8670,-0.0665,-3.0684,0
-4.0000,26.9370,-8.0000,-8.0000,-3.3164,0
-4.0000,26.9370,-7.6310,-7.8155,-2.8541,0
-4.0000,26.9370,-7.2620,-7.6310,-3.1412,0
-4.0000,26.9370,-6.8930,-7.4465,-2.0734,0
-4.0000,26.9370,-6.5240,-7.2620,-3.0329,0
-4.0000,26.9370,-6.1550,-7.0775,-3.1264,0
-4.0000,26.9370,-5.7860,-6.8930,-2.9676,0
-4.0000,26.9370,-5.4170,-6.7085,-3.2692,0
-4.0000,26.9370,-5.0480,-6.5240,-3.0539,0
-4.0000,26.9370,-4.6790,-6.3395,-2.3798,0
-4.0000,26.9370,-4.3100,-6.1550,-2.0633,0
-4.0000,26.9370,-3.9410,-5.9705,-3.3200,0
-4.0000,26.9370,-3.5720,-5.7860,-3.3566,0
-4.0000,26.9370,-3.2030,-5.6015,-2.9982,0
-4.0000,26.9370,-2.8340,-5.4170,-3.2864,0
-4.0000,26.9370,-2.4650,-5.2325,-2.0804,0
-4.0000,26.9370,-2.0960,-5.0480,-3.3633,0
-4.0000,26.9370,-1.7270,-4.8635,-2.7846,0
-4.0000,26.9370,-1.3580,-4.6790,-2.3560,0
-4.0000,26.9370,-0.9890,-4.4945,-1.9867,0
-4.0000,26.9370,-0.6200,-4.3100,-2.9934,0
-4.0000,26.9370,-0.2510,-4.1255,-2.0198,0
-4.0000,26.9370,0.1180,-3.9410,-3.1923,0
-4.0000,26.9370,0.4870,-3.7565,0.4630,1
-4.0000,26.9370,0.8560,-3.5720,0.2766,1
-4.0000,26.9370,1.2250,-3.3875,-0.4224,1
-4.0000,26.9370,1.5940,-3.2030,-0.7382,1
-4.0000,26.9370,1.9630,-3.0185,-1.2408,1
-4.0000,26.9370,2.3320,-2.8340,-1.3398,1
-4.0000,26.9370,2.7010,-2.6495,-1.5849,1
-4.0000,26.9370,3.0700,-2.4650,-1.3826,1
-4.0000,26.9370,3.4390,-2.2805,-1.2647,1
-4.0000,26.9370,3.8080,-2.0960,-2.2159,0
-4.0000,26.9370,4.1770,-1.9115,-1.6336,0
-4.0000,26.9370,4.5460,-1.7270,-2.2869,0
-4.0000,26.9370,4.9150,-1.5425,-3.1155,0
-4.0000,26.9370,5.2840,-1.3580,-2.4416,0
-4.0000,26.9370,5.6530,-1.1735,-1.9310,0
-4.0000,26.9370,6.0220,-0.9890,-3.1821,0
-4.0000,26.9370,6.3910,-0.8045,-2.7243,0
-4.0000,26.9370,6.7600,-0.6200,-1.8461,0
-4.0000,26.9370,7.1290,-0.4355,-0.4084,0
-4.0000,26.9370,7.4980,-0.2510,-1.9967,0
-4.0000,26.9370,7.8670,-0.0665,-2.1855,0
-4.0000,27.3060,-8.0000,-8.0000,-2.8047,0
-4.0000,27.3060,-7.6310,-7.8155,-2.1031,0
-4.0000,27.3060,-7.2620,-7.6310,-2.8020,0
-4.0000,27.3060,-6.8930,-7.4465,-2.1837,0
-4.0000,27.3060,-6.5240,-7.2620,-2.8745,0
-4.0000,27.3060,-6.1550,-7.0775,-3.3539,0
-4.0000,27.3060,-5.7860,-6.8930,-1.9886,0
-4.0000,27.3060,-5.4170,-6.7085,-3.2747,0
-4.0000,27.3060,-5.0480,-6.5240,-1.7300,0
-4.0000,27.3060,-4.6790,-6.3395,-2.7181,0
-4.0000,27.3060,-4.3100,-6.1550,-3.1844,0
-4.0000,27.3060,-3.9410,-5.9705,-2.9221,0
-4.0000,27.3060,-3.5720,-5.7860,-3.3523,0
-4.0000,27.3060,-3.2030,-5.6015,-2.6202,0
-4.0000,27.3060,-2.8340,-5.4170,-2.2594,0
-4.0000,27.3060,-2.4650,-5.2325,-2.2792,0
-4.0000,27.3060,-2.0960,-5.0480,-3.2671,0
-4.0000,27.3060,-1.7270,-4.8635,-2.6627,0
-4.0000,27.3060,-1.3580,-4.6790,-3.2967,0
-4.0000,27.3060,-0.9890,-4.4945,-1.3876,0
-4.0000,27.3060,-0.6200,-4.3100,-2.9160,0
-4.0000,27.3060,-0.2510,-4.1255,-2.1365,0
-4.0000,27.3060,0.1180,-3.9410,-3.0715,0
-4.0000,27.3060,0.4870,-3.7565,0.4873,1
-4.0000,27.3060,0.8560,-3.5720,0.4443,1
-4.0000,27.3060,1.2250,-3.3875,-0.4504,1
-4.0000,27.3060,1.5940,-3.2030,-0.7456,1
-4.0000,27.3060,1.9630,-3.0185,-1.1499,1
-4.0000,27.3060,2.3320,-2.8340,-1.4857,1
-4.0000,27.3060,2.7010,-2.6495,-1.5652,1
-4.0000,27.3060,3.0700,-2.4650,-1.4373,1
-4.0000,27.3060,3.4390,-2.2805,-1.6220,1
-4.0000,27.3060,3.8080,-2.0960,-2.7251,0
-4.0000,27.3060,4.1770,-1.9115,-3.0217,0
-4.0000,27.3060,4.5460,-1.7270,-2.3017,0
-4.0000,27.3060,4.9150,-1.5425,-2.7588,0
-4.0000,27.3060,5.2840,-1.3580,-2.9582,0
-4.0000,27.3060,5.6530,-1.1735,-2.2901,0
-4.0000,27.3060,6.0220,-0.9890,-3.3358,0
-4.0000,27.3060,6.3910,-0.8045,-2.6200,0
-4.0000,27.3060,6.7600,-0.6200,-2.6378,0
-4.0000,27.3060,7.1290,-0.4355,-1.9575,0
-4.0000,27.3060,7.4980,-0.2510,-3.3048,0
-4.0000,27.3060,7.8670,-0.0665,-2.7707,0
-4.0000,27.6750,-8.0000,-8.0000,-3.0982,0
-4.0000,27.6750,-7.6310,-7.8155,-2.6544,0
-4.0000,27.6750,-7.2620,-7.6310,-3.3615,0
-4.0000,27.6750,-6.8930,-7.4465,-3.0090,0
-4.0000,27.6750,-6.5240,-7.2620,-3.3707,0
-4.0000,27.6750,-6.1550,-7.0775,-1.9534,0
-4.0000,27.6750,-5.7860,-6.8930,-2.3432,0
-4.0000,27.6750,-5.4170,-6.7085,-3.3421,0
-4.0000,27.6750,-5.0480,-6.5240,-1.1435,0
-4.0000,27.6750,-4.6790,-6.3395,-3.2436,0
-4.0000,27.6750,-4.3100,-6.1550,-3.2867,0
-4.0000,27.6750,-3.9410,-5.9705,-1.9593,0
-4.0000,27.6750,-3.5720,-5.7860,-3.2944,0
-4.0000,27.6750,-3.2030,-5.6015,-1.8910,0
-4.0000,27.6750,-2.8340,-5.4170,-2.3289,0
-4.0000,27.6750,-2.4650,-5.2325,-2.6426,0
-4.0000,27.6750,-2.0960,-5.0480,-3.0568,0
-4.0000,27.6750,-1.7270,-4.8635,-2.9051,0
-4.0000,27.6750,-1.3580,-4.6790,-3.3562,0
-4.0000,27.6750,-0.9890,-4.4945,-1.6415,0
-4.0000,27.6750,-0.6200,-4.3100,-3.2593,0
-4.0000,27.6750,-0.2510,-4.1255,-2.3379,0
-4.0000,27.6750,0.1180,-3.9410,-3.2987,0
-4.0000,27.6750,0.4870,-3.7565,0.6389,1
-4.0000,27.6750,0.8560,-3.5720,0.1796,1
-4.0000,27.6750,1.2250,-3.3875,-0.3804,1
-4.0000,27.6750,1.5940,-3.2030,-0.6629,1
-4.0000,27.6750,1.9630,-3.0185,-1.2491,1
-4.0000,27.6750,2.3320,-2.8340,-1.5106,1
-4.0000,27.6750,2.7010,-2.6495,-1.4940,1
-4.0000,27.6750,3.0700,-2.4650,-1.5515,1
-4.0000,27.6750,3.4390,-2.2805,-1.4639,1
-4.0000,27.6750,3.8080,-2.0960,-2.7820,0
-4.0000,27.6750,4.1770,-1.9115,-2.9201,0
-4.0000,27.6750,4.5460,-1.7270,-2.8998,0
-4.0000,27.6750,4.9150,-1.5425,-2.8794,0
-4.0000,27.6750,5.2840,-1.3580,-3.0094,0
-4.0000,27.6750,5.6530,-1.1735,-2.9541,0
-4.0000,27.6750,6.0220,-0.9890,-3.3321,0
-4.0000,27.6750,6.3910,-0.8045,-3.0766,0
-4.0000,27.6750,6.7600,-0.6200,-1.4494,0
-4.0000,27.6750,7.1290,-0.4355,-3.2215,0
-4.0000,27.6750,7.4980,-0.2510,-2.8502,0
-4.0000,27.6750,7.8670,-0.0665,-3.1321,0
-4.0000,28.0440,-8.0000,-8.0000,-2.3397,0
-4.0000,28.0440,-7.6310,-7.8155,-2.8578,0
-4.0000,28.0440,-7.2620,-7.6310,-2.7878,0
-4.0000,28.0440,-6.8930,-7.4465,-3.3260,0
-4.0000,28.0440,-6.5240,-7.2620,-3.2380,0
-4.0000,28.0440,-6.1550,-7.0775,-2.8727,0
-4.0000,28.0440,-5.7860,-6.8930,-3.1786,0
-4.0000,28.0440,-5.4170,-6.7085,-2.6464,0
-4.0000,28.0440,-5.0480,-6.5240,-1.8998,0
-4.0000,28.0440,-4.6790,-6.3395,-3.2547,0
-4.0000,28.0440,-4.3100,-6.1550,-3.2400,0
-4.0000,28.0440,-3.9410,-5.9705,-2.1921,0
-4.0000,28.0440,-3.5720,-5.7860,-3.3316,0
-4.0000,28.0440,-3.2030,-5.6015,-2.6811,0
-4.0000,28.0440,-2.8340,-5.4170,-3.0187,0
-4.0000,28.0440,-2.4650,-5.2325,-2.8252,0
-4.0000,28.0440,-2.0960,-5.0480,-1.6589,0
-4.0000,28.0440,-1.7270,-4.8635,-2.5603,0
-4.0000,28.0440,-1.3580,-4.6790,-3.3151,0
-4.0000,28.0440,-0.9890,-4.4945,-3.3101,0
-4.0000,28.0440,-0.6200,-4.3100,-2.5820,0
-4.0000,28.0440,-0.2510,-4.1255,-2.7266,0
-4.0000,28.0440,0.1180,-3.9410,-2.4244,0
-4.0000,28.0440,0.4870,-3.7565,0.5226,1
-4.0000,28.0440,0.8560,-3.5720,0.2704,1
-4.0000,28.0440,1.2250,-3.3875,-0.3502,1
-4.0000,28.0440,1.5940,-3.2030,-0.7200,1
-4.0000,28.0440,1.9630,-3.0185,-1.2313,1
-4.0000,28.0440,2.3320,-2.8340,-1.2876,1
-4.0000,28.0440,2.7010,-2.6495,-1.7197,1
-4.0000,28.0440,3.0700,-2.4650,-1.3808,1
-4.0000,28.0440,3.4390,-2.2805,-1.6307,1
-4.0000,28.0440,3.8080,-2.0960,-2.7789,0
-4.0000,28.0440,4.1770,-1.9115,-2.7506,0
-4.0000,28.0440,4.5460,-1.7270,-3.1846,0
-4.0000,28.0440,4.9150,-1.5425,-2.4963,0
-4.0000,28.0440,5.2840,-1.3580,-2.5874,0
-4.0000,28.0440,5.6530,-1.1735,-1.9013,0
-4.0000,28.0440,6.0220,-0.9890,-3.1362,0
-4.0000,28.0440,6.3910,-0.8045,-1.6369,0
-4.0000,28.0440,6.7600,-0.6200,-2.6829,0
-4.0000,28.0440,7.1290,-0.4355,-2.8758,0
-4.0000,28.0440,7.4980,-0.2510,-3.0839,0
-4.0000,28.0440,7.8670,-0.0665,-3.0935,0
-4.0000,28.4130,-8.0000,-8.0000,-2.9025,0
-4.0000,28.4130,-7.6310,-7.8155,-2.6550,0
-4.0000,28.4130,-7.2620,-7.6310,-2.2021,0
-4.0000,28.4130,-6.8930,-7.4465,-2.8461,0
-4.0000,28.4130,-6.5240,-7.2620,-2.6792,0
-4.0000,28.4130,-6.1550,-7.0775,-3.0742,0
-4.0000,28.4130,-5.7860,-6.8930,-2.9734,0
-4.0000,28.4130,-5.4170,-6.7085,-2.4913,0
-4.0000,28.4130,-5.0480,-6.5240,-2.7236,0
-4.0000,28.4130,-4.6790,-6.3395,-3.1965,0
-4.0000,28.4130,-4.3100,-6.1550,-3.3368,0
-4.0000,28.4130,-3.9410,-5.9705,-3.0756,0
-4.0000,28.4130,-3.5720,-5.7860,-2.5742,0
-4.0000,28.4130,-3.2030,-5.6015,-1.9567,0
-4.0000,28.4130,-2.8340,-5.4170,-1.5329,0
-4.0000,28.4130,-2.4650,-5.2325,-3.3412,0
-4.0000,28.4130,-2.0960,-5.0480,-3.1027,0
-4.0000,28.4130,-1.7270,-4.8635,-2.6871,0
-4.0000,28.4130,-1.3580,-4.6790,-3.3581,0
-4.0000,28.4130,-0.9890,-4.4945,-2.6378,0
-4.0000,28.4130,-0.6200,-4.3100,-3.1722,0
-4.0000,28.4130,-0.2510,-4.1255,-2.2812,0
-4.0000,28.4130,0.1180,-3.9410,-3.3134,0
-4.0000,28.4130,0.4870,-3.7565,0.5501,1
-4.0000,28.4130,0.8560,-3.5720,0.1011,1
-4.0000,28.4130,1.2250,-3.3875,-0.4846,1
-4.0000,28.4130,1.5940,-3.2030,-0.6523,1
-4.0000,28.4130,1.9630,-3.0185,-1.1753,1
-4.0000,28.4130,2.3320,-2.8340,-1.4770,1
-4.0000,28.4130,2.7010,-2.6495,-1.4098,1
-4.0000,28.4130,3.0700,-2.4650,-1.4474,1
-4.0000,28.4130,3.4390,-2.2805,-1.2255,1
-4.0000,28.4130,3.8080,-2.0960,-2.2311,0
-4.0000,28.4130,4.1770,-1.9115,-3.0081,0
-4.0000,28.4130,4.5460,-1.7270,-3.1140,0
-4.0000,28.4130,4.9150,-1.5425,-2.3544,0
-4.0000,28.4130,5.2840,-1.3580,-1.7870,0
-4.0000,28.4130,5.6530,-1.1735,-1.3271,0
-4.0000,28.4130,6.0220,-0.9890,-3.2977,0
-4.0000,28.4130,6.3910,-0.8045,-2.9850,0
-4.0000,28.4130,6.7600,-0.6200,-3.1758,0
-4.0000,28.4130,7.1290,-0.4355,-3.0151,0
-4.0000,28.4130,7.4980,-0.2510,-2.6754,0
-4.0000,28.4130,7.8670,-0.0665,-1.1420,0
-4.0000,28.7820,-8.0000,-8.0000,-2.4435,0
-4.0000,28.7820,-7.6310,-7.8155,-2.8811,0
-4.0000,28.7820,-7.2620,-7.6310,-2.5314,0
-4.0000,28.7820,-6.8930,-7.4465,-2.7223,0
-4.0000,28.7820,-6.5240,-7.2620,-2.0403,0
-4.0000,28.7820,-6.1550,-7.0775,-3.3192,0
-4.0000,28.7820,-5.7860,-6.8930,-2.9747,0
-4.0000,28.7820,-5.4170,-6.7085,-3.2497,0
-4.0000,28.7820,-5.0480,-6.5240,-2.9852,0
-4.0000,28.7820,-4.6790,-6.3395,-2.5916,0
-4.0000,28.7820,-4.3100,-6.1550,-3.3187,0
-4.0000,28.7820,-3.9410,-5.9705,-2.2786,0
-4.0000,28.7820,-3.5720,-5.7860,-1.5047,0
-4.0000,28.7820,-3.2030,-5.6015,-2.2163,0
-4.0000,28.7820,-2.8340,-5.4170,-3.2598,0
-4.0000,28.7820,-2.4650,-5.2325,-3.1028,0
-4.0000,28.7820,-2.0960,-5.0480,-2.7330,0
-4.0000,28.7820,-1.7270,-4.8635,-3.1605,0
-4.0000,28.7820,-1.3580,-4.6790,-3.2601,0
-4.0000,28.7820,-0.9890,-4.4945,-3.3523,0
-4.0000,28.7820,-0.6200,-4.3100,-2.7783,0
-4.0000,28.7820,-0.2510,-4.1255,-2.7164,0
-4.0000,28.7820,0.1180,-3.9410,-3.3231,0
-4.0000,28.7820,0.4870,-3.7565,0.5425,1
-4.0000,28.7820,0.8560,-3.5720,0.3055,1
-4.0000,28.7820,1.2250,-3.3875,-0.5481,1
-4.0000,28.7820,1.5940,-3.2030,-0.8345,1
-4.0000,28.7820,1.9630,-3.0185,-1.2412,1
-4.0000,28.7820,2.3320,-2.8340,-1.5163,1
-4.0000,28.7820,2.7010,-2.6495,-1.4181,1
-4.0000,28.7820,3.0700,-2.4650,-1.5430,1
