KAPPA,F_AVG,DELTA1,DELTA2,log10_NMSE,COMB_QI
4.0000,9.9630,1.2250,4.6125,-1.9718,0
4.0000,9.9630,1.5940,4.7970,-3.1453,0
4.0000,9.9630,1.9630,4.9815,-3.1724,0
4.0000,9.9630,2.3320,5.1660,-3.2286,0
4.0000,9.9630,2.7010,5.3505,-3.3713,0
4.0000,9.9630,3.0700,5.5350,-2.0379,0
4.0000,9.9630,3.4390,5.7195,-1.8452,0
4.0000,9.9630,3.8080,5.9040,-2.4654,0
4.0000,9.9630,4.1770,6.0885,-1.6645,0
4.0000,9.9630,4.5460,6.2730,-1.6852,0
4.0000,9.9630,4.9150,6.4575,-1.6827,0
4.0000,9.9630,5.2840,6.6420,-1.6924,0
4.0000,9.9630,5.6530,6.8265,-1.6772,0
4.0000,9.9630,6.0220,7.0110,-1.6919,0
4.0000,9.9630,6.3910,7.1955,-1.6837,0
4.0000,9.9630,6.7600,7.3800,-1.6873,0
4.0000,9.9630,7.1290,7.5645,-1.6905,0
4.0000,9.9630,7.4980,7.7490,-1.6779,0
4.0000,9.9630,7.8670,7.9335,-1.6937,0
4.0000,10.3320,-8.0000,0.0000,-2.8064,0
4.0000,10.3320,-7.6310,0.1845,-2.5471,0
4.0000,10.3320,-7.2620,0.3690,-3.2565,0
4.0000,10.3320,-6.8930,0.5535,-2.8910,0
4.0000,10.3320,-6.5240,0.7380,-2.7873,0
4.0000,10.3320,-6.1550,0.9225,-3.2675,0
4.0000,10.3320,-5.7860,1.1070,-3.0561,0
4.0000,10.3320,-5.4170,1.2915,-2.7087,0
4.0000,10.3320,-5.0480,1.4760,-2.9938,0
4.0000,10.3320,-4.6790,1.6605,-2.8338,0
4.0000,10.3320,-4.3100,1.8450,-2.2728,0
4.0000,10.3320,-3.9410,2.0295,-3.1776,0
4.0000,10.3320,-3.5720,2.2140,-2.1132,0
4.0000,10.3320,-3.2030,2.3985,-0.8251,0
4.0000,10.3320,-2.8340,2.5830,-1.0267,1
4.0000,10.3320,-2.4650,2.7675,-0.3554,1
4.0000,10.3320,-2.0960,2.9520,-1.1499,1
4.0000,10.3320,-1.7270,3.1365,0.3543,1
4.0000,10.3320,-1.3580,3.3210,0.2386,1
4.0000,10.3320,-0.9890,3.5055,-0.0600,1
4.0000,10.3320,-0.6200,3.6900,0.0904,1
4.0000,10.3320,-0.2510,3.8745,-1.6083,0
4.0000,10.3320,0.1180,4.0590,-3.3626,0
4.0000,10.3320,0.4870,4.2435,-2.7318,0
4.0000,10.3320,0.8560,4.4280,-2.2729,0
4.0000,10.3320,1.2250,4.6125,-3.2774,0
4.0000,10.3320,1.5940,4.7970,-3.3818,0
4.0000,10.3320,1.9630,4.9815,-2.3851,0
4.0000,10.3320,2.3320,5.1660,-2.6155,0
4.0000,10.3320,2.7010,5.3505,-3.1000,0
4.0000,10.3320,3.0700,5.5350,-3.1630,0
4.0000,10.3320,3.4390,5.7195,-3.1060,0
4.0000,10.3320,3.8080,5.9040,-2.7657,0
4.0000,10.3320,4.1770,6.0885,-3.1099,0
4.0000,10.3320,4.5460,6.2730,-1.6852,0
4.0000,10.3320,4.9150,6.4575,-1.6827,0
4.0000,10.3320,5.2840,6.6420,-1.6924,0
4.0000,10.3320,5.6530,6.8265,-1.6772,0
4.0000,10.3320,6.0220,7.0110,-1.6919,0
4.0000,10.3320,6.3910,7.1955,-1.6837,0
4.0000,10.3320,6.7600,7.3800,-1.6873,0
4.0000,10.3320,7.1290,7.5645,-1.6905,0
4.0000,10.3320,7.4980,7.7490,-1.6779,0
4.0000,10.3320,7.8670,7.9335,-1.6937,0
4.0000,10.7010,-8.0000,0.0000,-2.5908,0
4.0000,10.7010,-7.6310,0.1845,-3.2789,0
4.0000,10.7010,-7.2620,0.3690,-2.9404,0
4.0000,10.7010,-6.8930,0.5535,-3.2149,0
4.0000,10.7010,-6.5240,0.7380,-2.7761,0
4.0000,10.7010,-6.1550,0.9225,-3.1367,0
4.0000,10.7010,-5.7860,1.1070,-2.8448,0
4.0000,10.7010,-5.4170,1.2915,-3.3672,0
4.0000,10.7010,-5.0480,1.4760,-2.6023,0
4.0000,10.7010,-4.6790,1.6605,-3.1079,0
4.0000,10.7010,-4.3100,1.8450,-2.7271,0
4.0000,10.7010,-3.9410,2.0295,-2.0556,0
4.0000,10.7010,-3.5720,2.2140,-1.7120,0
4.0000,10.7010,-3.2030,2.3985,-0.8004,0
4.0000,10.7010,-2.8340,2.5830,-0.9633,1
4.0000,10.7010,-2.4650,2.7675,-0.5488,1
4.0000,10.7010,-2.0960,2.9520,-1.6750,1
4.0000,10.7010,-1.7270,3.1365,0.0421,1
4.0000,10.7010,-1.3580,3.3210,0.2290,1
4.0000,10.7010,-0.9890,3.5055,-0.0704,1
4.0000,10.7010,-0.6200,3.6900,-0.1571,1
4.0000,10.7010,-0.2510,3.8745,-2.1957,0
4.0000,10.7010,0.1180,4.0590,-3.1217,0
4.0000,10.7010,0.4870,4.2435,-2.8239,0
4.0000,10.7010,0.8560,4.4280,-3.3359,0
4.0000,10.7010,1.2250,4.6125,-3.3730,0
4.0000,10.7010,1.5940,4.7970,-2.9895,0
4.0000,10.7010,1.9630,4.9815,-3.1711,0
4.0000,10.7010,2.3320,5.1660,-2.7244,0
4.0000,10.7010,2.7010,5.3505,-2.1203,0
4.0000,10.7010,3.0700,5.5350,-3.2776,0
4.0000,10.7010,3.4390,5.7195,-3.2656,0
4.0000,10.7010,3.8080,5.9040,-1.9639,0
4.0000,10.7010,4.1770,6.0885,-2.5019,0
4.0000,10.7010,4.5460,6.2730,-1.6852,0
4.0000,10.7010,4.9150,6.4575,-1.6827,0
4.0000,10.7010,5.2840,6.6420,-1.6924,0
4.0000,10.7010,5.6530,6.8265,-1.6772,0
4.0000,10.7010,6.0220,7.0110,-1.6919,0
4.0000,10.7010,6.3910,7.1955,-1.6837,0
4.0000,10.7010,6.7600,7.3800,-1.6873,0
4.0000,10.7010,7.1290,7.5645,-1.6905,0
4.0000,10.7010,7.4980,7.7490,-1.6779,0
4.0000,10.7010,7.8670,7.9335,-1.6937,0
4.0000,11.0700,-8.0000,0.0000,-3.1206,0
4.0000,11.0700,-7.6310,0.1845,-3.1464,0
4.0000,11.0700,-7.2620,0.3690,-1.9538,0
4.0000,11.0700,-6.8930,0.5535,-2.8250,0
4.0000,11.0700,-6.5240,0.7380,-3.1840,0
4.0000,11.0700,-6.1550,0.9225,-2.8055,0
4.0000,11.0700,-5.7860,1.1070,-2.8827,0
4.0000,11.0700,-5.4170,1.2915,-3.2754,0
4.0000,11.0700,-5.0480,1.4760,-3.2069,0
4.0000,11.0700,-4.6790,1.6605,-2.9811,0
4.0000,11.0700,-4.3100,1.8450,-2.3687,0
4.0000,11.0700,-3.9410,2.0295,-2.4692,0
4.0000,11.0700,-3.5720,2.2140,-2.9389,0
4.0000,11.0700,-3.2030,2.3985,-0.7231,1
4.0000,11.0700,-2.8340,2.5830,-1.4410,1
4.0000,11.0700,-2.4650,2.7675,-0.4516,1
4.0000,11.0700,-2.0960,2.9520,-0.9832,1
4.0000,11.0700,-1.7270,3.1365,0.1294,1
4.0000,11.0700,-1.3580,3.3210,0.5759,1
4.0000,11.0700,-0.9890,3.5055,-0.0380,1
4.0000,11.0700,-0.6200,3.6900,0.2767,1
4.0000,11.0700,-0.2510,3.8745,-2.9217,0
4.0000,11.0700,0.1180,4.0590,-3.2093,0
4.0000,11.0700,0.4870,4.2435,-2.6653,0
4.0000,11.0700,0.8560,4.4280,-3.1976,0
4.0000,11.0700,1.2250,4.6125,-3.1536,0
4.0000,11.0700,1.5940,4.7970,-1.9388,0
4.0000,11.0700,1.9630,4.9815,-3.3367,0
4.0000,11.0700,2.3320,5.1660,-3.3742,0
4.0000,11.0700,2.7010,5.3505,-2.9142,0
4.0000,11.0700,3.0700,5.5350,-3.3809,0
4.0000,11.0700,3.4390,5.7195,-3.2557,0
4.0000,11.0700,3.8080,5.9040,-2.9361,0
4.0000,11.0700,4.1770,6.0885,-3.3579,0
4.0000,11.0700,4.5460,6.2730,-1.6852,0
4.0000,11.0700,4.9150,6.4575,-1.6827,0
4.0000,11.0700,5.2840,6.6420,-1.6924,0
4.0000,11.0700,5.6530,6.8265,-1.6772,0
4.0000,11.0700,6.0220,7.0110,-1.6919,0
4.0000,11.0700,6.3910,7.1955,-1.6837,0
4.0000,11.0700,6.7600,7.3800,-1.6873,0
4.0000,11.0700,7.1290,7.5645,-1.6905,0
4.0000,11.0700,7.4980,7.7490,-1.6779,0
4.0000,11.0700,7.8670,7.9335,-1.6937,0
4.0000,11.4390,-8.0000,0.0000,-3.1490,0
4.0000,11.4390,-7.6310,0.1845,-3.3304,0
4.0000,11.4390,-7.2620,0.3690,-3.0343,0
4.0000,11.4390,-6.8930,0.5535,-3.3532,0
4.0000,11.4390,-6.5240,0.7380,-2.9173,0
4.0000,11.4390,-6.1550,0.9225,-3.2606,0
4.0000,11.4390,-5.7860,1.1070,-3.0400,0
4.0000,11.4390,-5.4170,1.2915,-2.4289,0
4.0000,11.4390,-5.0480,1.4760,-2.1669,0
4.0000,11.4390,-4.6790,1.6605,-3.1938,0
4.0000,11.4390,-4.3100,1.8450,-2.5682,0
4.0000,11.4390,-3.9410,2.0295,-2.3129,0
4.0000,11.4390,-3.5720,2.2140,-2.7387,0
4.0000,11.4390,-3.2030,2.3985,-0.1349,1
4.0000,11.4390,-2.8340,2.5830,-0.9718,1
4.0000,11.4390,-2.4650,2.7675,-0.6196,1
4.0000,11.4390,-2.0960,2.9520,-1.3510,1
4.0000,11.4390,-1.7270,3.1365,0.1908,1
4.0000,11.4390,-1.3580,3.3210,0.2095,1
4.0000,11.4390,-0.9890,3.5055,-0.1030,1
4.0000,11.4390,-0.6200,3.6900,-0.1447,1
4.0000,11.4390,-0.2510,3.8745,-3.0776,0
4.0000,11.4390,0.1180,4.0590,-3.2368,0
4.0000,11.4390,0.4870,4.2435,-3.3600,0
4.0000,11.4390,0.8560,4.4280,-2.5436,0
4.0000,11.4390,1.2250,4.6125,-1.6992,0
4.0000,11.4390,1.5940,4.7970,-3.2389,0
4.0000,11.4390,1.9630,4.9815,-3.3317,0
4.0000,11.4390,2.3320,5.1660,-3.1835,0
4.0000,11.4390,2.7010,5.3505,-2.8146,0
4.0000,11.4390,3.0700,5.5350,-3.3766,0
4.0000,11.4390,3.4390,5.7195,-2.1889,0
4.0000,11.4390,3.8080,5.9040,-1.9236,0
4.0000,11.4390,4.1770,6.0885,-3.0588,0
4.0000,11.4390,4.5460,6.2730,-1.6852,0
4.0000,11.4390,4.9150,6.4575,-1.6827,0
4.0000,11.4390,5.2840,6.6420,-1.6924,0
4.0000,11.4390,5.6530,6.8265,-1.6772,0
4.0000,11.4390,6.0220,7.0110,-1.6919,0
4.0000,11.4390,6.3910,7.1955,-1.6837,0
4.0000,11.4390,6.7600,7.3800,-1.6873,0
4.0000,11.4390,7.1290,7.5645,-1.6905,0
4.0000,11.4390,7.4980,7.7490,-1.6779,0
4.0000,11.4390,7.8670,7.9335,-1.6937,0
4.0000,11.8080,-8.0000,0.0000,-2.9705,0
4.0000,11.8080,-7.6310,0.1845,-3.3094,0
4.0000,11.8080,-7.2620,0.3690,-2.8527,0
4.0000,11.8080,-6.8930,0.5535,-2.8826,0
4.0000,11.8080,-6.5240,0.7380,-2.8959,0
4.0000,11.8080,-6.1550,0.9225,-3.1229,0
4.0000,11.8080,-5.7860,1.1070,-2.5251,0
4.0000,11.8080,-5.4170,1.2915,-2.4103,0
4.0000,11.8080,-5.0480,1.4760,-3.0677,0
4.0000,11.8080,-4.6790,1.6605,-3.2685,0
4.0000,11.8080,-4.3100,1.8450,-3.1030,0
4.0000,11.8080,-3.9410,2.0295,-2.6732,0
4.0000,11.8080,-3.5720,2.2140,-2.7464,0
4.0000,11.8080,-3.2030,2.3985,-0.4413,1
4.0000,11.8080,-2.8340,2.5830,-1.3358,1
4.0000,11.8080,-2.4650,2.7675,-0.7589,1
4.0000,11.8080,-2.0960,2.9520,-1.2339,1
4.0000,11.8080,-1.7270,3.1365,0.1988,1
4.0000,11.8080,-1.3580,3.3210,0.1965,1
4.0000,11.8080,-0.9890,3.5055,0.0880,1
4.0000,11.8080,-0.6200,3.6900,0.1989,1
4.0000,11.8080,-0.2510,3.8745,-2.7063,0
4.0000,11.8080,0.1180,4.0590,-2.8416,0
4.0000,11.8080,0.4870,4.2435,-3.2742,0
4.0000,11.8080,0.8560,4.4280,-2.9036,0
4.0000,11.8080,1.2250,4.6125,-2.4938,0
4.0000,11.8080,1.5940,4.7970,-2.9980,0
4.0000,11.8080,1.9630,4.9815,-3.2714,0
4.0000,11.8080,2.3320,5.1660,-2.9898,0
4.0000,11.8080,2.7010,5.3505,-3.3680,0
4.0000,11.8080,3.0700,5.5350,-2.9826,0
4.0000,11.8080,3.4390,5.7195,-2.9428,0
4.0000,11.8080,3.8080,5.9040,-0.8560,0
4.0000,11.8080,4.1770,6.0885,-3.0447,0
4.0000,11.8080,4.5460,6.2730,-1.6852,0
4.0000,11.8080,4.9150,6.4575,-1.6827,0
4.0000,11.8080,5.2840,6.6420,-1.6924,0
4.0000,11.8080,5.6530,6.8265,-1.6772,0
4.0000,11.8080,6.0220,7.0110,-1.6919,0
4.0000,11.8080,6.3910,7.1955,-1.6837,0
4.0000,11.8080,6.7600,7.3800,-1.6873,0
4.0000,11.8080,7.1290,7.5645,-1.6905,0
4.0000,11.8080,7.4980,7.7490,-1.6779,0
4.0000,11.8080,7.8670,7.9335,-1.6937,0
4.0000,12.1770,-8.0000,0.0000,-2.7988,0
4.0000,12.1770,-7.6310,0.1845,-3.3150,0
4.0000,12.1770,-7.2620,0.3690,-3.1959,0
4.0000,12.1770,-6.8930,0.5535,-3.1480,0
4.0000,12.1770,-6.5240,0.7380,-3.1291,0
4.0000,12.1770,-6.1550,0.9225,-2.7386,0
4.0000,12.1770,-5.7860,1.1070,-3.0582,0
4.0000,12.1770,-5.4170,1.2915,-2.7929,0
4.0000,12.1770,-5.0480,1.4760,-2.6601,0
4.0000,12.1770,-4.6790,1.6605,-2.7992,0
4.0000,12.1770,-4.3100,1.8450,-2.6858,0
4.0000,12.1770,-3.9410,2.0295,-2.6296,0
4.0000,12.1770,-3.5720,2.2140,-2.6185,0
4.0000,12.1770,-3.2030,2.3985,-0.4689,1
4.0000,12.1770,-2.8340,2.5830,-0.8820,1
4.0000,12.1770,-2.4650,2.7675,-0.6593,1
4.0000,12.1770,-2.0960,2.9520,-1.4734,1
4.0000,12.1770,-1.7270,3.1365,0.2636,1
4.0000,12.1770,-1.3580,3.3210,0.0891,1
4.0000,12.1770,-0.9890,3.5055,0.2170,1
4.0000,12.1770,-0.6200,3.6900,-0.2471,1
4.0000,12.1770,-0.2510,3.8745,-2.1106,0
4.0000,12.1770,0.1180,4.0590,-3.1211,0
4.0000,12.1770,0.4870,4.2435,-3.3120,0
4.0000,12.1770,0.8560,4.4280,-3.3471,0
4.0000,12.1770,1.2250,4.6125,-3.1880,0
4.0000,12.1770,1.5940,4.7970,-3.1933,0
4.0000,12.1770,1.9630,4.9815,-2.5376,0
4.0000,12.1770,2.3320,5.1660,-2.9796,0
4.0000,12.1770,2.7010,5.3505,-3.3167,0
4.0000,12.1770,3.0700,5.5350,-3.1710,0
4.0000,12.1770,3.4390,5.7195,-2.8975,0
4.0000,12.1770,3.8080,5.9040,-3.3618,0
4.0000,12.1770,4.1770,6.0885,-3.1502,0
4.0000,12.1770,4.5460,6.2730,-3.3435,0
4.0000,12.1770,4.9150,6.4575,-1.6827,0
4.0000,12.1770,5.2840,6.6420,-1.6924,0
4.0000,12.1770,5.6530,6.8265,-1.6772,0
4.0000,12.1770,6.0220,7.0110,-1.6919,0
4.0000,12.1770,6.3910,7.1955,-1.6837,0
4.0000,12.1770,6.7600,7.3800,-1.6873,0
4.0000,12.1770,7.1290,7.5645,-1.6905,0
4.0000,12.1770,7.4980,7.7490,-1.6779,0
4.0000,12.1770,7.8670,7.9335,-1.6937,0
4.0000,12.5460,-8.0000,0.0000,-2.8811,0
4.0000,12.5460,-7.6310,0.1845,-3.2658,0
4.0000,12.5460,-7.2620,0.3690,-3.1069,0
4.0000,12.5460,-6.8930,0.5535,-3.2737,0
4.0000,12.5460,-6.5240,0.7380,-3.0215,0
4.0000,12.5460,-6.1550,0.9225,-3.1643,0
4.0000,12.5460,-5.7860,1.1070,-2.4201,0
4.0000,12.5460,-5.4170,1.2915,-3.2423,0
4.0000,12.5460,-5.0480,1.4760,-2.8947,0
4.0000,12.5460,-4.6790,1.6605,-2.8071,0
4.0000,12.5460,-4.3100,1.8450,-2.8967,0
4.0000,12.5460,-3.9410,2.0295,-2.7886,0
4.0000,12.5460,-3.5720,2.2140,-2.3338,0
4.0000,12.5460,-3.2030,2.3985,-0.4122,1
4.0000,12.5460,-2.8340,2.5830,-0.9390,1
4.0000,12.5460,-2.4650,2.7675,-0.6399,1
4.0000,12.5460,-2.0960,2.9520,-1.1299,1
4.0000,12.5460,-1.7270,3.1365,-0.0431,1
4.0000,12.5460,-1.3580,3.3210,0.2776,1
4.0000,12.5460,-0.9890,3.5055,0.4232,1
4.0000,12.5460,-0.6200,3.6900,0.3855,1
4.0000,12.5460,-0.2510,3.8745,-3.0671,0
4.0000,12.5460,0.1180,4.0590,-3.1858,0
4.0000,12.5460,0.4870,4.2435,-3.0102,0
4.0000,12.5460,0.8560,4.4280,-3.3063,0
4.0000,12.5460,1.2250,4.6125,-2.7438,0
4.0000,12.5460,1.5940,4.7970,-2.6920,0
4.0000,12.5460,1.9630,4.9815,-2.7218,0
4.0000,12.5460,2.3320,5.1660,-2.0834,0
4.0000,12.5460,2.7010,5.3505,-3.2531,0
4.0000,12.5460,3.0700,5.5350,-2.3485,0
4.0000,12.5460,3.4390,5.7195,-3.3730,0
4.0000,12.5460,3.8080,5.9040,-3.3562,0
4.0000,12.5460,4.1770,6.0885,-2.9142,0
4.0000,12.5460,4.5460,6.2730,-2.3249,0
4.0000,12.5460,4.9150,6.4575,-1.6827,0
4.0000,12.5460,5.2840,6.6420,-1.6924,0
4.0000,12.5460,5.6530,6.8265,-1.6772,0
4.0000,12.5460,6.0220,7.0110,-1.6919,0
4.0000,12.5460,6.3910,7.1955,-1.6837,0
4.0000,12.5460,6.7600,7.3800,-1.6873,0
4.0000,12.5460,7.1290,7.5645,-1.6905,0
4.0000,12.5460,7.4980,7.7490,-1.6779,0
4.0000,12.5460,7.8670,7.9335,-1.6937,0
4.0000,12.9150,-8.0000,0.0000,-3.0894,0
4.0000,12.9150,-7.6310,0.1845,-3.0802,0
4.0000,12.9150,-7.2620,0.3690,-1.6812,0
4.0000,12.9150,-6.8930,0.5535,-3.1595,0
4.0000,12.9150,-6.5240,0.7380,-3.1821,0
4.0000,12.9150,-6.1550,0.9225,-2.6580,0
4.0000,12.9150,-5.7860,1.1070,-2.9962,0
4.0000,12.9150,-5.4170,1.2915,-3.3038,0
4.0000,12.9150,-5.0480,1.4760,-2.6804,0
4.0000,12.9150,-4.6790,1.6605,-2.9120,0
4.0000,12.9150,-4.3100,1.8450,-2.6567,0
4.0000,12.9150,-3.9410,2.0295,-2.5543,0
4.0000,12.9150,-3.5720,2.2140,-2.5501,0
4.0000,12.9150,-3.2030,2.3985,-0.2864,1
4.0000,12.9150,-2.8340,2.5830,-1.1942,1
4.0000,12.9150,-2.4650,2.7675,-0.7086,1
4.0000,12.9150,-2.0960,2.9520,-1.2369,1
4.0000,12.9150,-1.7270,3.1365,-0.0870,1
4.0000,12.9150,-1.3580,3.3210,0.3404,1
4.0000,12.9150,-0.9890,3.5055,0.1114,1
4.0000,12.9150,-0.6200,3.6900,0.5709,1
4.0000,12.9150,-0.2510,3.8745,-1.7443,0
4.0000,12.9150,0.1180,4.0590,-3.2092,0
4.0000,12.9150,0.4870,4.2435,-2.9269,0
4.0000,12.9150,0.8560,4.4280,-3.3534,0
4.0000,12.9150,1.2250,4.6125,-2.3064,0
4.0000,12.9150,1.5940,4.7970,-3.2156,0
4.0000,12.9150,1.9630,4.9815,-2.9512,0
4.0000,12.9150,2.3320,5.1660,-3.2765,0
4.0000,12.9150,2.7010,5.3505,-3.3730,0
4.0000,12.9150,3.0700,5.5350,-2.5438,0
4.0000,12.9150,3.4390,5.7195,-3.3658,0
4.0000,12.9150,3.8080,5.9040,-2.4112,0
4.0000,12.9150,4.1770,6.0885,-3.3542,0
4.0000,12.9150,4.5460,6.2730,-3.3551,0
4.0000,12.9150,4.9150,6.4575,-1.6827,0
4.0000,12.9150,5.2840,6.6420,-1.6924,0
4.0000,12.9150,5.6530,6.8265,-1.6772,0
4.0000,12.9150,6.0220,7.0110,-1.6919,0
4.0000,12.9150,6.3910,7.1955,-1.6837,0
4.0000,12.9150,6.7600,7.3800,-1.6873,0
4.0000,12.9150,7.1290,7.5645,-1.6905,0
4.0000,12.9150,7.4980,7.7490,-1.6779,0
4.0000,12.9150,7.8670,7.9335,-1.6937,0
4.0000,13.2840,-8.0000,0.0000,-2.8480,0
4.0000,13.2840,-7.6310,0.1845,-3.2963,0
4.0000,13.2840,-7.2620,0.3690,-2.9392,0
4.0000,13.2840,-6.8930,0.5535,-2.3370,0
4.0000,13.2840,-6.5240,0.7380,-2.6243,0
4.0000,13.2840,-6.1550,0.9225,-3.1192,0
4.0000,13.2840,-5.7860,1.1070,-2.1140,0
4.0000,13.2840,-5.4170,1.2915,-3.2621,0
4.0000,13.2840,-5.0480,1.4760,-2.9376,0
4.0000,13.2840,-4.6790,1.6605,-2.5385,0
4.0000,13.2840,-4.3100,1.8450,-2.3973,0
4.0000,13.2840,-3.9410,2.0295,-2.7599,0
4.0000,13.2840,-3.5720,2.2140,-2.6895,0
4.0000,13.2840,-3.2030,2.3985,-0.6807,1
4.0000,13.2840,-2.8340,2.5830,-1.1180,1
4.0000,13.2840,-2.4650,2.7675,-1.1728,1
4.0000,13.2840,-2.0960,2.9520,-1.0660,1
4.0000,13.2840,-1.7270,3.1365,0.1047,1
4.0000,13.2840,-1.3580,3.3210,-0.0076,1
4.0000,13.2840,-0.9890,3.5055,0.0133,1
4.0000,13.2840,-0.6200,3.6900,0.0770,1
4.0000,13.2840,-0.2510,3.8745,-2.8897,0
4.0000,13.2840,0.1180,4.0590,-2.2444,0
4.0000,13.2840,0.4870,4.2435,-3.2449,0
4.0000,13.2840,0.8560,4.4280,-3.2632,0
4.0000,13.2840,1.2250,4.6125,-3.0905,0
4.0000,13.2840,1.5940,4.7970,-3.3526,0
4.0000,13.2840,1.9630,4.9815,-2.9792,0
4.0000,13.2840,2.3320,5.1660,-3.1975,0
4.0000,13.2840,2.7010,5.3505,-2.6805,0
4.0000,13.2840,3.0700,5.5350,-2.3470,0
4.0000,13.2840,3.4390,5.7195,-3.3455,0
4.0000,13.2840,3.8080,5.9040,-2.0798,0
4.0000,13.2840,4.1770,6.0885,-3.3727,0
4.0000,13.2840,4.5460,6.2730,-3.1171,0
4.0000,13.2840,4.9150,6.4575,-1.6827,0
4.0000,13.2840,5.2840,6.6420,-1.6924,0
4.0000,13.2840,5.6530,6.8265,-1.6772,0
4.0000,13.2840,6.0220,7.0110,-1.6919,0
4.0000,13.2840,6.3910,7.1955,-1.6837,0
4.0000,13.2840,6.7600,7.3800,-1.6873,0
4.0000,13.2840,7.1290,7.5645,-1.6905,0
4.0000,13.2840,7.4980,7.7490,-1.6779,0
4.0000,13.2840,7.8670,7.9335,-1.6937,0
4.0000,13.6530,-8.0000,0.0000,-2.5837,0
4.0000,13.6530,-7.6310,0.1845,-3.0354,0
4.0000,13.6530,-7.2620,0.3690,-2.9676,0
4.0000,13.6530,-6.8930,0.5535,-2.6147,0
4.0000,13.6530,-6.5240,0.7380,-2.6628,0
4.0000,13.6530,-6.1550,0.9225,-2.4732,0
4.0000,13.6530,-5.7860,1.1070,-2.3147,0
4.0000,13.6530,-5.4170,1.2915,-2.9158,0
4.0000,13.6530,-5.0480,1.4760,-2.2041,0
4.0000,13.6530,-4.6790,1.6605,-3.2344,0
4.0000,13.6530,-4.3100,1.8450,-2.8224,0
4.0000,13.6530,-3.9410,2.0295,-2.6431,0
4.0000,13.6530,-3.5720,2.2140,-2.3781,0
4.0000,13.6530,-3.2030,2.3985,-0.3438,1
4.0000,13.6530,-2.8340,2.5830,-1.1565,1
4.0000,13.6530,-2.4650,2.7675,-1.1163,1
4.0000,13.6530,-2.0960,2.9520,-1.1768,1
4.0000,13.6530,-1.7270,3.1365,-0.0743,1
4.0000,13.6530,-1.3580,3.3210,0.0688,1
4.0000,13.6530,-0.9890,3.5055,0.0752,1
4.0000,13.6530,-0.6200,3.6900,0.6610,1
4.0000,13.6530,-0.2510,3.8745,-2.2322,0
4.0000,13.6530,0.1180,4.0590,-2.5988,0
4.0000,13.6530,0.4870,4.2435,-1.9411,0
4.0000,13.6530,0.8560,4.4280,-3.1547,0
4.0000,13.6530,1.2250,4.6125,-2.5939,0
4.0000,13.6530,1.5940,4.7970,-3.1611,0
4.0000,13.6530,1.9630,4.9815,-2.4200,0
4.0000,13.6530,2.3320,5.1660,-3.2765,0
4.0000,13.6530,2.7010,5.3505,-1.7298,0
4.0000,13.6530,3.0700,5.5350,-2.5253,0
4.0000,13.6530,3.4390,5.7195,-3.3586,0
4.0000,13.6530,3.8080,5.9040,-2.6210,0
4.0000,13.6530,4.1770,6.0885,-3.3681,0
4.0000,13.6530,4.5460,6.2730,-2.6906,0
4.0000,13.6530,4.9150,6.4575,-3.3542,0
4.0000,13.6530,5.2840,6.6420,-1.6924,0
4.0000,13.6530,5.6530,6.8265,-1.6772,0
4.0000,13.6530,6.0220,7.0110,-1.6919,0
4.0000,13.6530,6.3910,7.1955,-1.6837,0
4.0000,13.6530,6.7600,7.3800,-1.6873,0
4.0000,13.6530,7.1290,7.5645,-1.6905,0
4.0000,13.6530,7.4980,7.7490,-1.6779,0
4.0000,13.6530,7.8670,7.9335,-1.6937,0
4.0000,14.0220,-8.0000,0.0000,-2.4731,0
4.0000,14.0220,-7.6310,0.1845,-2.3965,0
4.0000,14.0220,-7.2620,0.3690,-2.5686,0
4.0000,14.0220,-6.8930,0.5535,-3.0725,0
4.0000,14.0220,-6.5240,0.7380,-2.2406,0
4.0000,14.0220,-6.1550,0.9225,-3.1084,0
4.0000,14.0220,-5.7860,1.1070,-2.8452,0
4.0000,14.0220,-5.4170,1.2915,-2.7189,0
4.0000,14.0220,-5.0480,1.4760,-2.5067,0
4.0000,14.0220,-4.6790,1.6605,-2.8390,0
4.0000,14.0220,-4.3100,1.8450,-2.2338,0
4.0000,14.0220,-3.9410,2.0295,-2.3406,0
4.0000,14.0220,-3.5720,2.2140,-2.0231,0
4.0000,14.0220,-3.2030,2.3985,-0.3965,1
4.0000,14.0220,-2.8340,2.5830,-1.4233,1
4.0000,14.0220,-2.4650,2.7675,-1.1556,1
4.0000,14.0220,-2.0960,2.9520,-1.0922,1
4.0000,14.0220,-1.7270,3.1365,-0.1035,1
4.0000,14.0220,-1.3580,3.3210,0.2053,1
4.0000,14.0220,-0.9890,3.5055,0.4113,1
4.0000,14.0220,-0.6200,3.6900,0.4286,1
4.0000,14.0220,-0.2510,3.8745,-2.5729,0
4.0000,14.0220,0.1180,4.0590,-2.8720,0
4.0000,14.0220,0.4870,4.2435,-3.2206,0
4.0000,14.0220,0.8560,4.4280,-3.2124,0
4.0000,14.0220,1.2250,4.6125,-3.3567,0
4.0000,14.0220,1.5940,4.7970,-3.1966,0
4.0000,14.0220,1.9630,4.9815,-3.0321,0
4.0000,14.0220,2.3320,5.1660,-3.3775,0
4.0000,14.0220,2.7010,5.3505,-2.6830,0
4.0000,14.0220,3.0700,5.5350,-2.3097,0
4.0000,14.0220,3.4390,5.7195,-2.3775,0
