KAPPA,F_AVG,DELTA1,DELTA2,log10_NMSE,COMB_QI
-9.0000,9.2250,-6.8930,-12.4465,-1.6775,0
-9.0000,9.2250,-6.5240,-12.2620,-1.6924,0
-9.0000,9.2250,-6.1550,-12.0775,-1.6846,0
-9.0000,9.2250,-5.7860,-11.8930,-1.6845,0
-9.0000,9.2250,-5.4170,-11.7085,-1.6917,0
-9.0000,9.2250,-5.0480,-11.5240,-1.6773,0
-9.0000,9.2250,-4.6790,-11.3395,-1.6914,0
-9.0000,9.2250,-4.3100,-11.1550,-1.6815,0
-9.0000,9.2250,-3.9410,-10.9705,-1.6877,0
-9.0000,9.2250,-3.5720,-10.7860,-1.6876,0
-9.0000,9.2250,-3.2030,-10.6015,-1.6785,0
-9.0000,9.2250,-2.8340,-10.4170,-1.6905,0
-9.0000,9.2250,-2.4650,-10.2325,-1.6775,0
-9.0000,9.2250,-2.0960,-10.0480,-1.6840,0
-9.0000,9.2250,-1.7270,-9.8635,-0.0531,0
-9.0000,9.2250,-1.3580,-9.6790,-0.4884,0
-9.0000,9.2250,-0.9890,-9.4945,-0.3142,0
-9.0000,9.2250,-0.6200,-9.3100,-1.1620,0
-9.0000,9.2250,-0.2510,-9.1255,-2.0560,0
-9.0000,9.2250,0.1180,-8.9410,-1.6029,0
-9.0000,9.2250,0.4870,-8.7565,-0.2459,1
-9.0000,9.2250,0.8560,-8.5720,-0.0509,1
-9.0000,9.2250,1.2250,-8.3875,-0.6575,1
-9.0000,9.2250,1.5940,-8.2030,-0.3403,1
-9.0000,9.2250,1.9630,-8.0185,-0.7863,1
-9.0000,9.2250,2.3320,-7.8340,-0.9514,0
-9.0000,9.2250,2.7010,-7.6495,-1.3839,0
-9.0000,9.2250,3.0700,-7.4650,-1.6799,0
-9.0000,9.2250,3.4390,-7.2805,-1.6901,0
-9.0000,9.2250,3.8080,-7.0960,-1.6780,0
-9.0000,9.2250,4.1770,-6.9115,-1.6903,0
-9.0000,9.2250,4.5460,-6.7270,-1.6852,0
-9.0000,9.2250,4.9150,-6.5425,-1.6827,0
-9.0000,9.2250,5.2840,-6.3580,-1.6924,0
-9.0000,9.2250,5.6530,-6.1735,-1.6772,0
-9.0000,9.2250,6.0220,-5.9890,-1.6919,0
-9.0000,9.2250,6.3910,-5.8045,-1.6837,0
-9.0000,9.2250,6.7600,-5.6200,-1.6873,0
-9.0000,9.2250,7.1290,-5.4355,-1.6905,0
-9.0000,9.2250,7.4980,-5.2510,-1.6779,0
-9.0000,9.2250,7.8670,-5.0665,-1.6937,0
-9.0000,9.5940,-8.0000,-13.0000,-1.6887,0
-9.0000,9.5940,-7.6310,-12.8155,-1.6823,0
-9.0000,9.5940,-7.2620,-12.6310,-1.6926,0
-9.0000,9.5940,-6.8930,-12.4465,-1.6775,0
-9.0000,9.5940,-6.5240,-12.2620,-1.6924,0
-9.0000,9.5940,-6.1550,-12.0775,-1.6846,0
-9.0000,9.5940,-5.7860,-11.8930,-1.6845,0
-9.0000,9.5940,-5.4170,-11.7085,-1.6917,0
-9.0000,9.5940,-5.0480,-11.5240,-1.6773,0
-9.0000,9.5940,-4.6790,-11.3395,-1.6914,0
-9.0000,9.5940,-4.3100,-11.1550,-1.6815,0
-9.0000,9.5940,-3.9410,-10.9705,-1.6877,0
-9.0000,9.5940,-3.5720,-10.7860,-1.6876,0
-9.0000,9.5940,-3.2030,-10.6015,-1.6785,0
-9.0000,9.5940,-2.8340,-10.4170,-1.6905,0
-9.0000,9.5940,-2.4650,-10.2325,-1.6775,0
-9.0000,9.5940,-2.0960,-10.0480,0.1728,0
-9.0000,9.5940,-1.7270,-9.8635,-0.9153,0
-9.0000,9.5940,-1.3580,-9.6790,-0.3754,0
-9.0000,9.5940,-0.9890,-9.4945,-0.9761,0
-9.0000,9.5940,-0.6200,-9.3100,-0.0916,0
-9.0000,9.5940,-0.2510,-9.1255,-2.6468,0
-9.0000,9.5940,0.1180,-8.9410,-1.9015,0
-9.0000,9.5940,0.4870,-8.7565,-0.3045,1
-9.0000,9.5940,0.8560,-8.5720,-0.3138,1
-9.0000,9.5940,1.2250,-8.3875,-0.7183,1
-9.0000,9.5940,1.5940,-8.2030,-0.6132,1
-9.0000,9.5940,1.9630,-8.0185,-0.9783,1
-9.0000,9.5940,2.3320,-7.8340,-0.8264,0
-9.0000,9.5940,2.7010,-7.6495,-1.5623,0
-9.0000,9.5940,3.0700,-7.4650,-1.6799,0
-9.0000,9.5940,3.4390,-7.2805,-1.6901,0
-9.0000,9.5940,3.8080,-7.0960,-1.6780,0
-9.0000,9.5940,4.1770,-6.9115,-1.6903,0
-9.0000,9.5940,4.5460,-6.7270,-1.6852,0
-9.0000,9.5940,4.9150,-6.5425,-1.6827,0
-9.0000,9.5940,5.2840,-6.3580,-1.6924,0
-9.0000,9.5940,5.6530,-6.1735,-1.6772,0
-9.0000,9.5940,6.0220,-5.9890,-1.6919,0
-9.0000,9.5940,6.3910,-5.8045,-1.6837,0
-9.0000,9.5940,6.7600,-5.6200,-1.6873,0
-9.0000,9.5940,7.1290,-5.4355,-1.6905,0
-9.0000,9.5940,7.4980,-5.2510,-1.6779,0
-9.0000,9.5940,7.8670,-5.0665,-1.6937,0
-9.0000,9.9630,-8.0000,-13.0000,-1.6887,0
-9.0000,9.9630,-7.6310,-12.8155,-1.6823,0
-9.0000,9.9630,-7.2620,-12.6310,-1.6926,0
-9.0000,9.9630,-6.8930,-12.4465,-1.6775,0
-9.0000,9.9630,-6.5240,-12.2620,-1.6924,0
-9.0000,9.9630,-6.1550,-12.0775,-1.6846,0
-9.0000,9.9630,-5.7860,-11.8930,-1.6845,0
-9.0000,9.9630,-5.4170,-11.7085,-1.6917,0
-9.0000,9.9630,-5.0480,-11.5240,-1.6773,0
-9.0000,9.9630,-4.6790,-11.3395,-1.6914,0
-9.0000,9.9630,-4.3100,-11.1550,-1.6815,0
-9.0000,9.9630,-3.9410,-10.9705,-1.6877,0
-9.0000,9.9630,-3.5720,-10.7860,-1.6876,0
-9.0000,9.9630,-3.2030,-10.6015,-1.6785,0
-9.0000,9.9630,-2.8340,-10.4170,-1.6905,0
-9.0000,9.9630,-2.4650,-10.2325,-1.6775,0
-9.0000,9.9630,-2.0960,-10.0480,-0.2889,0
-9.0000,9.9630,-1.7270,-9.8635,-0.9846,0
-9.0000,9.9630,-1.3580,-9.6790,-0.7478,0
-9.0000,9.9630,-0.9890,-9.4945,-1.5784,0
-9.0000,9.9630,-0.6200,-9.3100,-3.1085,0
-9.0000,9.9630,-0.2510,-9.1255,-2.7045,0
-9.0000,9.9630,0.1180,-8.9410,-0.8047,0
-9.0000,9.9630,0.4870,-8.7565,-0.0705,1
-9.0000,9.9630,0.8560,-8.5720,-0.2711,1
-9.0000,9.9630,1.2250,-8.3875,-0.3156,1
-9.0000,9.9630,1.5940,-8.2030,-0.5697,1
-9.0000,9.9630,1.9630,-8.0185,-0.6814,1
-9.0000,9.9630,2.3320,-7.8340,-0.6313,0
-9.0000,9.9630,2.7010,-7.6495,-1.0607,0
-9.0000,9.9630,3.0700,-7.4650,-0.6661,0
-9.0000,9.9630,3.4390,-7.2805,-1.6901,0
-9.0000,9.9630,3.8080,-7.0960,-1.6780,0
-9.0000,9.9630,4.1770,-6.9115,-1.6903,0
-9.0000,9.9630,4.5460,-6.7270,-1.6852,0
-9.0000,9.9630,4.9150,-6.5425,-1.6827,0
-9.0000,9.9630,5.2840,-6.3580,-1.6924,0
-9.0000,9.9630,5.6530,-6.1735,-1.6772,0
-9.0000,9.9630,6.0220,-5.9890,-1.6919,0
-9.0000,9.9630,6.3910,-5.8045,-1.6837,0
-9.0000,9.9630,6.7600,-5.6200,-1.6873,0
-9.0000,9.9630,7.1290,-5.4355,-1.6905,0
-9.0000,9.9630,7.4980,-5.2510,-1.6779,0
-9.0000,9.9630,7.8670,-5.0665,-1.6937,0
-9.0000,10.3320,-8.0000,-13.0000,-1.6887,0
-9.0000,10.3320,-7.6310,-12.8155,-1.6823,0
-9.0000,10.3320,-7.2620,-12.6310,-1.6926,0
-9.0000,10.3320,-6.8930,-12.4465,-1.6775,0
-9.0000,10.3320,-6.5240,-12.2620,-1.6924,0
-9.0000,10.3320,-6.1550,-12.0775,-1.6846,0
-9.0000,10.3320,-5.7860,-11.8930,-1.6845,0
-9.0000,10.3320,-5.4170,-11.7085,-1.6917,0
-9.0000,10.3320,-5.0480,-11.5240,-1.6773,0
-9.0000,10.3320,-4.6790,-11.3395,-1.6914,0
-9.0000,10.3320,-4.3100,-11.1550,-1.6815,0
-9.0000,10.3320,-3.9410,-10.9705,-1.6877,0
-9.0000,10.3320,-3.5720,-10.7860,-1.6876,0
-9.0000,10.3320,-3.2030,-10.6015,-1.6785,0
-9.0000,10.3320,-2.8340,-10.4170,-1.6905,0
-9.0000,10.3320,-2.4650,-10.2325,-1.6775,0
-9.0000,10.3320,-2.0960,-10.0480,0.5595,0
-9.0000,10.3320,-1.7270,-9.8635,-0.1486,0
-9.0000,10.3320,-1.3580,-9.6790,-1.3613,0
-9.0000,10.3320,-0.9890,-9.4945,-3.2539,0
-9.0000,10.3320,-0.6200,-9.3100,-3.2235,0
-9.0000,10.3320,-0.2510,-9.1255,-3.1488,0
-9.0000,10.3320,0.1180,-8.9410,-1.7396,0
-9.0000,10.3320,0.4870,-8.7565,-0.3641,1
-9.0000,10.3320,0.8560,-8.5720,0.0348,1
-9.0000,10.3320,1.2250,-8.3875,0.3302,1
-9.0000,10.3320,1.5940,-8.2030,-0.1642,1
-9.0000,10.3320,1.9630,-8.0185,0.1560,1
-9.0000,10.3320,2.3320,-7.8340,-1.3310,1
-9.0000,10.3320,2.7010,-7.6495,-1.3209,0
-9.0000,10.3320,3.0700,-7.4650,-1.0552,0
-9.0000,10.3320,3.4390,-7.2805,-1.6901,0
-9.0000,10.3320,3.8080,-7.0960,-1.6780,0
-9.0000,10.3320,4.1770,-6.9115,-1.6903,0
-9.0000,10.3320,4.5460,-6.7270,-1.6852,0
-9.0000,10.3320,4.9150,-6.5425,-1.6827,0
-9.0000,10.3320,5.2840,-6.3580,-1.6924,0
-9.0000,10.3320,5.6530,-6.1735,-1.6772,0
-9.0000,10.3320,6.0220,-5.9890,-1.6919,0
-9.0000,10.3320,6.3910,-5.8045,-1.6837,0
-9.0000,10.3320,6.7600,-5.6200,-1.6873,0
-9.0000,10.3320,7.1290,-5.4355,-1.6905,0
-9.0000,10.3320,7.4980,-5.2510,-1.6779,0
-9.0000,10.3320,7.8670,-5.0665,-1.6937,0
-9.0000,10.7010,-8.0000,-13.0000,-1.6887,0
-9.0000,10.7010,-7.6310,-12.8155,-1.6823,0
-9.0000,10.7010,-7.2620,-12.6310,-1.6926,0
-9.0000,10.7010,-6.8930,-12.4465,-1.6775,0
-9.0000,10.7010,-6.5240,-12.2620,-1.6924,0
-9.0000,10.7010,-6.1550,-12.0775,-1.6846,0
-9.0000,10.7010,-5.7860,-11.8930,-1.6845,0
-9.0000,10.7010,-5.4170,-11.7085,-1.6917,0
-9.0000,10.7010,-5.0480,-11.5240,-1.6773,0
-9.0000,10.7010,-4.6790,-11.3395,-1.6914,0
-9.0000,10.7010,-4.3100,-11.1550,-1.6815,0
-9.0000,10.7010,-3.9410,-10.9705,-1.6877,0
-9.0000,10.7010,-3.5720,-10.7860,-1.6876,0
-9.0000,10.7010,-3.2030,-10.6015,-1.6785,0
-9.0000,10.7010,-2.8340,-10.4170,-1.6905,0
-9.0000,10.7010,-2.4650,-10.2325,-1.6775,0
-9.0000,10.7010,-2.0960,-10.0480,-1.5670,0
-9.0000,10.7010,-1.7270,-9.8635,-0.8359,0
-9.0000,10.7010,-1.3580,-9.6790,-0.1143,0
-9.0000,10.7010,-0.9890,-9.4945,-3.1173,0
-9.0000,10.7010,-0.6200,-9.3100,-2.9506,0
-9.0000,10.7010,-0.2510,-9.1255,-3.3185,0
-9.0000,10.7010,0.1180,-8.9410,-2.0010,0
-9.0000,10.7010,0.4870,-8.7565,-0.6047,1
-9.0000,10.7010,0.8560,-8.5720,0.7305,1
-9.0000,10.7010,1.2250,-8.3875,-0.4712,1
-9.0000,10.7010,1.5940,-8.2030,0.2744,1
-9.0000,10.7010,1.9630,-8.0185,0.3511,1
-9.0000,10.7010,2.3320,-7.8340,-1.0229,1
-9.0000,10.7010,2.7010,-7.6495,-1.5893,0
-9.0000,10.7010,3.0700,-7.4650,-0.4693,0
-9.0000,10.7010,3.4390,-7.2805,-1.6921,0
-9.0000,10.7010,3.8080,-7.0960,-1.6780,0
-9.0000,10.7010,4.1770,-6.9115,-1.6903,0
-9.0000,10.7010,4.5460,-6.7270,-1.6852,0
-9.0000,10.7010,4.9150,-6.5425,-1.6827,0
-9.0000,10.7010,5.2840,-6.3580,-1.6924,0
-9.0000,10.7010,5.6530,-6.1735,-1.6772,0
-9.0000,10.7010,6.0220,-5.9890,-1.6919,0
-9.0000,10.7010,6.3910,-5.8045,-1.6837,0
-9.0000,10.7010,6.7600,-5.6200,-1.6873,0
-9.0000,10.7010,7.1290,-5.4355,-1.6905,0
-9.0000,10.7010,7.4980,-5.2510,-1.6779,0
-9.0000,10.7010,7.8670,-5.0665,-1.6937,0
-9.0000,11.0700,-8.0000,-13.0000,-1.6887,0
-9.0000,11.0700,-7.6310,-12.8155,-1.6823,0
-9.0000,11.0700,-7.2620,-12.6310,-1.6926,0
-9.0000,11.0700,-6.8930,-12.4465,-1.6775,0
-9.0000,11.0700,-6.5240,-12.2620,-1.6924,0
-9.0000,11.0700,-6.1550,-12.0775,-1.6846,0
-9.0000,11.0700,-5.7860,-11.8930,-1.6845,0
-9.0000,11.0700,-5.4170,-11.7085,-1.6917,0
-9.0000,11.0700,-5.0480,-11.5240,-1.6773,0
-9.0000,11.0700,-4.6790,-11.3395,-1.6914,0
-9.0000,11.0700,-4.3100,-11.1550,-1.6815,0
-9.0000,11.0700,-3.9410,-10.9705,-1.6877,0
-9.0000,11.0700,-3.5720,-10.7860,-1.6876,0
-9.0000,11.0700,-3.2030,-10.6015,-1.6785,0
-9.0000,11.0700,-2.8340,-10.4170,-1.6905,0
-9.0000,11.0700,-2.4650,-10.2325,-0.4907,0
-9.0000,11.0700,-2.0960,-10.0480,0.5539,0
-9.0000,11.0700,-1.7270,-9.8635,-1.1113,0
-9.0000,11.0700,-1.3580,-9.6790,-3.3377,0
-9.0000,11.0700,-0.9890,-9.4945,-3.3228,0
-9.0000,11.0700,-0.6200,-9.3100,-2.6679,0
-9.0000,11.0700,-0.2510,-9.1255,-3.3380,0
-9.0000,11.0700,0.1180,-8.9410,-1.8811,0
-9.0000,11.0700,0.4870,-8.7565,-0.3957,1
-9.0000,11.0700,0.8560,-8.5720,0.6177,1
-9.0000,11.0700,1.2250,-8.3875,0.0296,1
-9.0000,11.0700,1.5940,-8.2030,-0.2848,1
-9.0000,11.0700,1.9630,-8.0185,0.4505,1
-9.0000,11.0700,2.3320,-7.8340,-0.3529,1
-9.0000,11.0700,2.7010,-7.6495,-1.6021,0
-9.0000,11.0700,3.0700,-7.4650,-1.4444,0
-9.0000,11.0700,3.4390,-7.2805,-0.6763,0
-9.0000,11.0700,3.8080,-7.0960,-1.6780,0
-9.0000,11.0700,4.1770,-6.9115,-1.6903,0
-9.0000,11.0700,4.5460,-6.7270,-1.6852,0
-9.0000,11.0700,4.9150,-6.5425,-1.6827,0
-9.0000,11.0700,5.2840,-6.3580,-1.6924,0
-9.0000,11.0700,5.6530,-6.1735,-1.6772,0
-9.0000,11.0700,6.0220,-5.9890,-1.6919,0
-9.0000,11.0700,6.3910,-5.8045,-1.6837,0
-9.0000,11.0700,6.7600,-5.6200,-1.6873,0
-9.0000,11.0700,7.1290,-5.4355,-1.6905,0
-9.0000,11.0700,7.4980,-5.2510,-1.6779,0
-9.0000,11.0700,7.8670,-5.0665,-1.6937,0
-9.0000,11.4390,-8.0000,-13.0000,-1.6887,0
-9.0000,11.4390,-7.6310,-12.8155,-1.6823,0
-9.0000,11.4390,-7.2620,-12.6310,-1.6926,0
-9.0000,11.4390,-6.8930,-12.4465,-1.6775,0
-9.0000,11.4390,-6.5240,-12.2620,-1.6924,0
-9.0000,11.4390,-6.1550,-12.0775,-1.6846,0
-9.0000,11.4390,-5.7860,-11.8930,-1.6845,0
-9.0000,11.4390,-5.4170,-11.7085,-1.6917,0
-9.0000,11.4390,-5.0480,-11.5240,-1.6773,0
-9.0000,11.4390,-4.6790,-11.3395,-1.6914,0
-9.0000,11.4390,-4.3100,-11.1550,-1.6815,0
-9.0000,11.4390,-3.9410,-10.9705,-1.6877,0
-9.0000,11.4390,-3.5720,-10.7860,-1.6876,0
-9.0000,11.4390,-3.2030,-10.6015,-1.6785,0
-9.0000,11.4390,-2.8340,-10.4170,-1.6905,0
-9.0000,11.4390,-2.4650,-10.2325,-0.4069,0
-9.0000,11.4390,-2.0960,-10.0480,-0.1117,0
-9.0000,11.4390,-1.7270,-9.8635,-2.2315,0
-9.0000,11.4390,-1.3580,-9.6790,-3.0358,0
-9.0000,11.4390,-0.9890,-9.4945,-2.3322,0
-9.0000,11.4390,-0.6200,-9.3100,-3.1501,0
-9.0000,11.4390,-0.2510,-9.1255,-3.2674,0
-9.0000,11.4390,0.1180,-8.9410,-2.1585,0
-9.0000,11.4390,0.4870,-8.7565,-0.2148,1
-9.0000,11.4390,0.8560,-8.5720,-0.4537,1
-9.0000,11.4390,1.2250,-8.3875,0.8999,1
-9.0000,11.4390,1.5940,-8.2030,-0.2393,1
-9.0000,11.4390,1.9630,-8.0185,0.1869,1
-9.0000,11.4390,2.3320,-7.8340,0.3447,1
-9.0000,11.4390,2.7010,-7.6495,-1.7009,1
-9.0000,11.4390,3.0700,-7.4650,-1.3860,0
-9.0000,11.4390,3.4390,-7.2805,-1.0673,0
-9.0000,11.4390,3.8080,-7.0960,-1.6780,0
-9.0000,11.4390,4.1770,-6.9115,-1.6903,0
-9.0000,11.4390,4.5460,-6.7270,-1.6852,0
-9.0000,11.4390,4.9150,-6.5425,-1.6827,0
-9.0000,11.4390,5.2840,-6.3580,-1.6924,0
-9.0000,11.4390,5.6530,-6.1735,-1.6772,0
-9.0000,11.4390,6.0220,-5.9890,-1.6919,0
-9.0000,11.4390,6.3910,-5.8045,-1.6837,0
-9.0000,11.4390,6.7600,-5.6200,-1.6873,0
-9.0000,11.4390,7.1290,-5.4355,-1.6905,0
-9.0000,11.4390,7.4980,-5.2510,-1.6779,0
-9.0000,11.4390,7.8670,-5.0665,-1.6937,0
-9.0000,11.8080,-8.0000,-13.0000,-1.6887,0
-9.0000,11.8080,-7.6310,-12.8155,-1.6823,0
-9.0000,11.8080,-7.2620,-12.6310,-1.6926,0
-9.0000,11.8080,-6.8930,-12.4465,-1.6775,0
-9.0000,11.8080,-6.5240,-12.2620,-1.6924,0
-9.0000,11.8080,-6.1550,-12.0775,-1.6846,0
-9.0000,11.8080,-5.7860,-11.8930,-1.6845,0
-9.0000,11.8080,-5.4170,-11.7085,-1.6917,0
-9.0000,11.8080,-5.0480,-11.5240,-1.6773,0
-9.0000,11.8080,-4.6790,-11.3395,-1.6914,0
-9.0000,11.8080,-4.3100,-11.1550,-1.6815,0
-9.0000,11.8080,-3.9410,-10.9705,-1.6877,0
-9.0000,11.8080,-3.5720,-10.7860,-1.6876,0
-9.0000,11.8080,-3.2030,-10.6015,-1.6785,0
-9.0000,11.8080,-2.8340,-10.4170,-1.6905,0
-9.0000,11.8080,-2.4650,-10.2325,-0.3181,0
-9.0000,11.8080,-2.0960,-10.0480,-0.8310,0
-9.0000,11.8080,-1.7270,-9.8635,-3.3542,0
-9.0000,11.8080,-1.3580,-9.6790,-2.8781,0
-9.0000,11.8080,-0.9890,-9.4945,-2.8373,0
-9.0000,11.8080,-0.6200,-9.3100,-2.8715,0
-9.0000,11.8080,-0.2510,-9.1255,-3.2725,0
-9.0000,11.8080,0.1180,-8.9410,-2.1890,0
-9.0000,11.8080,0.4870,-8.7565,0.1453,1
-9.0000,11.8080,0.8560,-8.5720,-0.2879,1
-9.0000,11.8080,1.2250,-8.3875,0.0959,1
-9.0000,11.8080,1.5940,-8.2030,0.3185,1
-9.0000,11.8080,1.9630,-8.0185,0.3125,1
-9.0000,11.8080,2.3320,-7.8340,0.1810,1
-9.0000,11.8080,2.7010,-7.6495,-1.5954,1
-9.0000,11.8080,3.0700,-7.4650,-1.6663,0
-9.0000,11.8080,3.4390,-7.2805,-1.6711,0
-9.0000,11.8080,3.8080,-7.0960,-0.8828,0
-9.0000,11.8080,4.1770,-6.9115,-1.6903,0
-9.0000,11.8080,4.5460,-6.7270,-1.6852,0
-9.0000,11.8080,4.9150,-6.5425,-1.6827,0
-9.0000,11.8080,5.2840,-6.3580,-1.6924,0
-9.0000,11.8080,5.6530,-6.1735,-1.6772,0
-9.0000,11.8080,6.0220,-5.9890,-1.6919,0
-9.0000,11.8080,6.3910,-5.8045,-1.6837,0
-9.0000,11.8080,6.7600,-5.6200,-1.6873,0
-9.0000,11.8080,7.1290,-5.4355,-1.6905,0
-9.0000,11.8080,7.4980,-5.2510,-1.6779,0
-9.0000,11.8080,7.8670,-5.0665,-1.6937,0
-9.0000,12.1770,-8.0000,-13.0000,-1.6887,0
-9.0000,12.1770,-7.6310,-12.8155,-1.6823,0
-9.0000,12.1770,-7.2620,-12.6310,-1.6926,0
-9.0000,12.1770,-6.8930,-12.4465,-1.6775,0
-9.0000,12.1770,-6.5240,-12.2620,-1.6924,0
-9.0000,12.1770,-6.1550,-12.0775,-1.6846,0
-9.0000,12.1770,-5.7860,-11.8930,-1.6845,0
-9.0000,12.1770,-5.4170,-11.7085,-1.6917,0
-9.0000,12.1770,-5.0480,-11.5240,-1.6773,0
-9.0000,12.1770,-4.6790,-11.3395,-1.6914,0
-9.0000,12.1770,-4.3100,-11.1550,-1.6815,0
-9.0000,12.1770,-3.9410,-10.9705,-1.6877,0
-9.0000,12.1770,-3.5720,-10.7860,-1.6876,0
-9.0000,12.1770,-3.2030,-10.6015,-1.6785,0
-9.0000,12.1770,-2.8340,-10.4170,-1.6905,0
-9.0000,12.1770,-2.4650,-10.2325,-0.9714,0
-9.0000,12.1770,-2.0960,-10.0480,-3.3573,0
-9.0000,12.1770,-1.7270,-9.8635,-3.2564,0
-9.0000,12.1770,-1.3580,-9.6790,-3.2300,0
-9.0000,12.1770,-0.9890,-9.4945,-2.0510,0
-9.0000,12.1770,-0.6200,-9.3100,-2.6462,0
-9.0000,12.1770,-0.2510,-9.1255,-3.0806,0
-9.0000,12.1770,0.1180,-8.9410,-2.3349,0
-9.0000,12.1770,0.4870,-8.7565,0.1583,1
-9.0000,12.1770,0.8560,-8.5720,-0.3553,1
-9.0000,12.1770,1.2250,-8.3875,0.2452,1
-9.0000,12.1770,1.5940,-8.2030,0.1988,1
-9.0000,12.1770,1.9630,-8.0185,0.2275,1
-9.0000,12.1770,2.3320,-7.8340,0.1693,1
-9.0000,12.1770,2.7010,-7.6495,-1.4177,1
-9.0000,12.1770,3.0700,-7.4650,-1.4807,0
-9.0000,12.1770,3.4390,-7.2805,-1.3837,0
-9.0000,12.1770,3.8080,-7.0960,-1.1425,0
-9.0000,12.1770,4.1770,-6.9115,-1.6904,0
-9.0000,12.1770,4.5460,-6.7270,-1.6852,0
-9.0000,12.1770,4.9150,-6.5425,-1.6827,0
-9.0000,12.1770,5.2840,-6.3580,-1.6924,0
-9.0000,12.1770,5.6530,-6.1735,-1.6772,0
-9.0000,12.1770,6.0220,-5.9890,-1.6919,0
-9.0000,12.1770,6.3910,-5.8045,-1.6837,0
-9.0000,12.1770,6.7600,-5.6200,-1.6873,0
-9.0000,12.1770,7.1290,-5.4355,-1.6905,0
-9.0000,12.1770,7.4980,-5.2510,-1.6779,0
-9.0000,12.1770,7.8670,-5.0665,-1.6937,0
-9.0000,12.5460,-8.0000,-13.0000,-1.6887,0
-9.0000,12.5460,-7.6310,-12.8155,-1.6823,0
-9.0000,12.5460,-7.2620,-12.6310,-1.6926,0
-9.0000,12.5460,-6.8930,-12.4465,-1.6775,0
-9.0000,12.5460,-6.5240,-12.2620,-1.6924,0
-9.0000,12.5460,-6.1550,-12.0775,-1.6846,0
-9.0000,12.5460,-5.7860,-11.8930,-1.6845,0
-9.0000,12.5460,-5.4170,-11.7085,-1.6917,0
-9.0000,12.5460,-5.0480,-11.5240,-1.6773,0
-9.0000,12.5460,-4.6790,-11.3395,-1.6914,0
-9.0000,12.5460,-4.3100,-11.1550,-1.6815,0
-9.0000,12.5460,-3.9410,-10.9705,-1.6877,0
-9.0000,12.5460,-3.5720,-10.7860,-1.6876,0
-9.0000,12.5460,-3.2030,-10.6015,-1.6785,0
-9.0000,12.5460,-2.8340,-10.4170,-0.7100,0
-9.0000,12.5460,-2.4650,-10.2325,-3.2543,0
-9.0000,12.5460,-2.0960,-10.0480,-3.3341,0
-9.0000,12.5460,-1.7270,-9.8635,-3.2522,0
-9.0000,12.5460,-1.3580,-9.6790,-3.2339,0
-9.0000,12.5460,-0.9890,-9.4945,-2.9378,0
-9.0000,12.5460,-0.6200,-9.3100,-2.5443,0
-9.0000,12.5460,-0.2510,-9.1255,-3.2423,0
-9.0000,12.5460,0.1180,-8.9410,-1.8592,0
-9.0000,12.5460,0.4870,-8.7565,-0.1243,1
-9.0000,12.5460,0.8560,-8.5720,-0.1042,1
-9.0000,12.5460,1.2250,-8.3875,-0.1335,1
-9.0000,12.5460,1.5940,-8.2030,0.7313,1
-9.0000,12.5460,1.9630,-8.0185,0.6326,1
-9.0000,12.5460,2.3320,-7.8340,0.3369,1
-9.0000,12.5460,2.7010,-7.6495,-1.3028,1
-9.0000,12.5460,3.0700,-7.4650,-1.4519,1
-9.0000,12.5460,3.4390,-7.2805,-1.3842,0
-9.0000,12.5460,3.8080,-7.0960,-1.0906,0
-9.0000,12.5460,4.1770,-6.9115,0.0342,0
-9.0000,12.5460,4.5460,-6.7270,-1.6852,0
-9.0000,12.5460,4.9150,-6.5425,-1.6827,0
-9.0000,12.5460,5.2840,-6.3580,-1.6924,0
-9.0000,12.5460,5.6530,-6.1735,-1.6772,0
-9.0000,12.5460,6.0220,-5.9890,-1.6919,0
-9.0000,12.5460,6.3910,-5.8045,-1.6837,0
-9.0000,12.5460,6.7600,-5.6200,-1.6873,0
-9.0000,12.5460,7.1290,-5.4355,-1.6905,0
-9.0000,12.5460,7.4980,-5.2510,-1.6779,0
-9.0000,12.5460,7.8670,-5.0665,-1.6937,0
-9.0000,12.9150,-8.0000,-13.0000,-1.6887,0
-9.0000,12.9150,-7.6310,-12.8155,-1.6823,0
-9.0000,12.9150,-7.2620,-12.6310,-1.6926,0
-9.0000,12.9150,-6.8930,-12.4465,-1.6775,0
-9.0000,12.9150,-6.5240,-12.2620,-1.6924,0
-9.0000,12.9150,-6.1550,-12.0775,-1.6846,0
-9.0000,12.9150,-5.7860,-11.8930,-1.6845,0
-9.0000,12.9150,-5.4170,-11.7085,-1.6917,0
-9.0000,12.9150,-5.0480,-11.5240,-1.6773,0
-9.0000,12.9150,-4.6790,-11.3395,-1.6914,0
-9.0000,12.9150,-4.3100,-11.1550,-1.6815,0
-9.0000,12.9150,-3.9410,-10.9705,-1.6877,0
-9.0000,12.9150,-3.5720,-10.7860,-1.6876,0
-9.0000,12.9150,-3.2030,-10.6015,-1.6785,0
-9.0000,12.9150,-2.8340,-10.4170,0.0655,0
-9.0000,12.9150,-2.4650,-10.2325,-3.0761,0
-9.0000,12.9150,-2.0960,-10.0480,-2.0540,0
-9.0000,12.9150,-1.7270,-9.8635,-2.9690,0
-9.0000,12.9150,-1.3580,-9.6790,-3.0440,0
-9.0000,12.9150,-0.9890,-9.4945,-3.0197,0
-9.0000,12.9150,-0.6200,-9.3100,-3.3404,0
