KAPPA,F_AVG,DELTA1,DELTA2,log10_NMSE,COMB_QI
0.0000,27.3060,1.2250,0.6125,-2.9032,0
0.0000,27.3060,1.5940,0.7970,-2.7704,0
0.0000,27.3060,1.9630,0.9815,-2.1332,0
0.0000,27.3060,2.3320,1.1660,-2.7427,0
0.0000,27.3060,2.7010,1.3505,-3.0379,0
0.0000,27.3060,3.0700,1.5350,-3.2797,0
0.0000,27.3060,3.4390,1.7195,-2.9044,0
0.0000,27.3060,3.8080,1.9040,-3.3118,0
0.0000,27.3060,4.1770,2.0885,-3.2977,0
0.0000,27.3060,4.5460,2.2730,-2.9044,0
0.0000,27.3060,4.9150,2.4575,-3.3172,0
0.0000,27.3060,5.2840,2.6420,-3.2900,0
0.0000,27.3060,5.6530,2.8265,-3.3496,0
0.0000,27.3060,6.0220,3.0110,-2.5517,0
0.0000,27.3060,6.3910,3.1955,-1.4588,0
0.0000,27.3060,6.7600,3.3800,-3.3142,0
0.0000,27.3060,7.1290,3.5645,-2.0553,0
0.0000,27.3060,7.4980,3.7490,-3.2170,0
0.0000,27.3060,7.8670,3.9335,-1.7168,0
0.0000,27.6750,-8.0000,-4.0000,-2.2991,0
0.0000,27.6750,-7.6310,-3.8155,-3.2820,0
0.0000,27.6750,-7.2620,-3.6310,-3.3622,0
0.0000,27.6750,-6.8930,-3.4465,-2.8168,0
0.0000,27.6750,-6.5240,-3.2620,-3.3156,0
0.0000,27.6750,-6.1550,-3.0775,-2.8630,0
0.0000,27.6750,-5.7860,-2.8930,-3.1650,0
0.0000,27.6750,-5.4170,-2.7085,-2.9986,0
0.0000,27.6750,-5.0480,-2.5240,-3.3396,0
0.0000,27.6750,-4.6790,-2.3395,-2.4081,0
0.0000,27.6750,-4.3100,-2.1550,-2.9217,0
0.0000,27.6750,-3.9410,-1.9705,-2.7771,0
0.0000,27.6750,-3.5720,-1.7860,-3.2999,0
0.0000,27.6750,-3.2030,-1.6015,-3.2638,0
0.0000,27.6750,-2.8340,-1.4170,-3.2225,0
0.0000,27.6750,-2.4650,-1.2325,-3.1117,0
0.0000,27.6750,-2.0960,-1.0480,-1.2509,0
0.0000,27.6750,-1.7270,-0.8635,-1.9146,0
0.0000,27.6750,-1.3580,-0.6790,-3.2056,0
0.0000,27.6750,-0.9890,-0.4945,-2.0887,0
0.0000,27.6750,-0.6200,-0.3100,-2.6592,0
0.0000,27.6750,-0.2510,-0.1255,-3.2206,0
0.0000,27.6750,0.1180,0.0590,-2.9381,0
0.0000,27.6750,0.4870,0.2435,-3.2202,0
0.0000,27.6750,0.8560,0.4280,-2.6475,0
0.0000,27.6750,1.2250,0.6125,-2.2480,0
0.0000,27.6750,1.5940,0.7970,-1.0299,0
0.0000,27.6750,1.9630,0.9815,-2.3450,0
0.0000,27.6750,2.3320,1.1660,-2.4880,0
0.0000,27.6750,2.7010,1.3505,-3.2516,0
0.0000,27.6750,3.0700,1.5350,-3.0420,0
0.0000,27.6750,3.4390,1.7195,-2.7450,0
0.0000,27.6750,3.8080,1.9040,-3.3008,0
0.0000,27.6750,4.1770,2.0885,-3.0277,0
0.0000,27.6750,4.5460,2.2730,-3.1759,0
0.0000,27.6750,4.9150,2.4575,-2.8817,0
0.0000,27.6750,5.2840,2.6420,-3.2777,0
0.0000,27.6750,5.6530,2.8265,-2.4914,0
0.0000,27.6750,6.0220,3.0110,-1.7256,0
0.0000,27.6750,6.3910,3.1955,-2.7062,0
0.0000,27.6750,6.7600,3.3800,-2.1332,0
0.0000,27.6750,7.1290,3.5645,-2.9988,0
0.0000,27.6750,7.4980,3.7490,-3.3048,0
0.0000,27.6750,7.8670,3.9335,-2.9296,0
0.0000,28.0440,-8.0000,-4.0000,-2.5850,0
0.0000,28.0440,-7.6310,-3.8155,-1.9835,0
0.0000,28.0440,-7.2620,-3.6310,-2.7481,0
0.0000,28.0440,-6.8930,-3.4465,-2.4435,0
0.0000,28.0440,-6.5240,-3.2620,-3.2927,0
0.0000,28.0440,-6.1550,-3.0775,-2.1559,0
0.0000,28.0440,-5.7860,-2.8930,-2.7213,0
0.0000,28.0440,-5.4170,-2.7085,-3.1776,0
0.0000,28.0440,-5.0480,-2.5240,-2.4560,0
0.0000,28.0440,-4.6790,-2.3395,-2.6173,0
0.0000,28.0440,-4.3100,-2.1550,-1.9250,0
0.0000,28.0440,-3.9410,-1.9705,-1.6581,0
0.0000,28.0440,-3.5720,-1.7860,-3.3575,0
0.0000,28.0440,-3.2030,-1.6015,-1.4141,0
0.0000,28.0440,-2.8340,-1.4170,-3.3449,0
0.0000,28.0440,-2.4650,-1.2325,-2.4603,0
0.0000,28.0440,-2.0960,-1.0480,-1.9072,0
0.0000,28.0440,-1.7270,-0.8635,-2.3727,0
0.0000,28.0440,-1.3580,-0.6790,-1.6442,0
0.0000,28.0440,-0.9890,-0.4945,-1.2585,0
0.0000,28.0440,-0.6200,-0.3100,-1.9410,0
0.0000,28.0440,-0.2510,-0.1255,-2.8468,0
0.0000,28.0440,0.1180,0.0590,-2.8506,0
0.0000,28.0440,0.4870,0.2435,-2.5755,0
0.0000,28.0440,0.8560,0.4280,-1.9690,0
0.0000,28.0440,1.2250,0.6125,-1.8025,0
0.0000,28.0440,1.5940,0.7970,-2.4844,0
0.0000,28.0440,1.9630,0.9815,-1.4884,0
0.0000,28.0440,2.3320,1.1660,-2.8891,0
0.0000,28.0440,2.7010,1.3505,-3.3335,0
0.0000,28.0440,3.0700,1.5350,-3.3512,0
0.0000,28.0440,3.4390,1.7195,-2.4237,0
0.0000,28.0440,3.8080,1.9040,-2.3870,0
0.0000,28.0440,4.1770,2.0885,-2.1141,0
0.0000,28.0440,4.5460,2.2730,-1.4723,0
0.0000,28.0440,4.9150,2.4575,-2.5093,0
0.0000,28.0440,5.2840,2.6420,-3.2067,0
0.0000,28.0440,5.6530,2.8265,-2.9464,0
0.0000,28.0440,6.0220,3.0110,-1.7391,0
0.0000,28.0440,6.3910,3.1955,-3.2068,0
0.0000,28.0440,6.7600,3.3800,-1.5057,0
0.0000,28.0440,7.1290,3.5645,-2.3977,0
0.0000,28.0440,7.4980,3.7490,-2.4110,0
0.0000,28.0440,7.8670,3.9335,-2.7805,0
0.0000,28.4130,-8.0000,-4.0000,-1.6699,0
0.0000,28.4130,-7.6310,-3.8155,-2.6290,0
0.0000,28.4130,-7.2620,-3.6310,-1.6340,0
0.0000,28.4130,-6.8930,-3.4465,-2.9810,0
0.0000,28.4130,-6.5240,-3.2620,-2.9098,0
0.0000,28.4130,-6.1550,-3.0775,-3.3339,0
0.0000,28.4130,-5.7860,-2.8930,-1.6406,0
0.0000,28.4130,-5.4170,-2.7085,-2.6695,0
0.0000,28.4130,-5.0480,-2.5240,-3.1816,0
0.0000,28.4130,-4.6790,-2.3395,-2.9200,0
0.0000,28.4130,-4.3100,-2.1550,-1.1681,0
0.0000,28.4130,-3.9410,-1.9705,-3.0880,0
0.0000,28.4130,-3.5720,-1.7860,-2.7650,0
0.0000,28.4130,-3.2030,-1.6015,-2.2711,0
0.0000,28.4130,-2.8340,-1.4170,-3.2898,0
0.0000,28.4130,-2.4650,-1.2325,-3.0027,0
0.0000,28.4130,-2.0960,-1.0480,-2.6050,0
0.0000,28.4130,-1.7270,-0.8635,-2.3501,0
0.0000,28.4130,-1.3580,-0.6790,-2.9025,0
0.0000,28.4130,-0.9890,-0.4945,-1.5628,0
0.0000,28.4130,-0.6200,-0.3100,-2.6821,0
0.0000,28.4130,-0.2510,-0.1255,-1.9738,0
0.0000,28.4130,0.1180,0.0590,-2.8997,0
0.0000,28.4130,0.4870,0.2435,-2.6197,0
0.0000,28.4130,0.8560,0.4280,-1.4371,0
0.0000,28.4130,1.2250,0.6125,-3.2427,0
0.0000,28.4130,1.5940,0.7970,-3.1262,0
0.0000,28.4130,1.9630,0.9815,-3.2663,0
0.0000,28.4130,2.3320,1.1660,-2.0413,0
0.0000,28.4130,2.7010,1.3505,-3.3342,0
0.0000,28.4130,3.0700,1.5350,-2.8252,0
0.0000,28.4130,3.4390,1.7195,-2.3228,0
0.0000,28.4130,3.8080,1.9040,-2.3045,0
0.0000,28.4130,4.1770,2.0885,-2.6305,0
0.0000,28.4130,4.5460,2.2730,-2.7178,0
0.0000,28.4130,4.9150,2.4575,-2.6602,0
0.0000,28.4130,5.2840,2.6420,-2.7249,0
0.0000,28.4130,5.6530,2.8265,-2.9097,0
0.0000,28.4130,6.0220,3.0110,-3.3064,0
0.0000,28.4130,6.3910,3.1955,-3.1032,0
0.0000,28.4130,6.7600,3.3800,-2.0509,0
0.0000,28.4130,7.1290,3.5645,-0.7588,0
0.0000,28.4130,7.4980,3.7490,-2.9228,0
0.0000,28.4130,7.8670,3.9335,-3.3826,0
0.0000,28.7820,-8.0000,-4.0000,-3.1753,0
0.0000,28.7820,-7.6310,-3.8155,-1.9613,0
0.0000,28.7820,-7.2620,-3.6310,-1.7957,0
0.0000,28.7820,-6.8930,-3.4465,-1.6637,0
0.0000,28.7820,-6.5240,-3.2620,-3.3045,0
0.0000,28.7820,-6.1550,-3.0775,-3.3406,0
0.0000,28.7820,-5.7860,-2.8930,-3.1056,0
0.0000,28.7820,-5.4170,-2.7085,-2.1561,0
0.0000,28.7820,-5.0480,-2.5240,-3.3270,0
0.0000,28.7820,-4.6790,-2.3395,-3.0275,0
0.0000,28.7820,-4.3100,-2.1550,-2.8154,0
0.0000,28.7820,-3.9410,-1.9705,-2.2501,0
0.0000,28.7820,-3.5720,-1.7860,-2.2998,0
0.0000,28.7820,-3.2030,-1.6015,-3.0613,0
0.0000,28.7820,-2.8340,-1.4170,-3.3503,0
0.0000,28.7820,-2.4650,-1.2325,-3.0263,0
0.0000,28.7820,-2.0960,-1.0480,-3.1881,0
0.0000,28.7820,-1.7270,-0.8635,-2.0772,0
0.0000,28.7820,-1.3580,-0.6790,-3.1723,0
0.0000,28.7820,-0.9890,-0.4945,-1.6045,0
0.0000,28.7820,-0.6200,-0.3100,-3.0782,0
0.0000,28.7820,-0.2510,-0.1255,-3.1727,0
0.0000,28.7820,0.1180,0.0590,-2.9933,0
0.0000,28.7820,0.4870,0.2435,-3.1990,0
0.0000,28.7820,0.8560,0.4280,-2.9633,0
0.0000,28.7820,1.2250,0.6125,-3.2129,0
0.0000,28.7820,1.5940,0.7970,-2.6695,0
0.0000,28.7820,1.9630,0.9815,-3.3402,0
0.0000,28.7820,2.3320,1.1660,-2.4115,0
0.0000,28.7820,2.7010,1.3505,-3.3519,0
0.0000,28.7820,3.0700,1.5350,-2.4893,0
0.0000,28.7820,3.4390,1.7195,-3.2888,0
0.0000,28.7820,3.8080,1.9040,-2.2586,0
0.0000,28.7820,4.1770,2.0885,-3.0336,0
0.0000,28.7820,4.5460,2.2730,-3.0277,0
0.0000,28.7820,4.9150,2.4575,-2.7704,0
0.0000,28.7820,5.2840,2.6420,-2.9083,0
0.0000,28.7820,5.6530,2.8265,-3.2145,0
0.0000,28.7820,6.0220,3.0110,-3.3207,0
0.0000,28.7820,6.3910,3.1955,-3.2930,0
0.0000,28.7820,6.7600,3.3800,-3.2678,0
0.0000,28.7820,7.1290,3.5645,-1.8952,0
0.0000,28.7820,7.4980,3.7490,-3.0408,0
0.0000,28.7820,7.8670,3.9335,-3.2689,0
0.0000,29.1510,-8.0000,-4.0000,-3.1294,0
0.0000,29.1510,-7.6310,-3.8155,-1.5187,0
0.0000,29.1510,-7.2620,-3.6310,-2.8041,0
0.0000,29.1510,-6.8930,-3.4465,-1.1497,0
0.0000,29.1510,-6.5240,-3.2620,-2.2871,0
0.0000,29.1510,-6.1550,-3.0775,-3.3442,0
0.0000,29.1510,-5.7860,-2.8930,-3.2632,0
0.0000,29.1510,-5.4170,-2.7085,-2.2396,0
0.0000,29.1510,-5.0480,-2.5240,-3.2369,0
0.0000,29.1510,-4.6790,-2.3395,-2.6616,0
0.0000,29.1510,-4.3100,-2.1550,-2.7636,0
0.0000,29.1510,-3.9410,-1.9705,-3.0829,0
0.0000,29.1510,-3.5720,-1.7860,-3.2344,0
0.0000,29.1510,-3.2030,-1.6015,-3.3560,0
0.0000,29.1510,-2.8340,-1.4170,-3.3420,0
0.0000,29.1510,-2.4650,-1.2325,-2.2445,0
0.0000,29.1510,-2.0960,-1.0480,-2.3222,0
0.0000,29.1510,-1.7270,-0.8635,-2.8034,0
0.0000,29.1510,-1.3580,-0.6790,-3.2709,0
0.0000,29.1510,-0.9890,-0.4945,-2.7271,0
0.0000,29.1510,-0.6200,-0.3100,-2.9626,0
0.0000,29.1510,-0.2510,-0.1255,-2.8574,0
0.0000,29.1510,0.1180,0.0590,-3.0931,0
0.0000,29.1510,0.4870,0.2435,-3.0284,0
0.0000,29.1510,0.8560,0.4280,-3.1563,0
0.0000,29.1510,1.2250,0.6125,-3.2710,0
0.0000,29.1510,1.5940,0.7970,-2.6677,0
0.0000,29.1510,1.9630,0.9815,-3.1888,0
0.0000,29.1510,2.3320,1.1660,-2.0037,0
0.0000,29.1510,2.7010,1.3505,-3.3393,0
0.0000,29.1510,3.0700,1.5350,-2.3639,0
0.0000,29.1510,3.4390,1.7195,-1.7978,0
0.0000,29.1510,3.8080,1.9040,-2.9037,0
0.0000,29.1510,4.1770,2.0885,-2.6106,0
0.0000,29.1510,4.5460,2.2730,-2.5329,0
0.0000,29.1510,4.9150,2.4575,-3.3345,0
0.0000,29.1510,5.2840,2.6420,-2.4454,0
0.0000,29.1510,5.6530,2.8265,-3.3058,0
0.0000,29.1510,6.0220,3.0110,-3.3223,0
0.0000,29.1510,6.3910,3.1955,-3.1598,0
0.0000,29.1510,6.7600,3.3800,-2.7901,0
0.0000,29.1510,7.1290,3.5645,-2.5368,0
0.0000,29.1510,7.4980,3.7490,-2.2115,0
0.0000,29.1510,7.8670,3.9335,-2.7717,0
0.0000,29.5200,-8.0000,-4.0000,-1.7690,0
0.0000,29.5200,-7.6310,-3.8155,-2.7111,0
0.0000,29.5200,-7.2620,-3.6310,-3.2668,0
0.0000,29.5200,-6.8930,-3.4465,-1.8476,0
0.0000,29.5200,-6.5240,-3.2620,-2.1368,0
0.0000,29.5200,-6.1550,-3.0775,-3.2994,0
0.0000,29.5200,-5.7860,-2.8930,-3.2416,0
0.0000,29.5200,-5.4170,-2.7085,-1.4283,0
0.0000,29.5200,-5.0480,-2.5240,-2.4889,0
0.0000,29.5200,-4.6790,-2.3395,-2.1520,0
0.0000,29.5200,-4.3100,-2.1550,-3.0598,0
0.0000,29.5200,-3.9410,-1.9705,-3.3258,0
0.0000,29.5200,-3.5720,-1.7860,-3.1913,0
0.0000,29.5200,-3.2030,-1.6015,-2.8968,0
0.0000,29.5200,-2.8340,-1.4170,-1.8758,0
0.0000,29.5200,-2.4650,-1.2325,-2.6569,0
0.0000,29.5200,-2.0960,-1.0480,-3.2923,0
0.0000,29.5200,-1.7270,-0.8635,-3.1551,0
0.0000,29.5200,-1.3580,-0.6790,-3.2860,0
0.0000,29.5200,-0.9890,-0.4945,-2.7373,0
0.0000,29.5200,-0.6200,-0.3100,-3.2764,0
0.0000,29.5200,-0.2510,-0.1255,-2.0166,0
0.0000,29.5200,0.1180,0.0590,-2.9585,0
0.0000,29.5200,0.4870,0.2435,-3.1118,0
0.0000,29.5200,0.8560,0.4280,-2.5046,0
0.0000,29.5200,1.2250,0.6125,-3.2882,0
0.0000,29.5200,1.5940,0.7970,-2.7980,0
0.0000,29.5200,1.9630,0.9815,-3.0899,0
0.0000,29.5200,2.3320,1.1660,-2.9959,0
0.0000,29.5200,2.7010,1.3505,-3.1644,0
0.0000,29.5200,3.0700,1.5350,-1.7634,0
0.0000,29.5200,3.4390,1.7195,-3.2710,0
0.0000,29.5200,3.8080,1.9040,-3.2399,0
0.0000,29.5200,4.1770,2.0885,-1.8967,0
0.0000,29.5200,4.5460,2.2730,-2.7900,0
0.0000,29.5200,4.9150,2.4575,-3.3553,0
0.0000,29.5200,5.2840,2.6420,-1.8024,0
0.0000,29.5200,5.6530,2.8265,-3.2285,0
0.0000,29.5200,6.0220,3.0110,-3.3021,0
0.0000,29.5200,6.3910,3.1955,-3.1569,0
0.0000,29.5200,6.7600,3.3800,-1.9913,0
0.0000,29.5200,7.1290,3.5645,-3.1009,0
0.0000,29.5200,7.4980,3.7490,-1.8347,0
0.0000,29.5200,7.8670,3.9335,-2.3089,0
0.0000,29.8890,-8.0000,-4.0000,-3.0718,0
0.0000,29.8890,-7.6310,-3.8155,-2.3000,0
0.0000,29.8890,-7.2620,-3.6310,-2.9420,0
0.0000,29.8890,-6.8930,-3.4465,-2.8986,0
0.0000,29.8890,-6.5240,-3.2620,-2.3703,0
0.0000,29.8890,-6.1550,-3.0775,-3.2929,0
0.0000,29.8890,-5.7860,-2.8930,-2.4392,0
0.0000,29.8890,-5.4170,-2.7085,-2.4046,0
0.0000,29.8890,-5.0480,-2.5240,-2.4393,0
0.0000,29.8890,-4.6790,-2.3395,-1.4211,0
0.0000,29.8890,-4.3100,-2.1550,-2.3496,0
0.0000,29.8890,-3.9410,-1.9705,-3.3542,0
0.0000,29.8890,-3.5720,-1.7860,-3.3439,0
0.0000,29.8890,-3.2030,-1.6015,-3.2910,0
0.0000,29.8890,-2.8340,-1.4170,-1.6192,0
0.0000,29.8890,-2.4650,-1.2325,-2.0618,0
0.0000,29.8890,-2.0960,-1.0480,-2.6013,0
0.0000,29.8890,-1.7270,-0.8635,-3.0566,0
0.0000,29.8890,-1.3580,-0.6790,-3.2817,0
0.0000,29.8890,-0.9890,-0.4945,-2.8772,0
0.0000,29.8890,-0.6200,-0.3100,-3.2293,0
0.0000,29.8890,-0.2510,-0.1255,-3.2969,0
0.0000,29.8890,0.1180,0.0590,-3.1189,0
0.0000,29.8890,0.4870,0.2435,-3.2967,0
0.0000,29.8890,0.8560,0.4280,-2.6269,0
0.0000,29.8890,1.2250,0.6125,-3.2843,0
0.0000,29.8890,1.5940,0.7970,-1.8546,0
0.0000,29.8890,1.9630,0.9815,-3.2427,0
0.0000,29.8890,2.3320,1.1660,-2.1228,0
0.0000,29.8890,2.7010,1.3505,-2.7542,0
0.0000,29.8890,3.0700,1.5350,-2.8116,0
0.0000,29.8890,3.4390,1.7195,-3.3286,0
0.0000,29.8890,3.8080,1.9040,-3.1941,0
0.0000,29.8890,4.1770,2.0885,-1.5448,0
0.0000,29.8890,4.5460,2.2730,-2.4564,0
0.0000,29.8890,4.9150,2.4575,-1.7803,0
0.0000,29.8890,5.2840,2.6420,-2.0121,0
0.0000,29.8890,5.6530,2.8265,-3.2632,0
0.0000,29.8890,6.0220,3.0110,-3.0892,0
0.0000,29.8890,6.3910,3.1955,-3.1303,0
0.0000,29.8890,6.7600,3.3800,-2.5936,0
0.0000,29.8890,7.1290,3.5645,-2.9149,0
0.0000,29.8890,7.4980,3.7490,-2.7663,0
0.0000,29.8890,7.8670,3.9335,-2.3080,0
0.0000,30.2580,-8.0000,-4.0000,-2.9491,0
0.0000,30.2580,-7.6310,-3.8155,-2.4207,0
0.0000,30.2580,-7.2620,-3.6310,-3.3284,0
0.0000,30.2580,-6.8930,-3.4465,-3.3252,0
0.0000,30.2580,-6.5240,-3.2620,-2.6531,0
0.0000,30.2580,-6.1550,-3.0775,-3.0716,0
0.0000,30.2580,-5.7860,-2.8930,-2.5906,0
0.0000,30.2580,-5.4170,-2.7085,-2.5543,0
0.0000,30.2580,-5.0480,-2.5240,-3.2090,0
0.0000,30.2580,-4.6790,-2.3395,-1.8699,0
0.0000,30.2580,-4.3100,-2.1550,-1.8062,0
0.0000,30.2580,-3.9410,-1.9705,-3.3329,0
0.0000,30.2580,-3.5720,-1.7860,-3.3450,0
0.0000,30.2580,-3.2030,-1.6015,-2.7285,0
0.0000,30.2580,-2.8340,-1.4170,-1.9689,0
0.0000,30.2580,-2.4650,-1.2325,-1.8051,0
0.0000,30.2580,-2.0960,-1.0480,-1.8214,0
0.0000,30.2580,-1.7270,-0.8635,-2.2390,0
0.0000,30.2580,-1.3580,-0.6790,-2.6317,0
0.0000,30.2580,-0.9890,-0.4945,-2.1126,0
0.0000,30.2580,-0.6200,-0.3100,-3.2565,0
0.0000,30.2580,-0.2510,-0.1255,-3.3043,0
0.0000,30.2580,0.1180,0.0590,-3.3083,0
0.0000,30.2580,0.4870,0.2435,-3.2984,0
0.0000,30.2580,0.8560,0.4280,-3.2348,0
0.0000,30.2580,1.2250,0.6125,-3.2474,0
0.0000,30.2580,1.5940,0.7970,-1.5064,0
0.0000,30.2580,1.9630,0.9815,-2.9088,0
0.0000,30.2580,2.3320,1.1660,-1.2119,0
0.0000,30.2580,2.7010,1.3505,-1.4737,0
0.0000,30.2580,3.0700,1.5350,-2.6043,0
0.0000,30.2580,3.4390,1.7195,-3.3328,0
0.0000,30.2580,3.8080,1.9040,-3.3040,0
0.0000,30.2580,4.1770,2.0885,-3.1448,0
0.0000,30.2580,4.5460,2.2730,-1.9606,0
0.0000,30.2580,4.9150,2.4575,-3.1090,0
0.0000,30.2580,5.2840,2.6420,-3.2380,0
0.0000,30.2580,5.6530,2.8265,-2.2934,0
0.0000,30.2580,6.0220,3.0110,-3.2964,0
0.0000,30.2580,6.3910,3.1955,-2.7291,0
0.0000,30.2580,6.7600,3.3800,-2.9516,0
0.0000,30.2580,7.1290,3.5645,-3.3240,0
0.0000,30.2580,7.4980,3.7490,-3.0947,0
0.0000,30.2580,7.8670,3.9335,-3.1129,0
0.0000,30.6270,-8.0000,-4.0000,-3.2087,0
0.0000,30.6270,-7.6310,-3.8155,-1.7135,0
0.0000,30.6270,-7.2620,-3.6310,-3.2041,0
0.0000,30.6270,-6.8930,-3.4465,-3.1289,0
0.0000,30.6270,-6.5240,-3.2620,-2.3646,0
0.0000,30.6270,-6.1550,-3.0775,-2.8375,0
0.0000,30.6270,-5.7860,-2.8930,-3.2510,0
0.0000,30.6270,-5.4170,-2.7085,-2.3752,0
0.0000,30.6270,-5.0480,-2.5240,-3.1620,0
0.0000,30.6270,-4.6790,-2.3395,-2.4240,0
0.0000,30.6270,-4.3100,-2.1550,-2.9295,0
0.0000,30.6270,-3.9410,-1.9705,-2.0851,0
0.0000,30.6270,-3.5720,-1.7860,-3.3097,0
0.0000,30.6270,-3.2030,-1.6015,-2.8163,0
0.0000,30.6270,-2.8340,-1.4170,-3.3192,0
0.0000,30.6270,-2.4650,-1.2325,-2.5712,0
0.0000,30.6270,-2.0960,-1.0480,-2.9826,0
0.0000,30.6270,-1.7270,-0.8635,-2.2878,0
0.0000,30.6270,-1.3580,-0.6790,-1.6680,0
0.0000,30.6270,-0.9890,-0.4945,-2.8135,0
0.0000,30.6270,-0.6200,-0.3100,-2.8168,0
0.0000,30.6270,-0.2510,-0.1255,-3.2971,0
0.0000,30.6270,0.1180,0.0590,-3.2021,0
0.0000,30.6270,0.4870,0.2435,-2.7135,0
0.0000,30.6270,0.8560,0.4280,-1.6003,0
0.0000,30.6270,1.2250,0.6125,-1.7577,0
0.0000,30.6270,1.5940,0.7970,-1.6430,0
0.0000,30.6270,1.9630,0.9815,-3.1087,0
0.0000,30.6270,2.3320,1.1660,-3.3177,0
0.0000,30.6270,2.7010,1.3505,-2.8405,0
0.0000,30.6270,3.0700,1.5350,-1.8336,0
0.0000,30.6270,3.4390,1.7195,-3.2199,0
0.0000,30.6270,3.8080,1.9040,-2.9671,0
0.0000,30.6270,4.1770,2.0885,-2.2692,0
0.0000,30.6270,4.5460,2.2730,-2.2619,0
0.0000,30.6270,4.9150,2.4575,-2.8687,0
0.0000,30.6270,5.2840,2.6420,-3.3270,0
0.0000,30.6270,5.6530,2.8265,-3.3169,0
0.0000,30.6270,6.0220,3.0110,-3.3585,0
0.0000,30.6270,6.3910,3.1955,-3.0593,0
0.0000,30.6270,6.7600,3.3800,-2.8193,0
0.0000,30.6270,7.1290,3.5645,-3.3301,0
0.0000,30.6270,7.4980,3.7490,-2.8798,0
0.0000,30.6270,7.8670,3.9335,-3.3330,0
0.0000,30.9960,-8.0000,-4.0000,-3.2298,0
0.0000,30.9960,-7.6310,-3.8155,-1.8839,0
0.0000,30.9960,-7.2620,-3.6310,-2.1856,0
0.0000,30.9960,-6.8930,-3.4465,-3.1462,0
0.0000,30.9960,-6.5240,-3.2620,-2.7283,0
0.0000,30.9960,-6.1550,-3.0775,-3.0592,0
0.0000,30.9960,-5.7860,-2.8930,-2.5272,0
0.0000,30.9960,-5.4170,-2.7085,-2.8363,0
0.0000,30.9960,-5.0480,-2.5240,-2.8140,0
0.0000,30.9960,-4.6790,-2.3395,-2.2264,0
0.0000,30.9960,-4.3100,-2.1550,-2.3841,0
0.0000,30.9960,-3.9410,-1.9705,-1.9504,0
0.0000,30.9960,-3.5720,-1.7860,-3.3497,0
0.0000,30.9960,-3.2030,-1.6015,-2.8795,0
0.0000,30.9960,-2.8340,-1.4170,-3.2728,0
0.0000,30.9960,-2.4650,-1.2325,-2.4423,0
0.0000,30.9960,-2.0960,-1.0480,-3.2285,0
0.0000,30.9960,-1.7270,-0.8635,-2.1353,0
0.0000,30.9960,-1.3580,-0.6790,-1.6489,0
0.0000,30.9960,-0.9890,-0.4945,-2.4999,0
0.0000,30.9960,-0.6200,-0.3100,-3.2866,0
0.0000,30.9960,-0.2510,-0.1255,-2.0640,0
0.0000,30.9960,0.1180,0.0590,-2.7549,0
0.0000,30.9960,0.4870,0.2435,-1.8555,0
0.0000,30.9960,0.8560,0.4280,-1.4647,0
0.0000,30.9960,1.2250,0.6125,-2.0021,0
0.0000,30.9960,1.5940,0.7970,-2.7348,0
0.0000,30.9960,1.9630,0.9815,-3.2059,0
0.0000,30.9960,2.3320,1.1660,-3.2449,0
0.0000,30.9960,2.7010,1.3505,-3.0955,0
0.0000,30.9960,3.0700,1.5350,-2.1817,0
0.0000,30.9960,3.4390,1.7195,-3.1547,0
0.0000,30.9960,3.8080,1.9040,-2.4381,0
0.0000,30.9960,4.1770,2.0885,-3.1750,0
0.0000,30.9960,4.5460,2.2730,-3.1622,0
0.0000,30.9960,4.9150,2.4575,-3.2925,0
0.0000,30.9960,5.2840,2.6420,-3.1102,0
0.0000,30.9960,5.6530,2.8265,-3.3594,0
0.0000,30.9960,6.0220,3.0110,-2.9588,0
0.0000,30.9960,6.3910,3.1955,-2.5928,0
0.0000,30.9960,6.7600,3.3800,-2.7306,0
0.0000,30.9960,7.1290,3.5645,-3.1592,0
0.0000,30.9960,7.4980,3.7490,-1.7298,0
0.0000,30.9960,7.8670,3.9335,-3.1008,0
0.0000,31.3650,-8.0000,-4.0000,-3.2642,0
0.0000,31.3650,-7.6310,-3.8155,-2.9331,0
0.0000,31.3650,-7.2620,-3.6310,-2.1128,0
0.0000,31.3650,-6.8930,-3.4465,-3.0181,0
0.0000,31.3650,-6.5240,-3.2620,-2.8192,0
0.0000,31.3650,-6.1550,-3.0775,-2.1362,0
0.0000,31.3650,-5.7860,-2.8930,-2.4647,0
0.0000,31.3650,-5.4170,-2.7085,-2.4730,0
0.0000,31.3650,-5.0480,-2.5240,-1.8018,0
0.0000,31.3650,-4.6790,-2.3395,-2.8727,0
0.0000,31.3650,-4.3100,-2.1550,-2.0828,0
0.0000,31.3650,-3.9410,-1.9705,-1.9536,0
0.0000,31.3650,-3.5720,-1.7860,-2.8356,0
0.0000,31.3650,-3.2030,-1.6015,-2.4278,0
0.0000,31.3650,-2.8340,-1.4170,-3.1135,0
0.0000,31.3650,-2.4650,-1.2325,-3.0798,0
0.0000,31.3650,-2.0960,-1.0480,-3.0802,0
0.0000,31.3650,-1.7270,-0.8635,-3.1186,0
0.0000,31.3650,-1.3580,-0.6790,-2.4062,0
0.0000,31.3650,-0.9890,-0.4945,-3.0267,0
0.0000,31.3650,-0.6200,-0.3100,-3.0452,0
0.0000,31.3650,-0.2510,-0.1255,-3.3354,0
