f_avg,delta1,log10_nmse
35.3556,-7.5789,-0.985851
37.6569,-7.5789,-0.985851
26.3598,-7.5789,-0.985851
0.0000,-7.3684,0.003078
25.7322,-7.5789,-0.985851
38.2845,-7.5789,-0.985851
48.1172,-7.7895,-2.531036
43.9331,-7.7895,-2.454562
36.6109,-7.5789,-0.985851
25.5230,-7.5789,-0.985851
27.6151,-7.5789,-0.985851
50.0000,-7.7895,-2.533567
45.6067,-7.7895,-2.422437
34.5188,-7.5789,-0.985851
32.6360,-7.5789,-0.985851
32.4268,-7.5789,-0.985851
39.5397,-7.5789,-0.985851
39.7490,-7.5789,-0.985851
33.2636,-7.5789,-0.985851
30.1255,-7.5789,-0.985851
38.0753,-7.5789,-0.985851
36.8201,-7.5789,-0.985851
35.1464,-7.5789,-0.985851
49.7908,-7.7895,-2.569872
43.7238,-7.7895,-2.462338
47.4895,-7.7895,-2.353066
39.1213,-7.5789,-0.985851
40.5858,-7.5789,-0.985899
35.7741,-7.5789,-0.985851
46.6527,-7.7895,-2.460123
47.9079,-7.7895,-2.494470
34.3096,-7.5789,-0.985851
43.3054,-7.7895,-2.541921
33.8912,-7.5789,-0.985851
40.3766,-7.5789,-0.985851
37.4477,-7.5789,-0.985851
37.2385,-7.5789,-0.985851
37.0293,-7.5789,-0.985851
38.4937,-7.5789,-0.985851
36.1925,-7.5789,-0.985851
38.7029,-7.5789,-0.985851
40.1674,-7.5789,-0.985851
39.3305,-7.5789,-0.985851
48.5356,-7.7895,-2.572957
47.6987,-7.7895,-2.182958
34.9372,-7.5789,-0.985851
0.2092,-7.3684,-0.998187
1.0460,-7.3684,-0.998183
0.4184,-7.3684,-0.998185
0.8368,-7.3684,-0.998183
0.6276,-7.3684,-0.998184
1.4644,-7.3684,-0.998183
1.8828,-7.3684,-0.998183
2.5105,-7.3684,-0.998182
1.2552,-7.3684,-0.998183
1.6736,-7.3684,-0.998183
4.3933,-7.3684,-0.998182
2.3013,-7.3684,-0.998182
5.6485,-7.3684,-0.998182
3.9749,-7.3684,-0.998182
5.2301,-7.3684,-0.998182
3.3473,-7.3684,-0.998182
3.5565,-7.3684,-0.998182
2.9289,-7.3684,-0.998182
41.2134,-7.5789,-2.174630
5.8577,-7.3684,-0.998182
4.8117,-7.3684,-0.998182
2.7197,-7.3684,-0.998182
9.8326,-7.3684,-0.998182
6.4854,-7.3684,-0.998182
10.6695,-7.3684,-0.998182
6.0669,-7.3684,-0.998182
15.0628,-7.3684,-0.998182
5.0209,-7.3684,-0.998182
2.0921,-7.3684,-0.998183
9.2050,-7.3684,-0.998182
40.7950,-7.5789,-1.893186
9.4142,-7.3684,-0.998182
7.1130,-7.3684,-0.998182
10.2510,-7.3684,-0.998182
7.5314,-7.3684,-0.998182
7.9498,-7.3684,-0.998182
8.7866,-7.3684,-0.998182
10.0418,-7.3684,-0.998182
3.7657,-7.3684,-0.998182
12.3431,-7.3684,-0.998182
41.4226,-7.5789,-1.918308
17.3640,-7.3684,-0.998182
3.1381,-7.3684,-0.998182
17.1548,-7.3684,-0.998182
14.0167,-7.3684,-0.998182
12.1339,-7.3684,-0.998182
15.6904,-7.3684,-0.998182
6.2762,-7.3684,-0.998182
4.6025,-7.3684,-0.998182
16.9456,-7.3684,-0.998182
13.8075,-7.3684,-0.998182
9.6234,-7.3684,-0.998182
6.9038,-7.3684,-0.998182
8.1590,-7.3684,-0.998182
19.4561,-7.3684,-0.998182
7.3222,-7.3684,-0.998182
14.4351,-7.3684,-0.998182
8.9958,-7.3684,-0.998182
14.2259,-7.3684,-0.998182
42.0502,-7.5789,-2.571739
11.9247,-7.3684,-0.998182
15.8996,-7.3684,-0.998182
41.0042,-7.5789,-1.947842
19.0377,-7.3684,-0.998182
16.1088,-7.3684,-0.998182
10.8787,-7.3684,-0.998182
4.1841,-7.3684,-0.998182
20.7113,-7.3684,-0.998182
5.4393,-7.3684,-0.998182
11.7155,-7.3684,-0.998182
7.7406,-7.3684,-0.998182
11.0879,-7.3684,-0.998182
18.2008,-7.3684,-0.998182
16.7364,-7.3684,-0.998182
8.5774,-7.3684,-0.998182
10.4603,-7.3684,-0.998182
18.4100,-7.3684,-0.998182
12.7615,-7.3684,-0.998182
13.1799,-7.3684,-0.998182
6.6946,-7.3684,-0.998182
14.8536,-7.3684,-0.998182
13.3891,-7.3684,-0.998182
20.9205,-7.3684,-0.998182
43.0962,-7.5789,-2.042066
15.2720,-7.3684,-0.998182
14.6444,-7.3684,-0.998182
17.7824,-7.3684,-0.998182
18.8285,-7.3684,-0.998182
23.4310,-7.3684,-0.998182
11.2971,-7.3684,-0.998182
25.7322,-7.3684,-0.998182
20.2929,-7.3684,-0.998182
12.9707,-7.3684,-0.998182
17.9916,-7.3684,-0.998182
41.8410,-7.5789,-2.426541
12.5523,-7.3684,-0.998182
15.4812,-7.3684,-0.998182
17.5732,-7.3684,-0.998182
19.6653,-7.3684,-0.998182
20.0837,-7.3684,-0.998182
16.5272,-7.3684,-0.998182
22.8033,-7.3684,-0.998182
28.2427,-7.3684,-0.998182
21.1297,-7.3684,-0.998182
23.2218,-7.3684,-0.998182
24.0586,-7.3684,-0.998182
28.6611,-7.3684,-0.998182
20.5021,-7.3684,-0.998182
26.5690,-7.3684,-0.998182
8.3682,-7.3684,-0.998182
42.6778,-7.5789,-2.384024
18.6192,-7.3684,-0.998182
23.0126,-7.3684,-0.998182
22.1757,-7.3684,-0.998182
44.9791,-7.5789,-2.308328
25.5230,-7.3684,-0.998182
44.3515,-7.5789,-2.520392
25.9414,-7.3684,-0.998182
29.0795,-7.3684,-0.998182
29.2887,-7.3684,-0.998182
42.8870,-7.5789,-2.130713
13.5983,-7.3684,-0.998182
21.7573,-7.3684,-0.998182
21.3389,-7.3684,-0.998182
43.9331,-7.5789,-2.465043
28.0335,-7.3684,-0.998182
44.1423,-7.5789,-2.521598
30.1255,-7.3684,-0.998182
11.5063,-7.3684,-0.998182
16.3180,-7.3684,-0.998182
22.3849,-7.3684,-0.998182
19.8745,-7.3684,-0.998182
42.2594,-7.5789,-2.561765
21.9665,-7.3684,-0.998182
41.6318,-7.5789,-2.511958
29.9163,-7.3684,-0.998182
22.5941,-7.3684,-0.998182
26.7782,-7.3684,-0.998182
44.5607,-7.5789,-2.202109
24.6862,-7.3684,-0.998182
43.3054,-7.5789,-2.054869
23.8494,-7.3684,-0.998182
19.2469,-7.3684,-0.998182
