KAPPA,F_AVG,DELTA1,DELTA2,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
0.0000,28.4130,6.0220,3.0110,4.938498e-04,-3.3064,0,0,0.000000
0.0000,28.4130,6.3910,3.1955,7.884151e-04,-3.1032,0,0,0.000000
0.0000,28.4130,6.7600,3.3800,8.894224e-03,-2.0509,0,0,0.000000
0.0000,28.4130,7.1290,3.5645,1.742534e-01,-0.7588,0,0,0.000000
0.0000,28.4130,7.4980,3.7490,1.194425e-03,-2.9228,0,0,0.000000
0.0000,28.4130,7.8670,3.9335,4.144022e-04,-3.3826,0,0,0.000000
0.0000,28.7820,-8.0000,-4.0000,6.678887e-04,-3.1753,0,0,0.000000
0.0000,28.7820,-7.6310,-3.8155,1.093121e-02,-1.9613,0,0,0.000000
0.0000,28.7820,-7.2620,-3.6310,1.600660e-02,-1.7957,0,0,0.000000
0.0000,28.7820,-6.8930,-3.4465,2.169246e-02,-1.6637,0,0,0.000000
0.0000,28.7820,-6.5240,-3.2620,4.959791e-04,-3.3045,0,0,0.000000
0.0000,28.7820,-6.1550,-3.0775,4.564069e-04,-3.3406,0,0,0.000001
0.0000,28.7820,-5.7860,-2.8930,7.841699e-04,-3.1056,0,0,0.000001
0.0000,28.7820,-5.4170,-2.7085,6.980931e-03,-2.1561,0,0,0.000000
0.0000,28.7820,-5.0480,-2.5240,4.709755e-04,-3.3270,0,0,0.000000
0.0000,28.7820,-4.6790,-2.3395,9.385754e-04,-3.0275,0,0,0.000000
0.0000,28.7820,-4.3100,-2.1550,1.529622e-03,-2.8154,0,0,0.000000
0.0000,28.7820,-3.9410,-1.9705,5.621647e-03,-2.2501,0,0,0.000000
0.0000,28.7820,-3.5720,-1.7860,5.013740e-03,-2.2998,0,0,0.000000
0.0000,28.7820,-3.2030,-1.6015,8.683110e-04,-3.0613,0,0,0.000000
0.0000,28.7820,-2.8340,-1.4170,4.463787e-04,-3.3503,0,0,0.000000
0.0000,28.7820,-2.4650,-1.2325,9.413051e-04,-3.0263,0,0,0.000000
0.0000,28.7820,-2.0960,-1.0480,6.484224e-04,-3.1881,0,0,0.000000
0.0000,28.7820,-1.7270,-0.8635,8.371964e-03,-2.0772,0,0,0.000000
0.0000,28.7820,-1.3580,-0.6790,6.725362e-04,-3.1723,0,0,0.000000
0.0000,28.7820,-0.9890,-0.4945,2.485977e-02,-1.6045,0,0,0.000000
0.0000,28.7820,-0.6200,-0.3100,8.351338e-04,-3.0782,0,0,0.000004
0.0000,28.7820,-0.2510,-0.1255,6.719505e-04,-3.1727,0,0,0.000036
0.0000,28.7820,0.1180,0.0590,1.015586e-03,-2.9933,0,0,0.000035
0.0000,28.7820,0.4870,0.2435,6.323481e-04,-3.1990,0,0,0.000004
0.0000,28.7820,0.8560,0.4280,1.088267e-03,-2.9633,0,0,0.000000
0.0000,28.7820,1.2250,0.6125,6.124214e-04,-3.2129,0,0,0.000000
0.0000,28.7820,1.5940,0.7970,2.140509e-03,-2.6695,0,0,0.000000
0.0000,28.7820,1.9630,0.9815,4.568834e-04,-3.3402,0,0,0.000000
0.0000,28.7820,2.3320,1.1660,3.876863e-03,-2.4115,0,0,0.000000
0.0000,28.7820,2.7010,1.3505,4.447076e-04,-3.3519,0,0,0.000000
0.0000,28.7820,3.0700,1.5350,3.240960e-03,-2.4893,0,0,0.000000
0.0000,28.7820,3.4390,1.7195,5.143036e-04,-3.2888,0,0,0.000000
0.0000,28.7820,3.8080,1.9040,5.513266e-03,-2.2586,0,0,0.000000
0.0000,28.7820,4.1770,2.0885,9.254638e-04,-3.0336,0,0,0.000000
0.0000,28.7820,4.5460,2.2730,9.381975e-04,-3.0277,0,0,0.000000
0.0000,28.7820,4.9150,2.4575,1.696827e-03,-2.7704,0,0,0.000000
0.0000,28.7820,5.2840,2.6420,1.235039e-03,-2.9083,0,0,0.000000
0.0000,28.7820,5.6530,2.8265,6.102926e-04,-3.2145,0,0,0.000000
0.0000,28.7820,6.0220,3.0110,4.779092e-04,-3.3207,0,0,0.000000
0.0000,28.7820,6.3910,3.1955,5.093008e-04,-3.2930,0,0,0.000000
0.0000,28.7820,6.7600,3.3800,5.397750e-04,-3.2678,0,0,0.000000
0.0000,28.7820,7.1290,3.5645,1.272884e-02,-1.8952,0,0,0.000000
0.0000,28.7820,7.4980,3.7490,9.103565e-04,-3.0408,0,0,0.000000
0.0000,28.7820,7.8670,3.9335,5.384154e-04,-3.2689,0,0,0.000000
0.0000,29.1510,-8.0000,-4.0000,7.424059e-04,-3.1294,0,0,0.000000
0.0000,29.1510,-7.6310,-3.8155,3.029084e-02,-1.5187,0,0,0.000000
0.0000,29.1510,-7.2620,-3.6310,1.570147e-03,-2.8041,0,0,0.000000
0.0000,29.1510,-6.8930,-3.4465,7.084462e-02,-1.1497,0,0,0.000000
0.0000,29.1510,-6.5240,-3.2620,5.162895e-03,-2.2871,0,0,0.000001
0.0000,29.1510,-6.1550,-3.0775,4.527210e-04,-3.3442,0,0,0.000001
0.0000,29.1510,-5.7860,-2.8930,5.455450e-04,-3.2632,0,0,0.000001
0.0000,29.1510,-5.4170,-2.7085,5.759261e-03,-2.2396,0,0,0.000000
0.0000,29.1510,-5.0480,-2.5240,5.795532e-04,-3.2369,0,0,0.000000
0.0000,29.1510,-4.6790,-2.3395,2.179641e-03,-2.6616,0,0,0.000000
0.0000,29.1510,-4.3100,-2.1550,1.723388e-03,-2.7636,0,0,0.000000
0.0000,29.1510,-3.9410,-1.9705,8.262920e-04,-3.0829,0,0,0.000000
0.0000,29.1510,-3.5720,-1.7860,5.829596e-04,-3.2344,0,0,0.000000
0.0000,29.1510,-3.2030,-1.6015,4.405731e-04,-3.3560,0,0,0.000000
0.0000,29.1510,-2.8340,-1.4170,4.549768e-04,-3.3420,0,0,0.000000
0.0000,29.1510,-2.4650,-1.2325,5.694488e-03,-2.2445,0,0,0.000000
0.0000,29.1510,-2.0960,-1.0480,4.762617e-03,-2.3222,0,0,0.000000
0.0000,29.1510,-1.7270,-0.8635,1.572483e-03,-2.8034,0,0,0.000000
0.0000,29.1510,-1.3580,-0.6790,5.359335e-04,-3.2709,0,0,0.000000
0.0000,29.1510,-0.9890,-0.4945,1.874624e-03,-2.7271,0,0,0.000000
0.0000,29.1510,-0.6200,-0.3100,1.089836e-03,-2.9626,0,0,0.000004
0.0000,29.1510,-0.2510,-0.1255,1.388610e-03,-2.8574,0,0,0.000035
0.0000,29.1510,0.1180,0.0590,8.070135e-04,-3.0931,0,0,0.000033
0.0000,29.1510,0.4870,0.2435,9.366323e-04,-3.0284,0,0,0.000004
0.0000,29.1510,0.8560,0.4280,6.977623e-04,-3.1563,0,0,0.000000
0.0000,29.1510,1.2250,0.6125,5.357550e-04,-3.2710,0,0,0.000000
0.0000,29.1510,1.5940,0.7970,2.149309e-03,-2.6677,0,0,0.000000
0.0000,29.1510,1.9630,0.9815,6.474344e-04,-3.1888,0,0,0.000000
0.0000,29.1510,2.3320,1.1660,9.916073e-03,-2.0037,0,0,0.000000
0.0000,29.1510,2.7010,1.3505,4.577798e-04,-3.3393,0,0,0.000000
0.0000,29.1510,3.0700,1.5350,4.326347e-03,-2.3639,0,0,0.000000
0.0000,29.1510,3.4390,1.7195,1.592965e-02,-1.7978,0,0,0.000000
0.0000,29.1510,3.8080,1.9040,1.248123e-03,-2.9037,0,0,0.000000
0.0000,29.1510,4.1770,2.0885,2.451415e-03,-2.6106,0,0,0.000000
0.0000,29.1510,4.5460,2.2730,2.931599e-03,-2.5329,0,0,0.000000
0.0000,29.1510,4.9150,2.4575,4.629247e-04,-3.3345,0,0,0.000000
0.0000,29.1510,5.2840,2.6420,3.586314e-03,-2.4454,0,0,0.000000
0.0000,29.1510,5.6530,2.8265,4.945886e-04,-3.3058,0,0,0.000000
0.0000,29.1510,6.0220,3.0110,4.760796e-04,-3.3223,0,0,0.000000
0.0000,29.1510,6.3910,3.1955,6.921547e-04,-3.1598,0,0,0.000000
0.0000,29.1510,6.7600,3.3800,1.621352e-03,-2.7901,0,0,0.000000
0.0000,29.1510,7.1290,3.5645,2.905188e-03,-2.5368,0,0,0.000000
0.0000,29.1510,7.4980,3.7490,6.144158e-03,-2.2115,0,0,0.000000
0.0000,29.1510,7.8670,3.9335,1.691521e-03,-2.7717,0,0,0.000000
0.0000,29.5200,-8.0000,-4.0000,1.702130e-02,-1.7690,0,0,0.000000
0.0000,29.5200,-7.6310,-3.8155,1.944977e-03,-2.7111,0,0,0.000000
0.0000,29.5200,-7.2620,-3.6310,5.409573e-04,-3.2668,0,0,0.000000
0.0000,29.5200,-6.8930,-3.4465,1.420442e-02,-1.8476,0,0,0.000000
0.0000,29.5200,-6.5240,-3.2620,7.297893e-03,-2.1368,0,0,0.000000
0.0000,29.5200,-6.1550,-3.0775,5.018452e-04,-3.2994,0,0,0.000001
0.0000,29.5200,-5.7860,-2.8930,5.733192e-04,-3.2416,0,0,0.000001
0.0000,29.5200,-5.4170,-2.7085,3.729837e-02,-1.4283,0,0,0.000000
0.0000,29.5200,-5.0480,-2.5240,3.243942e-03,-2.4889,0,0,0.000000
0.0000,29.5200,-4.6790,-2.3395,7.046447e-03,-2.1520,0,0,0.000000
0.0000,29.5200,-4.3100,-2.1550,8.714525e-04,-3.0598,0,0,0.000000
0.0000,29.5200,-3.9410,-1.9705,4.722732e-04,-3.3258,0,0,0.000000
0.0000,29.5200,-3.5720,-1.7860,6.436702e-04,-3.1913,0,0,0.000000
0.0000,29.5200,-3.2030,-1.6015,1.268305e-03,-2.8968,0,0,0.000000
0.0000,29.5200,-2.8340,-1.4170,1.331088e-02,-1.8758,0,0,0.000000
0.0000,29.5200,-2.4650,-1.2325,2.203448e-03,-2.6569,0,0,0.000000
0.0000,29.5200,-2.0960,-1.0480,5.101960e-04,-3.2923,0,0,0.000000
0.0000,29.5200,-1.7270,-0.8635,6.997023e-04,-3.1551,0,0,0.000000
0.0000,29.5200,-1.3580,-0.6790,5.175978e-04,-3.2860,0,0,0.000000
0.0000,29.5200,-0.9890,-0.4945,1.831011e-03,-2.7373,0,0,0.000000
0.0000,29.5200,-0.6200,-0.3100,5.291346e-04,-3.2764,0,0,0.000004
0.0000,29.5200,-0.2510,-0.1255,9.623954e-03,-2.0166,0,0,0.000034
0.0000,29.5200,0.1180,0.0590,1.100235e-03,-2.9585,0,0,0.000033
0.0000,29.5200,0.4870,0.2435,7.729698e-04,-3.1118,0,0,0.000004
0.0000,29.5200,0.8560,0.4280,3.128777e-03,-2.5046,0,0,0.000000
0.0000,29.5200,1.2250,0.6125,5.150373e-04,-3.2882,0,0,0.000000
0.0000,29.5200,1.5940,0.7970,1.592067e-03,-2.7980,0,0,0.000000
0.0000,29.5200,1.9630,0.9815,8.129709e-04,-3.0899,0,0,0.000000
0.0000,29.5200,2.3320,1.1660,1.009448e-03,-2.9959,0,0,0.000000
0.0000,29.5200,2.7010,1.3505,6.849273e-04,-3.1644,0,0,0.000000
0.0000,29.5200,3.0700,1.5350,1.724103e-02,-1.7634,0,0,0.000000
0.0000,29.5200,3.4390,1.7195,5.358507e-04,-3.2710,0,0,0.000000
0.0000,29.5200,3.8080,1.9040,5.755071e-04,-3.2399,0,0,0.000000
0.0000,29.5200,4.1770,2.0885,1.268545e-02,-1.8967,0,0,0.000000
0.0000,29.5200,4.5460,2.2730,1.621794e-03,-2.7900,0,0,0.000000
0.0000,29.5200,4.9150,2.4575,4.412794e-04,-3.3553,0,0,0.000000
0.0000,29.5200,5.2840,2.6420,1.576028e-02,-1.8024,0,0,0.000000
0.0000,29.5200,5.6530,2.8265,5.908272e-04,-3.2285,0,0,0.000000
0.0000,29.5200,6.0220,3.0110,4.987786e-04,-3.3021,0,0,0.000000
0.0000,29.5200,6.3910,3.1955,6.967376e-04,-3.1569,0,0,0.000000
0.0000,29.5200,6.7600,3.3800,1.020349e-02,-1.9913,0,0,0.000000
0.0000,29.5200,7.1290,3.5645,7.926327e-04,-3.1009,0,0,0.000000
0.0000,29.5200,7.4980,3.7490,1.463161e-02,-1.8347,0,0,0.000000
0.0000,29.5200,7.8670,3.9335,4.910351e-03,-2.3089,0,0,0.000000
0.0000,29.8890,-8.0000,-4.0000,8.476174e-04,-3.0718,0,0,0.000000
0.0000,29.8890,-7.6310,-3.8155,5.011890e-03,-2.3000,0,0,0.000000
0.0000,29.8890,-7.2620,-3.6310,1.142880e-03,-2.9420,0,0,0.000000
0.0000,29.8890,-6.8930,-3.4465,1.262907e-03,-2.8986,0,0,0.000000
0.0000,29.8890,-6.5240,-3.2620,4.262888e-03,-2.3703,0,0,0.000000
0.0000,29.8890,-6.1550,-3.0775,5.094865e-04,-3.2929,0,0,0.000001
0.0000,29.8890,-5.7860,-2.8930,3.637385e-03,-2.4392,0,0,0.000001
0.0000,29.8890,-5.4170,-2.7085,3.938952e-03,-2.4046,0,0,0.000000
0.0000,29.8890,-5.0480,-2.5240,3.636347e-03,-2.4393,0,0,0.000000
0.0000,29.8890,-4.6790,-2.3395,3.792315e-02,-1.4211,0,0,0.000000
0.0000,29.8890,-4.3100,-2.1550,4.471427e-03,-2.3496,0,0,0.000000
0.0000,29.8890,-3.9410,-1.9705,4.423633e-04,-3.3542,0,0,0.000000
0.0000,29.8890,-3.5720,-1.7860,4.530384e-04,-3.3439,0,0,0.000000
0.0000,29.8890,-3.2030,-1.6015,5.116836e-04,-3.2910,0,0,0.000000
0.0000,29.8890,-2.8340,-1.4170,2.403467e-02,-1.6192,0,0,0.000000
0.0000,29.8890,-2.4650,-1.2325,8.674016e-03,-2.0618,0,0,0.000000
0.0000,29.8890,-2.0960,-1.0480,2.504165e-03,-2.6013,0,0,0.000000
0.0000,29.8890,-1.7270,-0.8635,8.778864e-04,-3.0566,0,0,0.000000
0.0000,29.8890,-1.3580,-0.6790,5.227285e-04,-3.2817,0,0,0.000000
0.0000,29.8890,-0.9890,-0.4945,1.326930e-03,-2.8772,0,0,0.000000
0.0000,29.8890,-0.6200,-0.3100,5.898588e-04,-3.2293,0,0,0.000004
0.0000,29.8890,-0.2510,-0.1255,5.047266e-04,-3.2969,0,0,0.000035
0.0000,29.8890,0.1180,0.0590,7.604172e-04,-3.1189,0,0,0.000033
0.0000,29.8890,0.4870,0.2435,5.050421e-04,-3.2967,0,0,0.000004
0.0000,29.8890,0.8560,0.4280,2.361105e-03,-2.6269,0,0,0.000000
0.0000,29.8890,1.2250,0.6125,5.196182e-04,-3.2843,0,0,0.000000
0.0000,29.8890,1.5940,0.7970,1.397760e-02,-1.8546,0,0,0.000000
0.0000,29.8890,1.9630,0.9815,5.718284e-04,-3.2427,0,0,0.000000
0.0000,29.8890,2.3320,1.1660,7.536562e-03,-2.1228,0,0,0.000000
0.0000,29.8890,2.7010,1.3505,1.760963e-03,-2.7542,0,0,0.000000
0.0000,29.8890,3.0700,1.5350,1.543057e-03,-2.8116,0,0,0.000000
0.0000,29.8890,3.4390,1.7195,4.692149e-04,-3.3286,0,0,0.000000
0.0000,29.8890,3.8080,1.9040,6.395919e-04,-3.1941,0,0,0.000000
0.0000,29.8890,4.1770,2.0885,2.852586e-02,-1.5448,0,0,0.000000
0.0000,29.8890,4.5460,2.2730,3.495965e-03,-2.4564,0,0,0.000000
0.0000,29.8890,4.9150,2.4575,1.658273e-02,-1.7803,0,0,0.000000
0.0000,29.8890,5.2840,2.6420,9.725463e-03,-2.0121,0,0,0.000000
0.0000,29.8890,5.6530,2.8265,5.454759e-04,-3.2632,0,0,0.000000
0.0000,29.8890,6.0220,3.0110,8.143605e-04,-3.0892,0,0,0.000000
0.0000,29.8890,6.3910,3.1955,7.408595e-04,-3.1303,0,0,0.000000
0.0000,29.8890,6.7600,3.3800,2.549422e-03,-2.5936,0,0,0.000000
0.0000,29.8890,7.1290,3.5645,1.216402e-03,-2.9149,0,0,0.000000
0.0000,29.8890,7.4980,3.7490,1.712941e-03,-2.7663,0,0,0.000000
0.0000,29.8890,7.8670,3.9335,4.920937e-03,-2.3080,0,0,0.000000
0.0000,30.2580,-8.0000,-4.0000,1.124474e-03,-2.9491,0,0,0.000000
0.0000,30.2580,-7.6310,-3.8155,3.795995e-03,-2.4207,0,0,0.000000
0.0000,30.2580,-7.2620,-3.6310,4.694831e-04,-3.3284,0,0,0.000000
0.0000,30.2580,-6.8930,-3.4465,4.728923e-04,-3.3252,0,0,0.000000
0.0000,30.2580,-6.5240,-3.2620,2.222940e-03,-2.6531,0,0,0.000000
0.0000,30.2580,-6.1550,-3.0775,8.480525e-04,-3.0716,0,0,0.000001
0.0000,30.2580,-5.7860,-2.8930,2.567067e-03,-2.5906,0,0,0.000001
0.0000,30.2580,-5.4170,-2.7085,2.790403e-03,-2.5543,0,0,0.000000
0.0000,30.2580,-5.0480,-2.5240,6.179993e-04,-3.2090,0,0,0.000000
0.0000,30.2580,-4.6790,-2.3395,1.349366e-02,-1.8699,0,0,0.000000
0.0000,30.2580,-4.3100,-2.1550,1.562571e-02,-1.8062,0,0,0.000000
0.0000,30.2580,-3.9410,-1.9705,4.646066e-04,-3.3329,0,0,0.000000
0.0000,30.2580,-3.5720,-1.7860,4.518804e-04,-3.3450,0,0,0.000000
0.0000,30.2580,-3.2030,-1.6015,1.868667e-03,-2.7285,0,0,0.000000
0.0000,30.2580,-2.8340,-1.4170,1.074278e-02,-1.9689,0,0,0.000000
0.0000,30.2580,-2.4650,-1.2325,1.566212e-02,-1.8051,0,0,0.000000
0.0000,30.2580,-2.0960,-1.0480,1.508606e-02,-1.8214,0,0,0.000000
0.0000,30.2580,-1.7270,-0.8635,5.767778e-03,-2.2390,0,0,0.000000
0.0000,30.2580,-1.3580,-0.6790,2.335164e-03,-2.6317,0,0,0.000000
0.0000,30.2580,-0.9890,-0.4945,7.715887e-03,-2.1126,0,0,0.000000
0.0000,30.2580,-0.6200,-0.3100,5.540413e-04,-3.2565,0,0,0.000004
0.0000,30.2580,-0.2510,-0.1255,4.962779e-04,-3.3043,0,0,0.000035
0.0000,30.2580,0.1180,0.0590,4.917156e-04,-3.3083,0,0,0.000034
0.0000,30.2580,0.4870,0.2435,5.030217e-04,-3.2984,0,0,0.000004
0.0000,30.2580,0.8560,0.4280,5.824347e-04,-3.2348,0,0,0.000000
0.0000,30.2580,1.2250,0.6125,5.656767e-04,-3.2474,0,0,0.000000
0.0000,30.2580,1.5940,0.7970,3.116332e-02,-1.5064,0,0,0.000000
0.0000,30.2580,1.9630,0.9815,1.233721e-03,-2.9088,0,0,0.000000
0.0000,30.2580,2.3320,1.1660,6.138500e-02,-1.2119,0,0,0.000000
0.0000,30.2580,2.7010,1.3505,3.359545e-02,-1.4737,0,0,0.000000
0.0000,30.2580,3.0700,1.5350,2.487236e-03,-2.6043,0,0,0.000000
0.0000,30.2580,3.4390,1.7195,4.647394e-04,-3.3328,0,0,0.000000
0.0000,30.2580,3.8080,1.9040,4.965812e-04,-3.3040,0,0,0.000000
0.0000,30.2580,4.1770,2.0885,7.164269e-04,-3.1448,0,0,0.000000
0.0000,30.2580,4.5460,2.2730,1.094923e-02,-1.9606,0,0,0.000000
0.0000,30.2580,4.9150,2.4575,7.779920e-04,-3.1090,0,0,0.000000
0.0000,30.2580,5.2840,2.6420,5.781412e-04,-3.2380,0,0,0.000000
0.0000,30.2580,5.6530,2.8265,5.089164e-03,-2.2934,0,0,0.000000
0.0000,30.2580,6.0220,3.0110,5.054037e-04,-3.2964,0,0,0.000000
0.0000,30.2580,6.3910,3.1955,1.866067e-03,-2.7291,0,0,0.000000
0.0000,30.2580,6.7600,3.3800,1.117830e-03,-2.9516,0,0,0.000000
0.0000,30.2580,7.1290,3.5645,4.742207e-04,-3.3240,0,0,0.000000
0.0000,30.2580,7.4980,3.7490,8.040043e-04,-3.0947,0,0,0.000000
0.0000,30.2580,7.8670,3.9335,7.711014e-04,-3.1129,0,0,0.000000
0.0000,30.6270,-8.0000,-4.0000,6.183920e-04,-3.2087,0,0,0.000000
0.0000,30.6270,-7.6310,-3.8155,1.934271e-02,-1.7135,0,0,0.000000
0.0000,30.6270,-7.2620,-3.6310,6.250195e-04,-3.2041,0,0,0.000000
0.0000,30.6270,-6.8930,-3.4465,7.431623e-04,-3.1289,0,0,0.000000
0.0000,30.6270,-6.5240,-3.2620,4.318704e-03,-2.3646,0,0,0.000001
0.0000,30.6270,-6.1550,-3.0775,1.453951e-03,-2.8375,0,0,0.000001
0.0000,30.6270,-5.7860,-2.8930,5.610856e-04,-3.2510,0,0,0.000000
0.0000,30.6270,-5.4170,-2.7085,4.215105e-03,-2.3752,0,0,0.000000
0.0000,30.6270,-5.0480,-2.5240,6.886004e-04,-3.1620,0,0,0.000000
0.0000,30.6270,-4.6790,-2.3395,3.767282e-03,-2.4240,0,0,0.000000
0.0000,30.6270,-4.3100,-2.1550,1.176318e-03,-2.9295,0,0,0.000000
0.0000,30.6270,-3.9410,-1.9705,8.220971e-03,-2.0851,0,0,0.000000
0.0000,30.6270,-3.5720,-1.7860,4.901011e-04,-3.3097,0,0,0.000000
0.0000,30.6270,-3.2030,-1.6015,1.526507e-03,-2.8163,0,0,0.000000
0.0000,30.6270,-2.8340,-1.4170,4.794590e-04,-3.3192,0,0,0.000000
0.0000,30.6270,-2.4650,-1.2325,2.684252e-03,-2.5712,0,0,0.000000
0.0000,30.6270,-2.0960,-1.0480,1.040786e-03,-2.9826,0,0,0.000000
0.0000,30.6270,-1.7270,-0.8635,5.154143e-03,-2.2878,0,0,0.000000
0.0000,30.6270,-1.3580,-0.6790,2.147842e-02,-1.6680,0,0,0.000000
0.0000,30.6270,-0.9890,-0.4945,1.536498e-03,-2.8135,0,0,0.000000
0.0000,30.6270,-0.6200,-0.3100,1.524929e-03,-2.8168,0,0,0.000004
0.0000,30.6270,-0.2510,-0.1255,5.045007e-04,-3.2971,0,0,0.000034
0.0000,30.6270,0.1180,0.0590,6.279746e-04,-3.2021,0,0,0.000032
0.0000,30.6270,0.4870,0.2435,1.934294e-03,-2.7135,0,0,0.000004
0.0000,30.6270,0.8560,0.4280,2.510314e-02,-1.6003,0,0,0.000000
0.0000,30.6270,1.2250,0.6125,1.746857e-02,-1.7577,0,0,0.000000
0.0000,30.6270,1.5940,0.7970,2.275175e-02,-1.6430,0,0,0.000000
0.0000,30.6270,1.9630,0.9815,7.786383e-04,-3.1087,0,0,0.000000
0.0000,30.6270,2.3320,1.1660,4.811587e-04,-3.3177,0,0,0.000000
0.0000,30.6270,2.7010,1.3505,1.443629e-03,-2.8405,0,0,0.000000
0.0000,30.6270,3.0700,1.5350,1.466742e-02,-1.8336,0,0,0.000000
0.0000,30.6270,3.4390,1.7195,6.027627e-04,-3.2199,0,0,0.000000
0.0000,30.6270,3.8080,1.9040,1.078811e-03,-2.9671,0,0,0.000000
0.0000,30.6270,4.1770,2.0885,5.380453e-03,-2.2692,0,0,0.000000
0.0000,30.6270,4.5460,2.2730,5.471631e-03,-2.2619,0,0,0.000000
0.0000,30.6270,4.9150,2.4575,1.353145e-03,-2.8687,0,0,0.000000
0.0000,30.6270,5.2840,2.6420,4.710036e-04,-3.3270,0,0,0.000000
0.0000,30.6270,5.6530,2.8265,4.820084e-04,-3.3169,0,0,0.000000
0.0000,30.6270,6.0220,3.0110,4.380105e-04,-3.3585,0,0,0.000000
0.0000,30.6270,6.3910,3.1955,8.724105e-04,-3.0593,0,0,0.000000
0.0000,30.6270,6.7600,3.3800,1.516082e-03,-2.8193,0,0,0.000000
0.0000,30.6270,7.1290,3.5645,4.676018e-04,-3.3301,0,0,0.000000
0.0000,30.6270,7.4980,3.7490,1.318986e-03,-2.8798,0,0,0.000000
0.0000,30.6270,7.8670,3.9335,4.645512e-04,-3.3330,0,0,0.000000
0.0000,30.9960,-8.0000,-4.0000,5.891302e-04,-3.2298,0,0,0.000000
0.0000,30.9960,-7.6310,-3.8155,1.306476e-02,-1.8839,0,0,0.000000
0.0000,30.9960,-7.2620,-3.6310,6.522919e-03,-2.1856,0,0,0.000000
0.0000,30.9960,-6.8930,-3.4465,7.142434e-04,-3.1462,0,0,0.000000
0.0000,30.9960,-6.5240,-3.2620,1.869393e-03,-2.7283,0,0,0.000001
0.0000,30.9960,-6.1550,-3.0775,8.725848e-04,-3.0592,0,0,0.000001
0.0000,30.9960,-5.7860,-2.8930,2.970109e-03,-2.5272,0,0,0.000001
0.0000,30.9960,-5.4170,-2.7085,1.457743e-03,-2.8363,0,0,0.000000
0.0000,30.9960,-5.0480,-2.5240,1.534540e-03,-2.8140,0,0,0.000000
0.0000,30.9960,-4.6790,-2.3395,5.936776e-03,-2.2264,0,0,0.000000
0.0000,30.9960,-4.3100,-2.1550,4.129177e-03,-2.3841,0,0,0.000000
0.0000,30.9960,-3.9410,-1.9705,1.120874e-02,-1.9504,0,0,0.000000
0.0000,30.9960,-3.5720,-1.7860,4.469962e-04,-3.3497,0,0,0.000000
0.0000,30.9960,-3.2030,-1.6015,1.319926e-03,-2.8795,0,0,0.000000
0.0000,30.9960,-2.8340,-1.4170,5.335244e-04,-3.2728,0,0,0.000000
0.0000,30.9960,-2.4650,-1.2325,3.611550e-03,-2.4423,0,0,0.000000
0.0000,30.9960,-2.0960,-1.0480,5.908955e-04,-3.2285,0,0,0.000000
0.0000,30.9960,-1.7270,-0.8635,7.323580e-03,-2.1353,0,0,0.000000
0.0000,30.9960,-1.3580,-0.6790,2.244427e-02,-1.6489,0,0,0.000000
0.0000,30.9960,-0.9890,-0.4945,3.163295e-03,-2.4999,0,0,0.000000
0.0000,30.9960,-0.6200,-0.3100,5.168538e-04,-3.2866,0,0,0.000004
0.0000,30.9960,-0.2510,-0.1255,8.628966e-03,-2.0640,0,0,0.000034
0.0000,30.9960,0.1180,0.0590,1.758311e-03,-2.7549,0,0,0.000032
0.0000,30.9960,0.4870,0.2435,1.394609e-02,-1.8555,0,0,0.000004
0.0000,30.9960,0.8560,0.4280,3.430086e-02,-1.4647,0,0,0.000000
0.0000,30.9960,1.2250,0.6125,9.952892e-03,-2.0021,0,0,0.000000
0.0000,30.9960,1.5940,0.7970,1.841758e-03,-2.7348,0,0,0.000000
0.0000,30.9960,1.9630,0.9815,6.224353e-04,-3.2059,0,0,0.000000
0.0000,30.9960,2.3320,1.1660,5.690241e-04,-3.2449,0,0,0.000000
0.0000,30.9960,2.7010,1.3505,8.025341e-04,-3.0955,0,0,0.000000
0.0000,30.9960,3.0700,1.5350,6.580677e-03,-2.1817,0,0,0.000000
0.0000,30.9960,3.4390,1.7195,7.002852e-04,-3.1547,0,0,0.000000
0.0000,30.9960,3.8080,1.9040,3.646332e-03,-2.4381,0,0,0.000000
0.0000,30.9960,4.1770,2.0885,6.683880e-04,-3.1750,0,0,0.000000
0.0000,30.9960,4.5460,2.2730,6.882671e-04,-3.1622,0,0,0.000000
0.0000,30.9960,4.9150,2.4575,5.098967e-04,-3.2925,0,0,0.000000
0.0000,30.9960,5.2840,2.6420,7.759169e-04,-3.1102,0,0,0.000000
0.0000,30.9960,5.6530,2.8265,4.371610e-04,-3.3594,0,0,0.000000
0.0000,30.9960,6.0220,3.0110,1.099618e-03,-2.9588,0,0,0.000000
0.0000,30.9960,6.3910,3.1955,2.553870e-03,-2.5928,0,0,0.000000
0.0000,30.9960,6.7600,3.3800,1.859655e-03,-2.7306,0,0,0.000000
0.0000,30.9960,7.1290,3.5645,6.931826e-04,-3.1592,0,0,0.000000
0.0000,30.9960,7.4980,3.7490,1.862758e-02,-1.7298,0,0,0.000000
0.0000,30.9960,7.8670,3.9335,7.929423e-04,-3.1008,0,0,0.000000
0.0000,31.3650,-8.0000,-4.0000,5.442417e-04,-3.2642,0,0,0.000000
0.0000,31.3650,-7.6310,-3.8155,1.166514e-03,-2.9331,0,0,0.000000
