F_AVG,DELTA1,DELTA2,DELTA_F,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
20.0000,2.2508,-7.8746,3.1380,1.825871e+00,0.2615,1,1,1.285608
20.0000,2.2508,-7.8746,3.3472,1.706443e+00,0.2321,1,1,1.284748
20.0000,2.2508,-7.8746,3.5564,8.642836e-01,-0.0633,1,1,1.291047
20.0000,2.2508,-7.8746,3.7656,1.671414e+00,0.2231,1,1,1.296642
20.0000,2.2508,-7.8746,3.9748,1.410063e+00,0.1492,1,1,1.296067
20.0000,2.2508,-7.8746,4.1840,1.287332e+00,0.1097,1,1,1.293499
20.0000,2.2508,-7.8746,4.3932,1.389237e+00,0.1428,1,1,1.289601
20.0000,2.2508,-7.8746,4.6024,1.489019e+00,0.1729,1,1,1.302458
20.0000,2.2508,-7.8746,4.8116,1.907978e+00,0.2806,1,1,1.304311
20.0000,2.2508,-7.8746,5.0208,1.466316e+00,0.1662,1,1,1.306200
20.0000,2.4600,-7.7700,0.0000,2.388180e+00,0.3781,1,1,1.094627
20.0000,2.4600,-7.7700,0.2092,1.000344e+01,1.0001,1,1,1.185976
20.0000,2.4600,-7.7700,0.4184,7.538741e+00,0.8773,1,1,1.201885
20.0000,2.4600,-7.7700,0.6276,1.542677e+01,1.1883,1,1,1.217015
20.0000,2.4600,-7.7700,0.8368,2.804222e+01,1.4478,1,1,1.221554
20.0000,2.4600,-7.7700,1.0460,1.136563e+01,1.0556,1,1,1.234975
20.0000,2.4600,-7.7700,1.2552,1.382066e+01,1.1405,1,1,1.235657
20.0000,2.4600,-7.7700,1.4644,1.082363e+01,1.0344,1,1,1.253446
20.0000,2.4600,-7.7700,1.6736,1.008373e+01,1.0036,1,1,1.242299
20.0000,2.4600,-7.7700,1.8828,1.578297e+01,1.1982,1,1,1.264078
20.0000,2.4600,-7.7700,2.0920,1.409549e+01,1.1491,1,1,1.250409
20.0000,2.4600,-7.7700,2.3012,9.850808e+00,0.9935,1,1,1.244497
20.0000,2.4600,-7.7700,2.5104,9.138098e+00,0.9609,1,1,1.241731
20.0000,2.4600,-7.7700,2.7196,1.147161e+01,1.0596,1,1,1.241226
20.0000,2.4600,-7.7700,2.9288,1.300316e+01,1.1140,1,1,1.240529
20.0000,2.4600,-7.7700,3.1380,6.895313e+00,0.8386,1,1,1.237072
20.0000,2.4600,-7.7700,3.3472,6.146139e+00,0.7886,1,1,1.232424
20.0000,2.4600,-7.7700,3.5564,4.680573e+00,0.6703,1,1,1.228165
20.0000,2.4600,-7.7700,3.7656,4.389570e+00,0.6424,1,1,1.226572
20.0000,2.4600,-7.7700,3.9748,3.745859e+00,0.5736,1,1,1.225952
20.0000,2.4600,-7.7700,4.1840,4.286581e+00,0.6321,1,1,1.224525
20.0000,2.4600,-7.7700,4.3932,5.763939e+00,0.7607,1,1,1.224740
20.0000,2.4600,-7.7700,4.6024,2.895484e+00,0.4617,1,1,1.225890
20.0000,2.4600,-7.7700,4.8116,3.395048e+00,0.5308,1,1,1.224602
20.0000,2.4600,-7.7700,5.0208,3.574110e+00,0.5532,1,1,1.217267
20.0000,2.6692,-7.6654,0.0000,3.053485e+00,0.4848,1,1,0.924647
20.0000,2.6692,-7.6654,0.2092,1.205454e+01,1.0812,1,1,0.956629
20.0000,2.6692,-7.6654,0.4184,2.969492e+00,0.4727,1,1,0.938691
20.0000,2.6692,-7.6654,0.6276,1.806692e+00,0.2569,1,1,0.929042
20.0000,2.6692,-7.6654,0.8368,2.502675e+00,0.3984,1,1,0.980524
20.0000,2.6692,-7.6654,1.0460,4.573078e+00,0.6602,1,1,1.009845
20.0000,2.6692,-7.6654,1.2552,3.186764e+00,0.5033,1,1,0.987620
20.0000,2.6692,-7.6654,1.4644,2.941463e+00,0.4686,1,1,0.944950
20.0000,2.6692,-7.6654,1.6736,6.233208e+00,0.7947,1,1,0.960640
20.0000,2.6692,-7.6654,1.8828,3.955156e+00,0.5972,1,1,0.961903
20.0000,2.6692,-7.6654,2.0920,2.433027e+00,0.3861,1,1,0.937023
20.0000,2.6692,-7.6654,2.3012,1.909774e+00,0.2810,1,1,0.953906
20.0000,2.6692,-7.6654,2.5104,2.711727e+00,0.4332,1,1,0.951861
20.0000,2.6692,-7.6654,2.7196,4.086788e+00,0.6114,1,1,0.934215
20.0000,2.6692,-7.6654,2.9288,3.754164e+00,0.5745,1,1,1.002893
20.0000,2.6692,-7.6654,3.1380,6.900040e+00,0.8389,1,1,1.153096
20.0000,2.6692,-7.6654,3.3472,4.425439e+00,0.6460,1,1,1.182678
20.0000,2.6692,-7.6654,3.5564,2.258437e+00,0.3538,1,1,1.197852
20.0000,2.6692,-7.6654,3.7656,3.850162e+00,0.5855,1,1,1.217409
20.0000,2.6692,-7.6654,3.9748,4.416886e+00,0.6451,1,1,1.225295
20.0000,2.6692,-7.6654,4.1840,5.257089e+00,0.7207,1,1,1.228852
20.0000,2.6692,-7.6654,4.3932,2.422140e+00,0.3842,1,1,1.240447
20.0000,2.6692,-7.6654,4.6024,5.965928e+00,0.7757,1,1,1.216702
20.0000,2.6692,-7.6654,4.8116,5.279582e+00,0.7226,1,1,1.201279
20.0000,2.6692,-7.6654,5.0208,1.753762e+00,0.2440,1,1,1.194044
20.0000,2.8784,-7.5608,0.0000,4.036612e+00,0.6060,1,1,0.917518
20.0000,2.8784,-7.5608,0.2092,1.109865e+01,1.0453,1,1,0.891250
20.0000,2.8784,-7.5608,0.4184,1.253053e+00,0.0980,1,1,0.906530
20.0000,2.8784,-7.5608,0.6276,5.709602e-01,-0.2434,1,1,0.902011
20.0000,2.8784,-7.5608,0.8368,4.745294e-01,-0.3237,1,1,0.914281
20.0000,2.8784,-7.5608,1.0460,7.961478e-01,-0.0990,1,1,0.927658
20.0000,2.8784,-7.5608,1.2552,6.226750e-01,-0.2057,1,1,0.915168
20.0000,2.8784,-7.5608,1.4644,2.261921e+00,0.3545,1,1,0.945340
20.0000,2.8784,-7.5608,1.6736,6.105373e+00,0.7857,1,1,1.003008
20.0000,2.8784,-7.5608,1.8828,5.684230e+00,0.7547,1,1,0.976570
20.0000,2.8784,-7.5608,2.0920,1.546733e+00,0.1894,1,1,1.007958
20.0000,2.8784,-7.5608,2.3012,3.841458e+00,0.5845,1,1,1.017799
20.0000,2.8784,-7.5608,2.5104,4.075562e+00,0.6102,1,1,0.982323
20.0000,2.8784,-7.5608,2.7196,4.152945e+00,0.6184,1,1,0.969782
20.0000,2.8784,-7.5608,2.9288,2.373048e+00,0.3753,1,1,0.967341
20.0000,2.8784,-7.5608,3.1380,2.526893e+00,0.4026,1,1,0.965783
20.0000,2.8784,-7.5608,3.3472,1.863724e+00,0.2704,1,1,0.966183
20.0000,2.8784,-7.5608,3.5564,2.374008e+00,0.3755,1,1,1.000678
20.0000,2.8784,-7.5608,3.7656,2.931411e+00,0.4671,1,1,0.970548
20.0000,2.8784,-7.5608,3.9748,2.739383e+00,0.4377,1,1,1.003183
20.0000,2.8784,-7.5608,4.1840,1.785430e+00,0.2517,1,1,0.986773
20.0000,2.8784,-7.5608,4.3932,4.867989e+00,0.6873,1,1,0.987586
20.0000,2.8784,-7.5608,4.6024,6.834717e+00,0.8347,1,1,0.999834
20.0000,2.8784,-7.5608,4.8116,6.064934e+00,0.7828,1,1,1.016617
20.0000,2.8784,-7.5608,5.0208,5.013423e+00,0.7001,1,1,0.951842
20.0000,3.0876,-7.4562,0.0000,4.822514e+00,0.6833,1,1,0.882370
20.0000,3.0876,-7.4562,0.2092,1.596409e+00,0.2031,1,1,0.883181
20.0000,3.0876,-7.4562,0.4184,1.583378e+00,0.1996,1,1,0.876440
20.0000,3.0876,-7.4562,0.6276,1.864275e-01,-0.7295,1,1,0.879377
20.0000,3.0876,-7.4562,0.8368,2.646440e-01,-0.5773,1,1,0.864237
20.0000,3.0876,-7.4562,1.0460,1.801920e-01,-0.7443,1,1,0.882469
20.0000,3.0876,-7.4562,1.2552,6.314815e-01,-0.1996,1,1,0.871033
20.0000,3.0876,-7.4562,1.4644,1.498953e-01,-0.8242,1,1,0.894956
20.0000,3.0876,-7.4562,1.6736,9.758971e-01,-0.0106,1,1,0.916002
20.0000,3.0876,-7.4562,1.8828,2.785683e-01,-0.5551,1,1,0.932691
20.0000,3.0876,-7.4562,2.0920,6.061330e-01,-0.2174,1,1,0.936837
20.0000,3.0876,-7.4562,2.3012,6.623033e-01,-0.1789,1,1,0.920203
20.0000,3.0876,-7.4562,2.5104,7.225524e-01,-0.1411,1,1,0.950822
20.0000,3.0876,-7.4562,2.7196,9.083329e-01,-0.0418,1,1,0.965612
20.0000,3.0876,-7.4562,2.9288,5.609506e-01,-0.2511,1,1,0.960453
20.0000,3.0876,-7.4562,3.1380,7.052994e-01,-0.1516,1,1,0.943882
20.0000,3.0876,-7.4562,3.3472,7.012006e-01,-0.1542,1,1,0.957559
20.0000,3.0876,-7.4562,3.5564,1.801886e+00,0.2557,1,1,0.925124
20.0000,3.0876,-7.4562,3.7656,1.267653e+00,0.1030,1,1,0.936262
20.0000,3.0876,-7.4562,3.9748,1.144260e+00,0.0585,1,1,0.924834
20.0000,3.0876,-7.4562,4.1840,9.900741e-01,-0.0043,1,1,0.959774
20.0000,3.0876,-7.4562,4.3932,1.572863e+00,0.1967,1,1,0.922809
20.0000,3.0876,-7.4562,4.6024,1.864600e+00,0.2706,1,1,0.941834
20.0000,3.0876,-7.4562,4.8116,2.726798e+00,0.4357,1,1,0.960364
20.0000,3.0876,-7.4562,5.0208,1.570382e+00,0.1960,1,1,0.936319
20.0000,3.2968,-7.3516,0.0000,2.438404e+00,0.3871,1,1,0.882686
20.0000,3.2968,-7.3516,0.2092,2.296983e-01,-0.6388,1,1,0.887108
20.0000,3.2968,-7.3516,0.4184,2.974798e-01,-0.5265,1,1,0.877582
20.0000,3.2968,-7.3516,0.6276,3.928131e-01,-0.4058,1,1,0.912035
20.0000,3.2968,-7.3516,0.8368,1.424419e-01,-0.8464,1,1,0.912745
20.0000,3.2968,-7.3516,1.0460,2.720469e-01,-0.5654,1,1,0.920946
20.0000,3.2968,-7.3516,1.2552,9.785262e-01,-0.0094,1,1,0.919234
20.0000,3.2968,-7.3516,1.4644,2.428184e-01,-0.6147,1,1,0.929975
20.0000,3.2968,-7.3516,1.6736,1.053832e-01,-0.9772,1,1,0.966941
20.0000,3.2968,-7.3516,1.8828,5.559443e-01,-0.2550,1,1,0.968091
20.0000,3.2968,-7.3516,2.0920,5.154595e-01,-0.2878,1,1,0.964079
20.0000,3.2968,-7.3516,2.3012,3.161798e-01,-0.5001,1,1,0.945806
20.0000,3.2968,-7.3516,2.5104,8.061825e-01,-0.0936,1,1,1.026845
20.0000,3.2968,-7.3516,2.7196,1.416624e+00,0.1513,1,1,0.984617
20.0000,3.2968,-7.3516,2.9288,7.314188e-01,-0.1358,1,1,0.946161
20.0000,3.2968,-7.3516,3.1380,1.277348e+00,0.1063,1,1,0.970706
20.0000,3.2968,-7.3516,3.3472,2.551923e+00,0.4069,1,1,0.985382
20.0000,3.2968,-7.3516,3.5564,1.601013e+00,0.2044,1,1,0.999803
20.0000,3.2968,-7.3516,3.7656,1.109782e+00,0.0452,1,1,0.942282
20.0000,3.2968,-7.3516,3.9748,1.050706e+00,0.0215,1,1,0.987687
20.0000,3.2968,-7.3516,4.1840,1.301443e+00,0.1144,1,1,0.989305
20.0000,3.2968,-7.3516,4.3932,2.287146e+00,0.3593,1,1,0.972563
20.0000,3.2968,-7.3516,4.6024,1.559932e+00,0.1931,1,1,0.955621
20.0000,3.2968,-7.3516,4.8116,1.262500e+00,0.1012,1,1,0.960289
20.0000,3.2968,-7.3516,5.0208,1.280205e+00,0.1073,1,1,0.964494
20.0000,3.5060,-7.2470,0.0000,2.055925e+00,0.3130,1,1,1.014835
20.0000,3.5060,-7.2470,0.2092,2.113564e-01,-0.6750,1,1,1.016593
20.0000,3.5060,-7.2470,0.4184,6.128741e-01,-0.2126,1,1,1.014423
20.0000,3.5060,-7.2470,0.6276,7.420351e-01,-0.1296,1,1,0.988170
20.0000,3.5060,-7.2470,0.8368,1.494729e-01,-0.8254,1,1,0.988739
20.0000,3.5060,-7.2470,1.0460,2.642043e-01,-0.5781,1,1,0.963808
20.0000,3.5060,-7.2470,1.2552,2.398595e-01,-0.6200,1,1,0.959090
20.0000,3.5060,-7.2470,1.4644,2.828117e-01,-0.5485,1,1,0.942114
20.0000,3.5060,-7.2470,1.6736,2.578019e-01,-0.5887,1,1,0.935047
20.0000,3.5060,-7.2470,1.8828,1.375274e-01,-0.8616,1,1,0.922005
20.0000,3.5060,-7.2470,2.0920,2.255489e-01,-0.6468,1,1,0.908830
20.0000,3.5060,-7.2470,2.3012,1.290420e-01,-0.8893,1,1,0.909877
20.0000,3.5060,-7.2470,2.5104,1.874011e-01,-0.7272,1,1,0.904362
20.0000,3.5060,-7.2470,2.7196,1.532885e-01,-0.8145,1,1,0.899740
20.0000,3.5060,-7.2470,2.9288,3.407651e-01,-0.4675,1,1,0.894663
20.0000,3.5060,-7.2470,3.1380,1.560820e-01,-0.8066,1,1,0.905263
20.0000,3.5060,-7.2470,3.3472,6.008367e-01,-0.2212,1,1,0.907093
20.0000,3.5060,-7.2470,3.5564,9.520128e-02,-1.0214,1,1,0.950005
20.0000,3.5060,-7.2470,3.7656,2.018039e-01,-0.6951,1,1,0.899543
20.0000,3.5060,-7.2470,3.9748,1.616092e-01,-0.7915,1,1,0.908327
20.0000,3.5060,-7.2470,4.1840,3.781476e-01,-0.4223,1,1,0.897836
20.0000,3.5060,-7.2470,4.3932,8.350027e-02,-1.0783,1,1,0.899678
20.0000,3.5060,-7.2470,4.6024,3.553287e-01,-0.4494,1,1,0.907793
20.0000,3.5060,-7.2470,4.8116,1.537540e-01,-0.8132,1,1,0.947027
20.0000,3.5060,-7.2470,5.0208,2.097985e-01,-0.6782,1,1,0.926324
20.0000,3.7152,-7.1424,0.0000,2.034817e+00,0.3085,1,1,1.014867
20.0000,3.7152,-7.1424,0.2092,7.467317e-02,-1.1268,1,1,1.001657
20.0000,3.7152,-7.1424,0.4184,3.490904e-02,-1.4571,1,1,1.005007
20.0000,3.7152,-7.1424,0.6276,6.819462e-02,-1.1662,1,1,1.008808
20.0000,3.7152,-7.1424,0.8368,5.043879e-01,-0.2972,1,1,1.003407
20.0000,3.7152,-7.1424,1.0460,1.437215e+00,0.1575,1,1,1.024931
20.0000,3.7152,-7.1424,1.2552,2.495879e-01,-0.6028,1,1,1.056235
20.0000,3.7152,-7.1424,1.4644,2.556930e-01,-0.5923,1,1,1.046893
20.0000,3.7152,-7.1424,1.6736,6.179043e-01,-0.2091,1,1,0.992629
20.0000,3.7152,-7.1424,1.8828,4.701954e-01,-0.3277,1,1,1.034925
20.0000,3.7152,-7.1424,2.0920,1.513733e-01,-0.8200,1,1,0.993246
20.0000,3.7152,-7.1424,2.3012,2.521655e-01,-0.5983,1,1,0.974239
20.0000,3.7152,-7.1424,2.5104,4.956754e-01,-0.3048,1,1,1.001438
20.0000,3.7152,-7.1424,2.7196,1.588915e-01,-0.7989,1,1,1.004943
20.0000,3.7152,-7.1424,2.9288,3.443529e-01,-0.4630,1,1,1.006583
20.0000,3.7152,-7.1424,3.1380,3.835110e-01,-0.4162,1,1,0.997157
20.0000,3.7152,-7.1424,3.3472,1.526365e-01,-0.8163,1,1,1.001711
20.0000,3.7152,-7.1424,3.5564,1.788805e-01,-0.7474,1,1,1.030907
20.0000,3.7152,-7.1424,3.7656,2.050735e-01,-0.6881,1,1,1.025893
20.0000,3.7152,-7.1424,3.9748,2.133888e-01,-0.6708,1,1,1.022895
20.0000,3.7152,-7.1424,4.1840,2.274665e-01,-0.6431,1,1,1.009555
20.0000,3.7152,-7.1424,4.3932,2.295550e-01,-0.6391,1,1,1.013179
20.0000,3.7152,-7.1424,4.6024,1.542862e+00,0.1883,1,1,0.997668
20.0000,3.7152,-7.1424,4.8116,2.702883e-01,-0.5682,1,1,1.040692
20.0000,3.7152,-7.1424,5.0208,4.427161e-01,-0.3539,1,1,0.975646
20.0000,3.9244,-7.0378,0.0000,3.078824e+00,0.4884,1,1,0.919470
20.0000,3.9244,-7.0378,0.2092,1.733506e-03,-2.7611,1,1,0.931838
20.0000,3.9244,-7.0378,0.4184,1.951875e-03,-2.7095,1,1,0.943720
20.0000,3.9244,-7.0378,0.6276,1.772988e-03,-2.7513,1,1,0.954981
20.0000,3.9244,-7.0378,0.8368,1.977536e-03,-2.7039,1,1,0.965140
20.0000,3.9244,-7.0378,1.0460,3.200169e-03,-2.4948,1,1,0.972618
20.0000,3.9244,-7.0378,1.2552,3.604231e-03,-2.4432,1,1,0.978807
20.0000,3.9244,-7.0378,1.4644,5.535791e-03,-2.2568,1,1,0.985357
20.0000,3.9244,-7.0378,1.6736,2.657765e-03,-2.5755,1,1,0.990048
20.0000,3.9244,-7.0378,1.8828,2.261651e-03,-2.6456,1,1,0.996259
20.0000,3.9244,-7.0378,2.0920,4.710933e-03,-2.3269,1,1,0.999624
20.0000,3.9244,-7.0378,2.3012,2.264186e-02,-1.6451,1,1,1.000043
20.0000,3.9244,-7.0378,2.5104,1.073102e-02,-1.9694,1,1,1.001040
20.0000,3.9244,-7.0378,2.7196,8.183429e-03,-2.0871,1,1,1.005858
20.0000,3.9244,-7.0378,2.9288,2.234693e-02,-1.6508,1,1,1.013355
20.0000,3.9244,-7.0378,3.1380,1.620359e-02,-1.7904,1,1,1.021571
20.0000,3.9244,-7.0378,3.3472,2.406828e-02,-1.6186,1,1,1.028584
20.0000,3.9244,-7.0378,3.5564,1.199643e+00,0.0791,1,1,1.029503
20.0000,3.9244,-7.0378,3.7656,4.561973e-02,-1.3408,1,1,1.030296
20.0000,3.9244,-7.0378,3.9748,1.880897e-02,-1.7256,1,1,1.033422
20.0000,3.9244,-7.0378,4.1840,5.569282e-02,-1.2542,1,1,1.032945
20.0000,3.9244,-7.0378,4.3932,3.752123e-02,-1.4257,1,1,1.032401
20.0000,3.9244,-7.0378,4.6024,4.530358e-02,-1.3439,1,1,1.036725
20.0000,3.9244,-7.0378,4.8116,6.786345e-02,-1.1684,1,1,1.043485
20.0000,3.9244,-7.0378,5.0208,4.647093e-02,-1.3328,1,1,1.052306
20.0000,4.1336,-6.9332,0.0000,7.777030e-02,-1.1092,1,1,0.774923
20.0000,4.1336,-6.9332,0.2092,2.201486e-03,-2.6573,1,1,0.775337
20.0000,4.1336,-6.9332,0.4184,8.201610e-04,-3.0861,1,1,0.780319
20.0000,4.1336,-6.9332,0.6276,4.970097e-04,-3.3036,1,1,0.782884
20.0000,4.1336,-6.9332,0.8368,9.416478e-04,-3.0261,1,1,0.782235
20.0000,4.1336,-6.9332,1.0460,7.320706e-04,-3.1354,1,1,0.783668
20.0000,4.1336,-6.9332,1.2552,7.892875e-04,-3.1028,1,1,0.789699
20.0000,4.1336,-6.9332,1.4644,5.629159e-04,-3.2496,1,1,0.789085
20.0000,4.1336,-6.9332,1.6736,5.786583e-03,-2.2376,1,1,0.787105
20.0000,4.1336,-6.9332,1.8828,1.709728e-03,-2.7671,1,1,0.788925
20.0000,4.1336,-6.9332,2.0920,1.454727e-02,-1.8372,1,1,0.792534
20.0000,4.1336,-6.9332,2.3012,2.285443e-02,-1.6410,1,1,0.790434
20.0000,4.1336,-6.9332,2.5104,2.560875e-03,-2.5916,1,1,0.788698
20.0000,4.1336,-6.9332,2.7196,3.080379e-03,-2.5114,1,1,0.792495
20.0000,4.1336,-6.9332,2.9288,5.654597e-03,-2.2476,1,1,0.796781
20.0000,4.1336,-6.9332,3.1380,4.685369e-03,-2.3293,1,1,0.796376
20.0000,4.1336,-6.9332,3.3472,8.066496e-03,-2.0933,1,1,0.796212
20.0000,4.1336,-6.9332,3.5564,7.406204e-03,-2.1304,1,1,0.800956
20.0000,4.1336,-6.9332,3.7656,1.637195e-02,-1.7859,1,1,0.805093
20.0000,4.1336,-6.9332,3.9748,2.298170e-03,-2.6386,1,1,0.804669
20.0000,4.1336,-6.9332,4.1840,5.464749e-03,-2.2624,1,1,0.804546
20.0000,4.1336,-6.9332,4.3932,1.449454e-02,-1.8388,1,1,0.808926
20.0000,4.1336,-6.9332,4.6024,1.905690e-02,-1.7199,1,1,0.812942
20.0000,4.1336,-6.9332,4.8116,3.024431e-03,-2.5194,1,1,0.811515
20.0000,4.1336,-6.9332,5.0208,1.343109e-02,-1.8719,1,1,0.809812
20.0000,4.3428,-6.8286,0.0000,2.042870e-02,-1.6898,1,1,0.765875
20.0000,4.3428,-6.8286,0.2092,8.121106e-04,-3.0904,1,1,0.772069
20.0000,4.3428,-6.8286,0.4184,8.556615e-04,-3.0677,1,1,0.773311
20.0000,4.3428,-6.8286,0.6276,7.241105e-04,-3.1402,1,1,0.772762
20.0000,4.3428,-6.8286,0.8368,2.029818e-03,-2.6925,1,1,0.776000
20.0000,4.3428,-6.8286,1.0460,5.781993e-04,-3.2379,1,1,0.780100
20.0000,4.3428,-6.8286,1.2552,7.027720e-04,-3.1532,1,1,0.777932
20.0000,4.3428,-6.8286,1.4644,1.185458e-03,-2.9261,1,1,0.776010
20.0000,4.3428,-6.8286,1.6736,4.019050e-03,-2.3959,1,1,0.780104
20.0000,4.3428,-6.8286,1.8828,9.605441e-03,-2.0175,1,1,0.780485
20.0000,4.3428,-6.8286,2.0920,2.656477e-03,-2.5757,1,1,0.778624
20.0000,4.3428,-6.8286,2.3012,2.103390e-02,-1.6771,1,1,0.779466
20.0000,4.3428,-6.8286,2.5104,8.542954e-03,-2.0684,1,1,0.785185
20.0000,4.3428,-6.8286,2.7196,9.517715e-04,-3.0215,1,1,0.785617
20.0000,4.3428,-6.8286,2.9288,3.976053e-03,-2.4005,1,1,0.785258
20.0000,4.3428,-6.8286,3.1380,2.242685e-03,-2.6492,1,1,0.788192
20.0000,4.3428,-6.8286,3.3472,3.143873e-03,-2.5025,1,1,0.793251
20.0000,4.3428,-6.8286,3.5564,1.422189e-03,-2.8470,1,1,0.793013
20.0000,4.3428,-6.8286,3.7656,3.725812e-03,-2.4288,1,1,0.792744
20.0000,4.3428,-6.8286,3.9748,3.789801e-03,-2.4214,1,1,0.796221
20.0000,4.3428,-6.8286,4.1840,1.143338e-02,-1.9418,1,1,0.800455
20.0000,4.3428,-6.8286,4.3932,1.329080e-03,-2.8764,1,1,0.798966
20.0000,4.3428,-6.8286,4.6024,3.488706e-03,-2.4573,1,1,0.797171
20.0000,4.3428,-6.8286,4.8116,1.486903e-03,-2.8277,1,1,0.799144
20.0000,4.3428,-6.8286,5.0208,2.265523e-03,-2.6448,1,1,0.802539
20.0000,4.5520,-6.7240,0.0000,3.390919e-02,-1.4697,1,1,0.763911
20.0000,4.5520,-6.7240,0.2092,7.100509e-04,-3.1487,1,1,0.764196
20.0000,4.5520,-6.7240,0.4184,7.329836e-04,-3.1349,1,1,0.763582
20.0000,4.5520,-6.7240,0.6276,6.743068e-04,-3.1711,1,1,0.768370
20.0000,4.5520,-6.7240,0.8368,9.468336e-04,-3.0237,1,1,0.769840
20.0000,4.5520,-6.7240,1.0460,6.146809e-04,-3.2114,1,1,0.767377
20.0000,4.5520,-6.7240,1.2552,8.731738e-04,-3.0589,1,1,0.767544
20.0000,4.5520,-6.7240,1.4644,7.157696e-03,-2.1452,1,1,0.771539
20.0000,4.5520,-6.7240,1.6736,9.294935e-03,-2.0318,1,1,0.769605
20.0000,4.5520,-6.7240,1.8828,5.221195e-03,-2.2822,1,1,0.768256
20.0000,4.5520,-6.7240,2.0920,8.630215e-03,-2.0640,1,1,0.773210
20.0000,4.5520,-6.7240,2.3012,4.152081e-03,-2.3817,1,1,0.776310
20.0000,4.5520,-6.7240,2.5104,1.527750e-03,-2.8159,1,1,0.775919
20.0000,4.5520,-6.7240,2.7196,6.139837e-03,-2.2118,1,1,0.776681
20.0000,4.5520,-6.7240,2.9288,3.066367e-03,-2.5134,1,1,0.782261
20.0000,4.5520,-6.7240,3.1380,1.567658e-03,-2.8047,1,1,0.783010
20.0000,4.5520,-6.7240,3.3472,2.215683e-03,-2.6545,1,1,0.782747
20.0000,4.5520,-6.7240,3.5564,8.848806e-03,-2.0531,1,1,0.785128
20.0000,4.5520,-6.7240,3.7656,2.476342e-02,-1.6062,1,1,0.789823
20.0000,4.5520,-6.7240,3.9748,1.898677e-03,-2.7215,1,1,0.788567
20.0000,4.5520,-6.7240,4.1840,1.616673e-03,-2.7914,1,1,0.786756
20.0000,4.5520,-6.7240,4.3932,2.687961e-03,-2.5706,1,1,0.788547
20.0000,4.5520,-6.7240,4.6024,3.363249e-03,-2.4732,1,1,0.791915
20.0000,4.5520,-6.7240,4.8116,3.385944e-03,-2.4703,1,1,0.790169
20.0000,4.5520,-6.7240,5.0208,2.512324e-03,-2.5999,1,1,0.788645
20.0000,4.7612,-6.6194,0.0000,1.026332e-01,-0.9887,1,1,0.755850
20.0000,4.7612,-6.6194,0.2092,9.345085e-04,-3.0294,1,1,0.756282
20.0000,4.7612,-6.6194,0.4184,8.767284e-04,-3.0571,1,1,0.761142
20.0000,4.7612,-6.6194,0.6276,1.017660e-03,-2.9924,1,1,0.759469
20.0000,4.7612,-6.6194,0.8368,7.358860e-04,-3.1332,1,1,0.757034
20.0000,4.7612,-6.6194,1.0460,1.639609e-03,-2.7853,1,1,0.760787
20.0000,4.7612,-6.6194,1.2552,1.156282e-02,-1.9369,1,1,0.761108
20.0000,4.7612,-6.6194,1.4644,4.445378e-03,-2.3521,1,1,0.759286
20.0000,4.7612,-6.6194,1.6736,7.971382e-03,-2.0985,1,1,0.761859
20.0000,4.7612,-6.6194,1.8828,1.238457e-03,-2.9071,1,1,0.767052
20.0000,4.7612,-6.6194,2.0920,4.810904e-03,-2.3178,1,1,0.766647
20.0000,4.7612,-6.6194,2.3012,8.764780e-03,-2.0573,1,1,0.766470
20.0000,4.7612,-6.6194,2.5104,2.816427e-03,-2.5503,1,1,0.771947
20.0000,4.7612,-6.6194,2.7196,2.547649e-03,-2.5939,1,1,0.773460
20.0000,4.7612,-6.6194,2.9288,3.436765e-03,-2.4639,1,1,0.773111
20.0000,4.7612,-6.6194,3.1380,3.066626e-03,-2.5133,1,1,0.775200
20.0000,4.7612,-6.6194,3.3472,2.277095e-03,-2.6426,1,1,0.779797
20.0000,4.7612,-6.6194,3.5564,4.335612e-03,-2.3629,1,1,0.778303
20.0000,4.7612,-6.6194,3.7656,1.321190e-03,-2.8790,1,1,0.776420
20.0000,4.7612,-6.6194,3.9748,1.854391e-03,-2.7318,1,1,0.778944
20.0000,4.7612,-6.6194,4.1840,1.754079e-03,-2.7560,1,1,0.781496
20.0000,4.7612,-6.6194,4.3932,1.127472e-02,-1.9479,1,1,0.779676
20.0000,4.7612,-6.6194,4.6024,2.076892e-03,-2.6826,1,1,0.778534
20.0000,4.7612,-6.6194,4.8116,1.422738e-02,-1.8469,1,1,0.782797
20.0000,4.7612,-6.6194,5.0208,2.861372e-03,-2.5434,1,1,0.786048
20.0000,4.9704,-6.5148,0.0000,4.929434e-02,-1.3072,1,1,0.749052
20.0000,4.9704,-6.5148,0.2092,3.059584e-03,-2.5143,1,1,0.752478
20.0000,4.9704,-6.5148,0.4184,8.866363e-04,-3.0523,1,1,0.749528
20.0000,4.9704,-6.5148,0.6276,6.549665e-04,-3.1838,1,1,0.749406
20.0000,4.9704,-6.5148,0.8368,4.053304e-03,-2.3922,1,1,0.753062
20.0000,4.9704,-6.5148,1.0460,3.586748e-03,-2.4453,1,1,0.751167
20.0000,4.9704,-6.5148,1.2552,6.951007e-03,-2.1580,1,1,0.751481
20.0000,4.9704,-6.5148,1.4644,1.513232e-03,-2.8201,1,1,0.757745
20.0000,4.9704,-6.5148,1.6736,2.769823e-03,-2.5575,1,1,0.757599
