F_AVG,DELTA_F,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
37.0284,4.6024,1.093096e-02,-1.9613,1,1,0.923914
37.0284,4.8116,1.618852e-02,-1.7908,1,1,0.923125
37.0284,5.0208,1.036640e-02,-1.9844,1,1,0.923385
37.2376,0.0000,3.291162e-02,-1.4827,1,1,0.907783
37.2376,0.2092,1.102354e-03,-2.9577,1,1,0.908513
37.2376,0.4184,7.649676e-04,-3.1164,1,1,0.909519
37.2376,0.6276,1.192027e-03,-2.9237,1,1,0.910024
37.2376,0.8368,1.146092e-03,-2.9408,1,1,0.911772
37.2376,1.0460,1.314483e-03,-2.8812,1,1,0.911963
37.2376,1.2552,1.367334e-03,-2.8641,1,1,0.911505
37.2376,1.4644,3.389731e-03,-2.4698,1,1,0.911097
37.2376,1.6736,9.110223e-04,-3.0405,1,1,0.911838
37.2376,1.8828,1.140715e-03,-2.9428,1,1,0.913686
37.2376,2.0920,1.216199e-03,-2.9150,1,1,0.915919
37.2376,2.3012,1.410073e-03,-2.8508,1,1,0.917998
37.2376,2.5104,1.597537e-03,-2.7965,1,1,0.918163
37.2376,2.7196,1.638708e-03,-2.7855,1,1,0.917942
37.2376,2.9288,1.884612e-03,-2.7248,1,1,0.917574
37.2376,3.1380,2.428827e-03,-2.6146,1,1,0.918494
37.2376,3.3472,9.194340e-03,-2.0365,1,1,0.920290
37.2376,3.5564,1.550363e-03,-2.8096,1,1,0.922387
37.2376,3.7656,6.123537e-03,-2.2130,1,1,0.924325
37.2376,3.9748,6.400120e-03,-2.1938,1,1,0.924393
37.2376,4.1840,8.648356e-03,-2.0631,1,1,0.923914
37.2376,4.3932,4.603545e-03,-2.3369,1,1,0.923125
37.2376,4.6024,6.050790e-03,-2.2182,1,1,0.923385
37.2376,4.8116,1.106049e-02,-1.9562,1,1,0.924552
37.2376,5.0208,6.701426e-03,-2.1738,1,1,0.926088
37.4468,0.0000,3.168759e-02,-1.4991,1,1,0.908492
37.4468,0.2092,1.661133e-03,-2.7796,1,1,0.910024
37.4468,0.4184,1.297610e-03,-2.8869,1,1,0.911772
37.4468,0.6276,1.045940e-03,-2.9805,1,1,0.911963
37.4468,0.8368,1.157886e-03,-2.9363,1,1,0.911505
37.4468,1.0460,1.586246e-03,-2.7996,1,1,0.911097
37.4468,1.2552,1.872567e-03,-2.7276,1,1,0.911838
37.4468,1.4644,1.497280e-03,-2.8247,1,1,0.913686
37.4468,1.6736,8.991574e-04,-3.0462,1,1,0.915919
37.4468,1.8828,1.614261e-03,-2.7920,1,1,0.917998
37.4468,2.0920,6.969904e-03,-2.1568,1,1,0.918163
37.4468,2.3012,2.867113e-03,-2.5426,1,1,0.917942
37.4468,2.5104,6.192403e-03,-2.2081,1,1,0.917574
37.4468,2.7196,2.864753e-03,-2.5429,1,1,0.918494
37.4468,2.9288,4.904764e-03,-2.3094,1,1,0.920290
37.4468,3.1380,2.299471e-03,-2.6384,1,1,0.922387
37.4468,3.3472,5.356018e-03,-2.2712,1,1,0.924325
37.4468,3.5564,2.009856e-03,-2.6968,1,1,0.924393
37.4468,3.7656,2.907736e-03,-2.5364,1,1,0.923914
37.4468,3.9748,6.875127e-03,-2.1627,1,1,0.923125
37.4468,4.1840,6.517154e-03,-2.1859,1,1,0.923385
37.4468,4.3932,2.090111e-02,-1.6798,1,1,0.924552
37.4468,4.6024,1.895465e-02,-1.7223,1,1,0.926088
37.4468,4.8116,6.119686e-03,-2.2133,1,1,0.927708
37.4468,5.0208,9.968168e-03,-2.0014,1,1,0.927792
37.6560,0.0000,2.646037e-02,-1.5774,1,1,0.911772
37.6560,0.2092,1.384700e-03,-2.8586,1,1,0.911963
37.6560,0.4184,1.363887e-03,-2.8652,1,1,0.911505
37.6560,0.6276,1.437507e-03,-2.8424,1,1,0.911097
37.6560,0.8368,2.339101e-03,-2.6310,1,1,0.911838
37.6560,1.0460,1.340317e-03,-2.8728,1,1,0.913686
37.6560,1.2552,2.441238e-03,-2.6124,1,1,0.915919
37.6560,1.4644,1.183694e-03,-2.9268,1,1,0.917998
37.6560,1.6736,1.901289e-03,-2.7210,1,1,0.918163
37.6560,1.8828,3.856022e-03,-2.4139,1,1,0.917942
37.6560,2.0920,1.726635e-03,-2.7628,1,1,0.917574
37.6560,2.3012,1.936027e-03,-2.7131,1,1,0.918494
37.6560,2.5104,3.811153e-03,-2.4189,1,1,0.920290
37.6560,2.7196,3.334676e-03,-2.4769,1,1,0.922387
37.6560,2.9288,2.098980e-03,-2.6780,1,1,0.924325
37.6560,3.1380,1.362629e-03,-2.8656,1,1,0.924393
37.6560,3.3472,2.864183e-03,-2.5430,1,1,0.923914
37.6560,3.5564,3.235901e-03,-2.4900,1,1,0.923125
37.6560,3.7656,1.931648e-03,-2.7141,1,1,0.923385
37.6560,3.9748,2.335159e-03,-2.6317,1,1,0.924552
37.6560,4.1840,3.544438e-03,-2.4505,1,1,0.926088
37.6560,4.3932,3.051563e-03,-2.5155,1,1,0.927708
37.6560,4.6024,5.094626e-03,-2.2929,1,1,0.927792
37.6560,4.8116,1.509448e-02,-1.8212,1,1,0.926978
37.6560,5.0208,1.137094e-02,-1.9442,1,1,0.926170
37.8652,0.0000,2.385843e-02,-1.6224,1,1,0.911505
37.8652,0.2092,1.491657e-03,-2.8263,1,1,0.911963
37.8652,0.4184,1.187804e-03,-2.9253,1,1,0.911838
37.8652,0.6276,1.115136e-03,-2.9527,1,1,0.913686
37.8652,0.8368,1.259877e-03,-2.8997,1,1,0.915919
37.8652,1.0460,9.834496e-04,-3.0072,1,1,0.917998
37.8652,1.2552,3.167991e-03,-2.4992,1,1,0.918163
37.8652,1.4644,1.252132e-03,-2.9023,1,1,0.917942
37.8652,1.6736,1.943546e-03,-2.7114,1,1,0.917574
37.8652,1.8828,4.139170e-03,-2.3831,1,1,0.918494
37.8652,2.0920,2.333855e-03,-2.6319,1,1,0.920290
37.8652,2.3012,3.392447e-03,-2.4695,1,1,0.922387
37.8652,2.5104,2.478056e-03,-2.6059,1,1,0.924325
37.8652,2.7196,1.469411e-03,-2.8329,1,1,0.924393
37.8652,2.9288,3.357198e-03,-2.4740,1,1,0.923914
37.8652,3.1380,5.853842e-03,-2.2326,1,1,0.923125
37.8652,3.3472,2.967541e-02,-1.5276,1,1,0.923385
37.8652,3.5564,3.064783e-03,-2.5136,1,1,0.924552
37.8652,3.7656,2.387213e-03,-2.6221,1,1,0.926088
37.8652,3.9748,2.088387e-03,-2.6802,1,1,0.927708
37.8652,4.1840,3.506312e-03,-2.4551,1,1,0.927792
37.8652,4.3932,7.435236e-03,-2.1287,1,1,0.926978
37.8652,4.6024,8.645263e-03,-2.0632,1,1,0.926170
37.8652,4.8116,4.161610e-03,-2.3807,1,1,0.925995
37.8652,5.0208,5.035385e-03,-2.2980,1,1,0.926932
38.0744,0.0000,2.802031e-02,-1.5525,1,1,0.911838
38.0744,0.2092,1.257332e-03,-2.9005,1,1,0.913686
38.0744,0.4184,1.141458e-03,-2.9425,1,1,0.915919
38.0744,0.6276,6.980657e-03,-2.1561,1,1,0.917998
38.0744,0.8368,1.183178e-03,-2.9269,1,1,0.918163
38.0744,1.0460,1.335936e-03,-2.8742,1,1,0.917942
38.0744,1.2552,1.333212e-03,-2.8751,1,1,0.917574
38.0744,1.4644,2.129697e-03,-2.6717,1,1,0.918494
38.0744,1.6736,2.727938e-03,-2.5642,1,1,0.920290
38.0744,1.8828,1.761919e-03,-2.7540,1,1,0.922387
38.0744,2.0920,4.439598e-03,-2.3527,1,1,0.924325
38.0744,2.3012,3.880063e-03,-2.4112,1,1,0.924393
38.0744,2.5104,4.150213e-03,-2.3819,1,1,0.923914
38.0744,2.7196,2.441741e-03,-2.6123,1,1,0.923125
38.0744,2.9288,1.114028e-02,-1.9531,1,1,0.923385
38.0744,3.1380,5.023286e-03,-2.2990,1,1,0.924552
38.0744,3.3472,3.004208e-03,-2.5223,1,1,0.926088
38.0744,3.5564,2.811491e-03,-2.5511,1,1,0.927708
38.0744,3.7656,1.835251e-03,-2.7363,1,1,0.927792
38.0744,3.9748,1.745890e-02,-1.7580,1,1,0.926978
38.0744,4.1840,1.542264e-02,-1.8118,1,1,0.926170
38.0744,4.3932,2.553898e-03,-2.5928,1,1,0.925995
38.0744,4.6024,3.909172e-03,-2.4079,1,1,0.926932
38.0744,4.8116,3.339173e-03,-2.4764,1,1,0.928226
38.0744,5.0208,3.245585e-03,-2.4887,1,1,0.929842
38.2836,0.0000,3.431662e-02,-1.4645,1,1,0.915919
38.2836,0.2092,1.461364e-03,-2.8352,1,1,0.917998
38.2836,0.4184,1.215411e-03,-2.9153,1,1,0.918163
38.2836,0.6276,1.516207e-03,-2.8192,1,1,0.917942
38.2836,0.8368,1.014901e-03,-2.9936,1,1,0.917574
38.2836,1.0460,1.663948e-03,-2.7789,1,1,0.918494
38.2836,1.2552,1.213943e-03,-2.9158,1,1,0.920290
38.2836,1.4644,2.698274e-03,-2.5689,1,1,0.922387
38.2836,1.6736,1.405659e-03,-2.8521,1,1,0.924325
38.2836,1.8828,4.322291e-03,-2.3643,1,1,0.924393
38.2836,2.0920,1.553203e-03,-2.8088,1,1,0.923914
38.2836,2.3012,5.824074e-03,-2.2348,1,1,0.923125
38.2836,2.5104,3.352390e-03,-2.4746,1,1,0.923385
38.2836,2.7196,2.901366e-03,-2.5374,1,1,0.924552
38.2836,2.9288,1.766037e-03,-2.7530,1,1,0.926088
38.2836,3.1380,8.071968e-03,-2.0930,1,1,0.927708
38.2836,3.3472,2.594927e-03,-2.5859,1,1,0.927792
38.2836,3.5564,1.670764e-03,-2.7771,1,1,0.926978
38.2836,3.7656,4.222095e-03,-2.3745,1,1,0.926170
38.2836,3.9748,5.103512e-03,-2.2921,1,1,0.925995
38.2836,4.1840,2.947522e-03,-2.5305,1,1,0.926932
38.2836,4.3932,5.056962e-03,-2.2961,1,1,0.928226
38.2836,4.6024,6.281648e-03,-2.2019,1,1,0.929842
38.2836,4.8116,3.241556e-03,-2.4892,1,1,0.930465
38.2836,5.0208,2.514768e-03,-2.5995,1,1,0.929695
38.4928,0.0000,4.158837e-02,-1.3810,1,1,0.918163
38.4928,0.2092,1.075342e-03,-2.9685,1,1,0.917998
38.4928,0.4184,9.776138e-04,-3.0098,1,1,0.917574
38.4928,0.6276,1.020270e-03,-2.9913,1,1,0.918494
38.4928,0.8368,1.266121e-03,-2.8975,1,1,0.920290
38.4928,1.0460,3.335097e-03,-2.4769,1,1,0.922387
38.4928,1.2552,1.047078e-03,-2.9800,1,1,0.924325
38.4928,1.4644,1.529111e-03,-2.8156,1,1,0.924393
38.4928,1.6736,2.487018e-03,-2.6043,1,1,0.923914
38.4928,1.8828,1.511448e-03,-2.8206,1,1,0.923125
38.4928,2.0920,2.101219e-03,-2.6775,1,1,0.923385
38.4928,2.3012,3.203949e-03,-2.4943,1,1,0.924552
38.4928,2.5104,1.161469e-03,-2.9350,1,1,0.926088
38.4928,2.7196,2.956663e-03,-2.5292,1,1,0.927708
38.4928,2.9288,1.842458e-03,-2.7346,1,1,0.927792
38.4928,3.1380,3.080118e-03,-2.5114,1,1,0.926978
38.4928,3.3472,1.898106e-03,-2.7217,1,1,0.926170
38.4928,3.5564,4.776332e-03,-2.3209,1,1,0.925995
38.4928,3.7656,4.338656e-03,-2.3626,1,1,0.926932
38.4928,3.9748,4.172268e-03,-2.3796,1,1,0.928226
38.4928,4.1840,4.071652e-03,-2.3902,1,1,0.929842
38.4928,4.3932,2.579438e-03,-2.5885,1,1,0.930465
38.4928,4.6024,3.445990e-03,-2.4627,1,1,0.929695
38.4928,4.8116,1.754000e-02,-1.7560,1,1,0.929550
38.4928,5.0208,1.885277e-02,-1.7246,1,1,0.929462
38.7020,0.0000,2.814673e-02,-1.5506,1,1,0.917574
38.7020,0.2092,9.317034e-04,-3.0307,1,1,0.918494
38.7020,0.4184,1.087546e-03,-2.9636,1,1,0.920290
38.7020,0.6276,1.214985e-03,-2.9154,1,1,0.922387
38.7020,0.8368,2.706343e-03,-2.5676,1,1,0.924325
38.7020,1.0460,8.740646e-04,-3.0585,1,1,0.924393
38.7020,1.2552,1.437783e-03,-2.8423,1,1,0.923914
38.7020,1.4644,1.722417e-03,-2.7639,1,1,0.923125
38.7020,1.6736,2.533686e-03,-2.5962,1,1,0.923385
38.7020,1.8828,1.575820e-03,-2.8025,1,1,0.924552
38.7020,2.0920,4.409012e-03,-2.3557,1,1,0.926088
38.7020,2.3012,4.344563e-02,-1.3621,1,1,0.927708
38.7020,2.5104,5.309705e-03,-2.2749,1,1,0.927792
38.7020,2.7196,1.649434e-03,-2.7827,1,1,0.926978
38.7020,2.9288,1.804738e-03,-2.7436,1,1,0.926170
38.7020,3.1380,2.200598e-03,-2.6575,1,1,0.925995
38.7020,3.3472,1.025340e-02,-1.9891,1,1,0.926932
38.7020,3.5564,3.512225e-03,-2.4544,1,1,0.928226
38.7020,3.7656,3.374517e-03,-2.4718,1,1,0.929842
38.7020,3.9748,2.762107e-02,-1.5588,1,1,0.930465
38.7020,4.1840,3.274787e-03,-2.4848,1,1,0.929695
38.7020,4.3932,4.661982e-03,-2.3314,1,1,0.929550
38.7020,4.6024,4.914284e-03,-2.3085,1,1,0.929462
38.7020,4.8116,3.850339e-03,-2.4145,1,1,0.930920
38.7020,5.0208,7.783561e-03,-2.1088,1,1,0.932754
38.9112,0.0000,4.624119e-02,-1.3350,1,1,0.920290
38.9112,0.2092,2.022813e-03,-2.6940,1,1,0.922387
38.9112,0.4184,1.586808e-03,-2.7995,1,1,0.924325
38.9112,0.6276,1.557077e-03,-2.8077,1,1,0.924393
38.9112,0.8368,1.216129e-03,-2.9150,1,1,0.923914
38.9112,1.0460,4.654075e-03,-2.3322,1,1,0.923125
38.9112,1.2552,1.487399e-03,-2.8276,1,1,0.923385
38.9112,1.4644,1.755588e-03,-2.7556,1,1,0.924552
38.9112,1.6736,2.944109e-03,-2.5310,1,1,0.926088
38.9112,1.8828,1.983678e-03,-2.7025,1,1,0.927708
38.9112,2.0920,8.991957e-03,-2.0461,1,1,0.927792
38.9112,2.3012,2.203973e-03,-2.6568,1,1,0.926978
38.9112,2.5104,2.650809e-03,-2.5766,1,1,0.926170
38.9112,2.7196,3.197770e-03,-2.4952,1,1,0.925995
38.9112,2.9288,2.920984e-03,-2.5345,1,1,0.926932
38.9112,3.1380,2.458247e-03,-2.6094,1,1,0.928226
38.9112,3.3472,3.723512e-03,-2.4290,1,1,0.929842
38.9112,3.5564,3.050038e-03,-2.5157,1,1,0.930465
38.9112,3.7656,1.213590e-02,-1.9159,1,1,0.929695
38.9112,3.9748,2.851618e-03,-2.5449,1,1,0.929550
38.9112,4.1840,3.227226e-03,-2.4912,1,1,0.929462
38.9112,4.3932,5.577113e-03,-2.2536,1,1,0.930920
38.9112,4.6024,3.164048e-03,-2.4998,1,1,0.932754
38.9112,4.8116,8.548093e-03,-2.0681,1,1,0.934900
38.9112,5.0208,4.283222e-03,-2.3682,1,1,0.936407
39.1204,0.0000,3.446883e-02,-1.4626,1,1,0.924325
39.1204,0.2092,1.539424e-03,-2.8126,1,1,0.924393
39.1204,0.4184,1.422245e-03,-2.8470,1,1,0.923914
39.1204,0.6276,1.160351e-03,-2.9354,1,1,0.923125
39.1204,0.8368,4.119193e-03,-2.3852,1,1,0.923385
39.1204,1.0460,1.154816e-03,-2.9375,1,1,0.924552
39.1204,1.2552,9.234966e-03,-2.0346,1,1,0.926088
39.1204,1.4644,1.971847e-03,-2.7051,1,1,0.927708
39.1204,1.6736,2.108538e-03,-2.6760,1,1,0.927792
39.1204,1.8828,1.374766e-03,-2.8618,1,1,0.926978
39.1204,2.0920,1.514748e-03,-2.8197,1,1,0.926170
39.1204,2.3012,2.110026e-03,-2.6757,1,1,0.925995
39.1204,2.5104,3.777997e-03,-2.4227,1,1,0.926932
39.1204,2.7196,1.346810e-02,-1.8707,1,1,0.928226
39.1204,2.9288,2.389523e-03,-2.6217,1,1,0.929842
39.1204,3.1380,3.980516e-03,-2.4001,1,1,0.930465
39.1204,3.3472,6.525818e-03,-2.1854,1,1,0.929695
39.1204,3.5564,3.609002e-02,-1.4426,1,1,0.929550
39.1204,3.7656,4.041102e-02,-1.3935,1,1,0.929462
39.1204,3.9748,1.015919e-02,-1.9931,1,1,0.930920
39.1204,4.1840,8.833078e-03,-2.0539,1,1,0.932754
39.1204,4.3932,2.414448e-02,-1.6172,1,1,0.934900
39.1204,4.6024,9.755530e-03,-2.0107,1,1,0.936407
39.1204,4.8116,2.855166e-03,-2.5444,1,1,0.935974
39.1204,5.0208,8.094187e-03,-2.0918,1,1,0.936011
39.3296,0.0000,3.919295e-02,-1.4068,1,1,0.923914
39.3296,0.2092,2.469021e-03,-2.6075,1,1,0.924393
39.3296,0.4184,3.779279e-03,-2.4226,1,1,0.924325
39.3296,0.6276,1.206636e-03,-2.9184,1,1,0.924552
39.3296,0.8368,2.317608e-03,-2.6350,1,1,0.926088
39.3296,1.0460,2.156999e-03,-2.6662,1,1,0.927708
39.3296,1.2552,2.039819e-03,-2.6904,1,1,0.927792
39.3296,1.4644,2.747723e-03,-2.5610,1,1,0.926978
39.3296,1.6736,1.860725e-03,-2.7303,1,1,0.926170
39.3296,1.8828,2.177278e-03,-2.6621,1,1,0.925995
39.3296,2.0920,5.539170e-03,-2.2566,1,1,0.926932
39.3296,2.3012,5.321323e-03,-2.2740,1,1,0.928226
39.3296,2.5104,1.907530e-02,-1.7195,1,1,0.929842
39.3296,2.7196,1.986059e-03,-2.7020,1,1,0.930465
39.3296,2.9288,2.996852e-03,-2.5233,1,1,0.929695
39.3296,3.1380,1.688049e-02,-1.7726,1,1,0.929550
39.3296,3.3472,3.516682e-03,-2.4539,1,1,0.929462
39.3296,3.5564,1.737616e-02,-1.7600,1,1,0.930920
39.3296,3.7656,4.247970e-03,-2.3718,1,1,0.932754
39.3296,3.9748,5.625966e-03,-2.2498,1,1,0.934900
39.3296,4.1840,1.724313e-02,-1.7634,1,1,0.936407
39.3296,4.3932,2.811727e-02,-1.5510,1,1,0.935974
39.3296,4.6024,5.918903e-03,-2.2278,1,1,0.936011
39.3296,4.8116,4.616921e-03,-2.3356,1,1,0.935594
39.3296,5.0208,4.476113e-03,-2.3491,1,1,0.936717
39.5388,0.0000,2.560337e-02,-1.5917,1,1,0.923385
39.5388,0.2092,4.396992e-03,-2.3568,1,1,0.924552
39.5388,0.4184,1.818285e-03,-2.7403,1,1,0.926088
39.5388,0.6276,1.400306e-02,-1.8538,1,1,0.927708
39.5388,0.8368,3.467011e-03,-2.4600,1,1,0.927792
39.5388,1.0460,4.817747e-03,-2.3172,1,1,0.926978
39.5388,1.2552,2.649595e-03,-2.5768,1,1,0.926170
39.5388,1.4644,2.352212e-03,-2.6285,1,1,0.925995
39.5388,1.6736,2.343872e-02,-1.6301,1,1,0.926932
39.5388,1.8828,4.623483e-02,-1.3350,1,1,0.928226
39.5388,2.0920,2.469277e-03,-2.6074,1,1,0.929842
39.5388,2.3012,2.347084e-03,-2.6295,1,1,0.930465
39.5388,2.5104,2.257489e-03,-2.6464,1,1,0.929695
39.5388,2.7196,3.609452e-03,-2.4426,1,1,0.929550
39.5388,2.9288,3.194960e-03,-2.4955,1,1,0.929462
39.5388,3.1380,2.121508e-02,-1.6734,1,1,0.930920
39.5388,3.3472,1.112626e-02,-1.9537,1,1,0.932754
39.5388,3.5564,2.583164e-03,-2.5878,1,1,0.934900
39.5388,3.7656,2.730701e-03,-2.5637,1,1,0.936407
39.5388,3.9748,5.169290e-03,-2.2866,1,1,0.935974
39.5388,4.1840,4.426329e-03,-2.3540,1,1,0.936011
39.5388,4.3932,4.599212e-03,-2.3373,1,1,0.935594
39.5388,4.6024,3.935170e-03,-2.4050,1,1,0.936717
39.5388,4.8116,5.024720e-03,-2.2989,1,1,0.938376
39.5388,5.0208,7.524053e-03,-2.1235,1,1,0.940278
39.7480,0.0000,3.073847e-02,-1.5123,1,1,0.926088
39.7480,0.2092,1.428165e-03,-2.8452,1,1,0.927708
39.7480,0.4184,2.459189e-03,-2.6092,1,1,0.927792
39.7480,0.6276,1.406843e-03,-2.8518,1,1,0.926978
39.7480,0.8368,8.914860e-03,-2.0499,1,1,0.926170
39.7480,1.0460,4.496311e-03,-2.3471,1,1,0.925995
39.7480,1.2552,1.644146e-02,-1.7841,1,1,0.926932
39.7480,1.4644,3.387284e-03,-2.4701,1,1,0.928226
39.7480,1.6736,2.685848e-03,-2.5709,1,1,0.929842
39.7480,1.8828,2.129291e-03,-2.6718,1,1,0.930465
39.7480,2.0920,2.553340e-03,-2.5929,1,1,0.929695
39.7480,2.3012,2.111784e-03,-2.6754,1,1,0.929550
39.7480,2.5104,2.148424e-03,-2.6679,1,1,0.929462
39.7480,2.7196,4.524771e-03,-2.3444,1,1,0.930920
39.7480,2.9288,8.554706e-03,-2.0678,1,1,0.932754
39.7480,3.1380,5.635350e-03,-2.2491,1,1,0.934900
39.7480,3.3472,2.478892e-03,-2.6057,1,1,0.936407
39.7480,3.5564,3.296991e-03,-2.4819,1,1,0.935974
39.7480,3.7656,3.548361e-03,-2.4500,1,1,0.936011
39.7480,3.9748,2.881295e-03,-2.5404,1,1,0.935594
39.7480,4.1840,3.919051e-03,-2.4068,1,1,0.936717
39.7480,4.3932,6.827849e-03,-2.1657,1,1,0.938376
39.7480,4.6024,1.057487e-01,-0.9757,1,1,0.940278
39.7480,4.8116,3.586035e-03,-2.4454,1,1,0.942105
39.7480,5.0208,6.983577e-03,-2.1559,1,1,0.942417
39.9572,0.0000,2.788099e-02,-1.5547,1,1,0.927792
39.9572,0.2092,1.536379e-03,-2.8135,1,1,0.927708
39.9572,0.4184,3.535649e-03,-2.4515,1,1,0.926170
39.9572,0.6276,1.565930e-03,-2.8052,1,1,0.925995
39.9572,0.8368,1.519967e-03,-2.8182,1,1,0.926932
39.9572,1.0460,1.657010e-03,-2.7807,1,1,0.928226
39.9572,1.2552,4.146956e-03,-2.3823,1,1,0.929842
39.9572,1.4644,7.425983e-02,-1.1292,1,1,0.930465
39.9572,1.6736,1.821280e-03,-2.7396,1,1,0.929695
39.9572,1.8828,3.053328e-03,-2.5152,1,1,0.929550
39.9572,2.0920,5.505903e-03,-2.2592,1,1,0.929462
39.9572,2.3012,8.046439e-03,-2.0944,1,1,0.930920
39.9572,2.5104,6.502109e-03,-2.1869,1,1,0.932754
39.9572,2.7196,4.055280e-03,-2.3920,1,1,0.934900
39.9572,2.9288,6.703132e-03,-2.1737,1,1,0.936407
39.9572,3.1380,1.931074e-02,-1.7142,1,1,0.935974
39.9572,3.3472,3.403143e-03,-2.4681,1,1,0.936011
39.9572,3.5564,2.437546e-03,-2.6130,1,1,0.935594
39.9572,3.7656,2.667433e-03,-2.5739,1,1,0.936717
39.9572,3.9748,7.212671e-03,-2.1419,1,1,0.938376
39.9572,4.1840,7.989696e-03,-2.0975,1,1,0.940278
39.9572,4.3932,5.267258e-03,-2.2784,1,1,0.942105
39.9572,4.6024,6.400152e-03,-2.1938,1,1,0.942417
39.9572,4.8116,7.217662e-03,-2.1416,1,1,0.941779
39.9572,5.0208,5.460629e-03,-2.2628,1,1,0.941229
40.1664,0.0000,2.844716e-02,-1.5460,1,1,0.926170
40.1664,0.2092,2.453140e-02,-1.6103,1,1,0.926978
40.1664,0.4184,1.462309e-03,-2.8350,1,1,0.927792
40.1664,0.6276,1.226368e-02,-1.9114,1,1,0.928226
40.1664,0.8368,1.303107e-02,-1.8850,1,1,0.929842
40.1664,1.0460,2.599815e-03,-2.5851,1,1,0.930465
40.1664,1.2552,3.227677e-03,-2.4911,1,1,0.929695
40.1664,1.4644,4.501471e-03,-2.3466,1,1,0.929550
40.1664,1.6736,2.166438e-03,-2.6643,1,1,0.929462
40.1664,1.8828,3.889354e-03,-2.4101,1,1,0.930920
40.1664,2.0920,2.800600e-03,-2.5527,1,1,0.932754
40.1664,2.3012,3.790551e-03,-2.4213,1,1,0.934900
40.1664,2.5104,5.081935e-03,-2.2940,1,1,0.936407
40.1664,2.7196,2.339038e-03,-2.6310,1,1,0.935974
40.1664,2.9288,6.832646e-03,-2.1654,1,1,0.936011
40.1664,3.1380,1.122120e-02,-1.9500,1,1,0.935594
40.1664,3.3472,2.028371e-02,-1.6929,1,1,0.936717
40.1664,3.5564,5.505182e-03,-2.2592,1,1,0.938376
40.1664,3.7656,2.923531e-02,-1.5341,1,1,0.940278
40.1664,3.9748,8.932359e-03,-2.0490,1,1,0.942105
40.1664,4.1840,2.760867e-03,-2.5590,1,1,0.942417
40.1664,4.3932,8.980464e-02,-1.0467,1,1,0.941779
40.1664,4.6024,4.050418e-03,-2.3925,1,1,0.941229
40.1664,4.8116,3.608863e-03,-2.4426,1,1,0.941046
40.1664,5.0208,5.877155e-03,-2.2308,1,1,0.942014
40.3756,0.0000,3.036910e-02,-1.5176,1,1,0.926932
40.3756,0.2092,1.605030e-03,-2.7945,1,1,0.928226
40.3756,0.4184,1.052443e-03,-2.9778,1,1,0.929842
40.3756,0.6276,1.452058e-02,-1.8380,1,1,0.930465
40.3756,0.8368,3.260368e-03,-2.4867,1,1,0.929695
40.3756,1.0460,9.542466e-03,-2.0203,1,1,0.929550
40.3756,1.2552,1.661355e-03,-2.7795,1,1,0.929462
40.3756,1.4644,3.405096e-03,-2.4679,1,1,0.930920
40.3756,1.6736,1.936391e-03,-2.7130,1,1,0.932754
40.3756,1.8828,4.807139e-03,-2.3181,1,1,0.934900
40.3756,2.0920,3.076052e-03,-2.5120,1,1,0.936407
40.3756,2.3012,4.213025e-03,-2.3754,1,1,0.935974
40.3756,2.5104,4.299952e-03,-2.3665,1,1,0.936011
40.3756,2.7196,3.124134e-02,-1.5053,1,1,0.935594
40.3756,2.9288,1.179541e-02,-1.9283,1,1,0.936717
40.3756,3.1380,3.042892e-03,-2.5167,1,1,0.938376
40.3756,3.3472,5.945062e-03,-2.2258,1,1,0.940278
40.3756,3.5564,5.970556e-03,-2.2240,1,1,0.942105
40.3756,3.7656,2.850863e-03,-2.5450,1,1,0.942417
40.3756,3.9748,1.270421e-02,-1.8961,1,1,0.941779
40.3756,4.1840,5.064179e-03,-2.2955,1,1,0.941229
40.3756,4.3932,4.619252e-03,-2.3354,1,1,0.941046
40.3756,4.6024,9.160040e-03,-2.0381,1,1,0.942014
40.3756,4.8116,1.562301e-02,-1.8062,1,1,0.943233
40.3756,5.0208,2.537200e-02,-1.5956,1,1,0.944796
40.5848,0.0000,2.877594e-02,-1.5410,1,1,0.929842
40.5848,0.2092,1.479091e-03,-2.8300,1,1,0.930465
40.5848,0.4184,1.082779e-03,-2.9655,1,1,0.929695
40.5848,0.6276,1.370132e-03,-2.8632,1,1,0.929550
40.5848,0.8368,1.972815e-03,-2.7049,1,1,0.929462
40.5848,1.0460,1.880904e-03,-2.7256,1,1,0.930920
40.5848,1.2552,1.484945e-03,-2.8283,1,1,0.932754
40.5848,1.4644,2.311646e-03,-2.6361,1,1,0.934900
40.5848,1.6736,2.600671e-03,-2.5849,1,1,0.936407
40.5848,1.8828,2.252348e-03,-2.6474,1,1,0.935974
40.5848,2.0920,4.412179e-02,-1.3553,1,1,0.936011
40.5848,2.3012,1.099224e-02,-1.9589,1,1,0.935594
40.5848,2.5104,2.433137e-03,-2.6138,1,1,0.936717
40.5848,2.7196,5.161490e-03,-2.2872,1,1,0.938376
40.5848,2.9288,6.603063e-03,-2.1803,1,1,0.940278
40.5848,3.1380,5.978967e-03,-2.2234,1,1,0.942105
40.5848,3.3472,1.008375e-01,-0.9964,1,1,0.942417
40.5848,3.5564,5.020720e-03,-2.2992,1,1,0.941779
40.5848,3.7656,1.093485e-02,-1.9612,1,1,0.941229
