F_AVG,DELTA1,DELTA2,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
43.3044,5.5980,-6.2010,3.211323e-02,-1.4933,1,1,0.917659
43.3044,5.8072,-6.0964,1.363162e-02,-1.8655,1,1,0.904713
43.3044,6.0164,-5.9918,1.992342e-02,-1.7006,1,1,0.890833
43.3044,6.2256,-5.8872,5.087459e-02,-1.2935,1,1,0.869967
43.3044,6.4348,-5.7826,9.406401e-02,-1.0266,1,1,0.835500
43.3044,6.6440,-5.6780,3.302141e-01,-0.4812,1,1,0.871161
43.3044,6.8532,-5.5734,1.452476e-01,-0.8379,1,1,0.792096
43.3044,7.0624,-5.4688,4.852407e-02,-1.3140,1,1,0.714638
43.3044,7.2716,-5.3642,6.869624e-02,-1.1631,1,1,0.631016
43.3044,7.4808,-5.2596,4.565473e-02,-1.3405,1,1,0.533008
43.3044,7.6900,-5.1550,4.525729e-02,-1.3443,1,1,0.415390
43.3044,7.8992,-5.0504,1.054444e-01,-0.9770,1,1,0.240079
43.5136,-8.0000,-13.0000,3.193598e-03,-2.4957,0,0,0.000001
43.5136,-7.7908,-12.8954,1.027300e-03,-2.9883,0,0,0.000002
43.5136,-7.5816,-12.7908,3.545644e-03,-2.4503,0,0,0.000001
43.5136,-7.3724,-12.6862,6.190987e-04,-3.2082,0,0,0.000001
43.5136,-7.1632,-12.5816,6.594534e-03,-2.1808,0,0,0.000001
43.5136,-6.9540,-12.4770,1.257771e-02,-1.9004,0,0,0.000001
43.5136,-6.7448,-12.3724,4.978881e-02,-1.3029,0,0,0.000001
43.5136,-6.5356,-12.2678,1.559152e-03,-2.8071,0,0,0.000001
43.5136,-6.3264,-12.1632,5.127421e-04,-3.2901,0,0,0.000001
43.5136,-6.1172,-12.0586,9.964066e-03,-2.0016,0,0,0.000001
43.5136,-5.9080,-11.9540,1.139325e-02,-1.9434,0,0,0.000001
43.5136,-5.6988,-11.8494,5.603909e-03,-2.2515,0,0,0.000002
43.5136,-5.4896,-11.7448,4.355793e-03,-2.3609,0,0,0.005276
43.5136,-5.2804,-11.6402,6.672012e-04,-3.1757,0,0,0.000001
43.5136,-5.0712,-11.5356,1.717514e-03,-2.7651,0,0,0.000001
43.5136,-4.8620,-11.4310,9.043436e-04,-3.0437,0,0,0.000000
43.5136,-4.6528,-11.3264,7.076162e-04,-3.1502,0,0,0.000017
43.5136,-4.4436,-11.2218,4.910355e-04,-3.3089,0,0,0.000003
43.5136,-4.2344,-11.1172,4.030992e-03,-2.3946,0,0,0.000026
43.5136,-4.0252,-11.0126,1.526165e-03,-2.8164,0,0,0.000412
43.5136,-3.8160,-10.9080,3.939337e-03,-2.4046,0,0,0.000003
43.5136,-3.6068,-10.8034,1.504180e-03,-2.8227,0,0,0.000001
43.5136,-3.3976,-10.6988,4.543671e-04,-3.3426,0,0,0.000000
43.5136,-3.1884,-10.5942,5.183910e-04,-3.2853,0,0,0.000000
43.5136,-2.9792,-10.4896,5.367426e-02,-1.2702,0,0,0.000000
43.5136,-2.7700,-10.3850,4.846834e-04,-3.3145,0,0,0.000001
43.5136,-2.5608,-10.2804,1.925591e-03,-2.7154,0,0,0.000001
43.5136,-2.3516,-10.1758,4.886700e-04,-3.3110,0,0,0.000001
43.5136,-2.1424,-10.0712,2.705120e-03,-2.5678,0,0,0.000001
43.5136,-1.9332,-9.9666,4.796264e-04,-3.3191,0,0,0.000004
43.5136,-1.7240,-9.8620,1.911817e-03,-2.7186,0,0,0.000799
43.5136,-1.5148,-9.7574,2.897430e-03,-2.5380,0,1,0.998698
43.5136,-1.3056,-9.6528,1.987647e-03,-2.7017,0,1,0.999214
43.5136,-1.0964,-9.5482,9.062102e-04,-3.0428,0,1,1.050526
43.5136,-0.8872,-9.4436,5.148179e-04,-3.2883,0,1,1.129592
43.5136,-0.6780,-9.3390,6.656021e-03,-2.1768,0,0,0.000027
43.5136,-0.4688,-9.2344,6.747437e-04,-3.1709,0,0,0.000004
43.5136,-0.2596,-9.1298,1.873571e-02,-1.7273,0,0,0.000010
43.5136,-0.0504,-9.0252,2.394780e-02,-1.6207,0,0,0.000027
43.5136,0.1588,-8.9206,1.882143e-02,-1.7253,0,1,0.764076
43.5136,0.3680,-8.8160,1.078147e+00,0.0327,1,1,1.305194
43.5136,0.5772,-8.7114,1.001723e+00,0.0007,1,1,1.181631
43.5136,0.7864,-8.6068,8.755308e-01,-0.0577,1,1,1.123908
43.5136,0.9956,-8.5022,9.230152e-01,-0.0348,1,1,1.117642
43.5136,1.2048,-8.3976,6.533869e-01,-0.1848,1,1,1.061941
43.5136,1.4140,-8.2930,5.633126e-01,-0.2493,1,1,1.079840
43.5136,1.6232,-8.1884,5.951622e-01,-0.2254,1,1,1.039003
43.5136,1.8324,-8.0838,7.573422e-01,-0.1207,1,1,1.077426
43.5136,2.0416,-7.9792,8.792460e-01,-0.0559,1,1,1.087738
43.5136,2.2508,-7.8746,4.363122e-01,-0.3602,1,1,1.041396
43.5136,2.4600,-7.7700,6.460383e-01,-0.1897,1,1,1.129286
43.5136,2.6692,-7.6654,4.108773e-01,-0.3863,1,1,0.992787
43.5136,2.8784,-7.5608,4.458872e-01,-0.3508,1,1,1.052264
43.5136,3.0876,-7.4562,3.107188e-01,-0.5076,1,1,0.997104
43.5136,3.2968,-7.3516,3.667680e-01,-0.4356,1,1,1.141574
43.5136,3.5060,-7.2470,4.160709e-01,-0.3808,1,1,1.138671
43.5136,3.7152,-7.1424,2.732439e-01,-0.5634,1,1,1.172747
43.5136,3.9244,-7.0378,1.520324e-01,-0.8181,1,1,1.121326
43.5136,4.1336,-6.9332,3.079253e-01,-0.5116,1,1,0.992169
43.5136,4.3428,-6.8286,4.762641e-02,-1.3222,1,1,0.972835
43.5136,4.5520,-6.7240,3.270380e-02,-1.4854,1,1,0.965777
43.5136,4.7612,-6.6194,2.471858e-02,-1.6070,1,1,0.957225
43.5136,4.9704,-6.5148,2.831996e-02,-1.5479,1,1,0.945896
43.5136,5.1796,-6.4102,2.738293e-02,-1.5625,1,1,0.937571
43.5136,5.3888,-6.3056,4.009433e-02,-1.3969,1,1,0.930662
43.5136,5.5980,-6.2010,3.329486e-02,-1.4776,1,1,0.917537
43.5136,5.8072,-6.0964,2.158946e-02,-1.6658,1,1,0.904537
43.5136,6.0164,-5.9918,3.499534e-02,-1.4560,1,1,0.890784
43.5136,6.2256,-5.8872,6.370696e-02,-1.1958,1,1,0.870572
43.5136,6.4348,-5.7826,9.752707e-02,-1.0109,1,1,0.834658
43.5136,6.6440,-5.6780,1.884712e-01,-0.7248,1,1,0.875444
43.5136,6.8532,-5.5734,1.361049e-01,-0.8661,1,1,0.792673
43.5136,7.0624,-5.4688,6.511144e-02,-1.1863,1,1,0.716283
43.5136,7.2716,-5.3642,5.186722e-02,-1.2851,1,1,0.629613
43.5136,7.4808,-5.2596,5.639797e-02,-1.2487,1,1,0.534149
43.5136,7.6900,-5.1550,1.181534e-01,-0.9276,1,1,0.419016
43.5136,7.8992,-5.0504,1.953496e-01,-0.7092,1,1,0.246029
43.7228,-8.0000,-13.0000,3.190269e-03,-2.4962,0,0,0.000001
43.7228,-7.7908,-12.8954,5.654969e-03,-2.2476,0,0,0.000005
43.7228,-7.5816,-12.7908,1.280792e-02,-1.8925,0,0,0.000001
43.7228,-7.3724,-12.6862,7.809057e-04,-3.1074,0,0,0.000001
43.7228,-7.1632,-12.5816,1.523963e-03,-2.8170,0,0,0.000001
43.7228,-6.9540,-12.4770,5.920813e-03,-2.2276,0,0,0.000001
43.7228,-6.7448,-12.3724,8.550745e-02,-1.0680,0,0,0.000001
43.7228,-6.5356,-12.2678,8.116231e-04,-3.0906,0,0,0.000001
43.7228,-6.3264,-12.1632,5.236674e-04,-3.2809,0,0,0.000001
43.7228,-6.1172,-12.0586,4.331507e-03,-2.3634,0,0,0.000001
43.7228,-5.9080,-11.9540,1.111491e-03,-2.9541,0,0,0.000001
43.7228,-5.6988,-11.8494,1.937438e-02,-1.7128,0,0,0.000002
43.7228,-5.4896,-11.7448,3.564051e-03,-2.4481,0,0,0.000041
43.7228,-5.2804,-11.6402,5.249006e-04,-3.2799,0,0,0.000001
43.7228,-5.0712,-11.5356,7.854602e-04,-3.1049,0,0,0.000001
43.7228,-4.8620,-11.4310,4.716880e-04,-3.3263,0,0,0.000000
43.7228,-4.6528,-11.3264,7.553357e-04,-3.1219,0,0,0.000144
43.7228,-4.4436,-11.2218,5.847541e-04,-3.2330,0,1,0.108557
43.7228,-4.2344,-11.1172,4.344753e-03,-2.3620,0,0,0.000918
43.7228,-4.0252,-11.0126,1.763906e-03,-2.7535,0,0,0.000013
43.7228,-3.8160,-10.9080,7.509110e-03,-2.1244,0,0,0.000003
43.7228,-3.6068,-10.8034,3.634347e-03,-2.4396,0,0,0.000001
43.7228,-3.3976,-10.6988,5.106629e-04,-3.2919,0,0,0.000000
43.7228,-3.1884,-10.5942,4.547950e-04,-3.3422,0,0,0.000000
43.7228,-2.9792,-10.4896,1.960091e-02,-1.7077,0,0,0.000001
43.7228,-2.7700,-10.3850,4.291651e-04,-3.3674,0,0,0.000001
43.7228,-2.5608,-10.2804,7.522267e-04,-3.1237,0,0,0.000001
43.7228,-2.3516,-10.1758,5.925516e-04,-3.2273,0,0,0.000001
43.7228,-2.1424,-10.0712,8.235445e-03,-2.0843,0,0,0.000002
43.7228,-1.9332,-9.9666,2.099026e-03,-2.6780,0,0,0.000004
43.7228,-1.7240,-9.8620,1.072688e-03,-2.9695,0,0,0.000150
43.7228,-1.5148,-9.7574,1.849156e-03,-2.7330,0,1,0.990036
43.7228,-1.3056,-9.6528,2.157657e-03,-2.6660,0,1,0.995133
43.7228,-1.0964,-9.5482,9.928063e-04,-3.0031,0,1,1.049972
43.7228,-0.8872,-9.4436,5.239374e-04,-3.2807,0,1,1.127650
43.7228,-0.6780,-9.3390,3.586971e-03,-2.4453,0,0,0.000026
43.7228,-0.4688,-9.2344,4.694131e-04,-3.3284,0,0,0.000003
43.7228,-0.2596,-9.1298,2.266602e-03,-2.6446,0,0,0.000011
43.7228,-0.0504,-9.0252,2.136679e-03,-2.6703,0,0,0.000027
43.7228,0.1588,-8.9206,2.978178e-02,-1.5260,0,1,0.122510
43.7228,0.3680,-8.8160,1.180029e+00,0.0719,1,1,1.178246
43.7228,0.5772,-8.7114,9.811650e-01,-0.0083,1,1,1.191922
43.7228,0.7864,-8.6068,8.228839e-01,-0.0847,1,1,1.118883
43.7228,0.9956,-8.5022,6.972847e-01,-0.1566,1,1,1.119489
43.7228,1.2048,-8.3976,6.683626e-01,-0.1750,1,1,1.103241
43.7228,1.4140,-8.2930,6.568432e-01,-0.1825,1,1,1.104415
43.7228,1.6232,-8.1884,6.021519e-01,-0.2203,1,1,1.033270
43.7228,1.8324,-8.0838,6.934942e-01,-0.1590,1,1,1.081710
43.7228,2.0416,-7.9792,8.360088e-01,-0.0778,1,1,1.038934
43.7228,2.2508,-7.8746,4.261031e-01,-0.3705,1,1,1.092807
43.7228,2.4600,-7.7700,6.149248e-01,-0.2112,1,1,1.159554
43.7228,2.6692,-7.6654,4.202621e-01,-0.3765,1,1,1.007954
43.7228,2.8784,-7.5608,5.915873e-01,-0.2280,1,1,1.082535
43.7228,3.0876,-7.4562,3.327575e-01,-0.4779,1,1,1.060091
43.7228,3.2968,-7.3516,3.753409e-01,-0.4256,1,1,1.122128
43.7228,3.5060,-7.2470,2.958410e-01,-0.5289,1,1,1.061087
43.7228,3.7152,-7.1424,2.178002e-01,-0.6619,1,1,1.166741
43.7228,3.9244,-7.0378,1.233235e-01,-0.9090,1,1,1.117701
43.7228,4.1336,-6.9332,4.460572e-01,-0.3506,1,1,0.991431
43.7228,4.3428,-6.8286,6.537751e-02,-1.1846,1,1,0.975894
43.7228,4.5520,-6.7240,2.257447e-02,-1.6464,1,1,0.968001
43.7228,4.7612,-6.6194,3.868385e-02,-1.4125,1,1,0.958458
43.7228,4.9704,-6.5148,3.647012e-02,-1.4381,1,1,0.947844
43.7228,5.1796,-6.4102,4.999675e-02,-1.3011,1,1,0.941011
43.7228,5.3888,-6.3056,5.325292e-02,-1.2737,1,1,0.929695
43.7228,5.5980,-6.2010,2.418364e-02,-1.6165,1,1,0.919135
43.7228,5.8072,-6.0964,2.048490e-02,-1.6886,1,1,0.906396
43.7228,6.0164,-5.9918,2.480275e-02,-1.6055,1,1,0.892480
43.7228,6.2256,-5.8872,5.903662e-02,-1.2289,1,1,0.871024
43.7228,6.4348,-5.7826,1.373041e-01,-0.8623,1,1,0.833235
43.7228,6.6440,-5.6780,1.463563e-01,-0.8346,1,1,0.871208
43.7228,6.8532,-5.5734,1.633611e-01,-0.7869,1,1,0.790356
43.7228,7.0624,-5.4688,6.017627e-02,-1.2206,1,1,0.713263
43.7228,7.2716,-5.3642,3.766054e-02,-1.4241,1,1,0.627500
43.7228,7.4808,-5.2596,4.571399e-02,-1.3400,1,1,0.535850
43.7228,7.6900,-5.1550,5.173373e-02,-1.2862,1,1,0.420875
43.7228,7.8992,-5.0504,1.193186e-01,-0.9233,1,1,0.251540
43.9320,-8.0000,-13.0000,6.892254e-03,-2.1616,0,0,0.000001
43.9320,-7.7908,-12.8954,1.454121e-02,-1.8374,0,0,0.000002
43.9320,-7.5816,-12.7908,4.327556e-02,-1.3638,0,0,0.000001
43.9320,-7.3724,-12.6862,1.136748e-03,-2.9443,0,0,0.000001
43.9320,-7.1632,-12.5816,7.980170e-04,-3.0980,0,0,0.000001
43.9320,-6.9540,-12.4770,4.566087e-03,-2.3405,0,0,0.000001
43.9320,-6.7448,-12.3724,1.432788e-01,-0.8438,0,0,0.000001
43.9320,-6.5356,-12.2678,9.859379e-04,-3.0062,0,0,0.000001
43.9320,-6.3264,-12.1632,9.576254e-04,-3.0188,0,0,0.000001
43.9320,-6.1172,-12.0586,4.242437e-03,-2.3724,0,0,0.000001
43.9320,-5.9080,-11.9540,8.112226e-04,-3.0909,0,0,0.000001
43.9320,-5.6988,-11.8494,1.651023e-02,-1.7822,0,0,0.000002
43.9320,-5.4896,-11.7448,6.700182e-04,-3.1739,0,0,0.000007
43.9320,-5.2804,-11.6402,3.387488e-03,-2.4701,0,0,0.000001
43.9320,-5.0712,-11.5356,6.772345e-04,-3.1693,0,0,0.000001
43.9320,-4.8620,-11.4310,8.628831e-04,-3.0640,0,0,0.000000
43.9320,-4.6528,-11.3264,1.339942e-03,-2.8729,0,0,0.000003
43.9320,-4.4436,-11.2218,5.943877e-04,-3.2259,0,0,0.000253
43.9320,-4.2344,-11.1172,2.407839e-03,-2.6184,0,0,0.000009
43.9320,-4.0252,-11.0126,5.868098e-03,-2.2315,0,1,0.020080
43.9320,-3.8160,-10.9080,3.516514e-02,-1.4539,0,0,0.000002
43.9320,-3.6068,-10.8034,7.175967e-03,-2.1441,0,0,0.000001
43.9320,-3.3976,-10.6988,1.410387e-03,-2.8507,0,0,0.000000
43.9320,-3.1884,-10.5942,8.388868e-03,-2.0763,0,0,0.000000
43.9320,-2.9792,-10.4896,9.496243e-03,-2.0224,0,0,0.000001
43.9320,-2.7700,-10.3850,5.103307e-04,-3.2921,0,0,0.000001
43.9320,-2.5608,-10.2804,5.021211e-04,-3.2992,0,0,0.000001
43.9320,-2.3516,-10.1758,1.735306e-03,-2.7606,0,0,0.000001
43.9320,-2.1424,-10.0712,1.047065e-03,-2.9800,0,0,0.000002
43.9320,-1.9332,-9.9666,6.352581e-03,-2.1970,0,0,0.000004
43.9320,-1.7240,-9.8620,1.139777e-03,-2.9432,0,1,0.517604
43.9320,-1.5148,-9.7574,1.035335e-03,-2.9849,0,1,0.982432
43.9320,-1.3056,-9.6528,7.154309e-03,-2.1454,0,1,0.993730
43.9320,-1.0964,-9.5482,1.044857e-03,-2.9809,0,1,1.048653
43.9320,-0.8872,-9.4436,6.527547e-04,-3.1853,0,1,1.129095
43.9320,-0.6780,-9.3390,2.901008e-03,-2.5375,0,0,0.000029
43.9320,-0.4688,-9.2344,4.655129e-04,-3.3321,0,0,0.000003
43.9320,-0.2596,-9.1298,5.100116e-03,-2.2924,0,0,0.000010
43.9320,-0.0504,-9.0252,1.662319e-02,-1.7793,0,0,0.000026
43.9320,0.1588,-8.9206,1.234413e-02,-1.9085,0,1,0.208075
43.9320,0.3680,-8.8160,8.775481e-01,-0.0567,1,1,1.121222
43.9320,0.5772,-8.7114,7.192238e-01,-0.1431,1,1,1.147590
43.9320,0.7864,-8.6068,1.051501e+00,0.0218,1,1,1.197246
43.9320,0.9956,-8.5022,1.074418e+00,0.0312,1,1,1.128806
43.9320,1.2048,-8.3976,5.346268e-01,-0.2719,1,1,1.040151
43.9320,1.4140,-8.2930,8.521972e-01,-0.0695,1,1,1.062344
43.9320,1.6232,-8.1884,6.289864e-01,-0.2014,1,1,1.071565
43.9320,1.8324,-8.0838,7.545547e-01,-0.1223,1,1,1.069408
43.9320,2.0416,-7.9792,6.439696e-01,-0.1911,1,1,1.059832
43.9320,2.2508,-7.8746,4.731367e-01,-0.3250,1,1,1.089629
43.9320,2.4600,-7.7700,4.404378e-01,-0.3561,1,1,1.141998
43.9320,2.6692,-7.6654,3.579915e-01,-0.4461,1,1,1.003471
43.9320,2.8784,-7.5608,3.924229e-01,-0.4062,1,1,1.053483
43.9320,3.0876,-7.4562,4.284195e-01,-0.3681,1,1,1.084814
43.9320,3.2968,-7.3516,3.067379e-01,-0.5132,1,1,1.074112
43.9320,3.5060,-7.2470,2.865692e-01,-0.5428,1,1,1.080539
43.9320,3.7152,-7.1424,2.801045e-01,-0.5527,1,1,1.163055
43.9320,3.9244,-7.0378,1.342381e-01,-0.8721,1,1,1.118615
43.9320,4.1336,-6.9332,1.549502e-01,-0.8098,1,1,0.988563
43.9320,4.3428,-6.8286,2.767766e-02,-1.5579,1,1,0.980011
43.9320,4.5520,-6.7240,4.544331e-02,-1.3425,1,1,0.971735
43.9320,4.7612,-6.6194,3.953955e-02,-1.4030,1,1,0.961290
43.9320,4.9704,-6.5148,3.398736e-02,-1.4687,1,1,0.950267
43.9320,5.1796,-6.4102,3.415686e-02,-1.4665,1,1,0.940642
43.9320,5.3888,-6.3056,5.258673e-02,-1.2791,1,1,0.930987
43.9320,5.5980,-6.2010,3.722257e-02,-1.4292,1,1,0.921852
43.9320,5.8072,-6.0964,3.142717e-02,-1.5027,1,1,0.909839
43.9320,6.0164,-5.9918,1.483688e-02,-1.8287,1,1,0.892521
43.9320,6.2256,-5.8872,5.747413e-02,-1.2405,1,1,0.872660
43.9320,6.4348,-5.7826,1.150521e-01,-0.9391,1,1,0.832075
43.9320,6.6440,-5.6780,2.269535e-01,-0.6441,1,1,0.876214
43.9320,6.8532,-5.5734,1.193621e-01,-0.9231,1,1,0.792848
43.9320,7.0624,-5.4688,4.386839e-02,-1.3578,1,1,0.715209
43.9320,7.2716,-5.3642,5.205122e-02,-1.2836,1,1,0.629894
43.9320,7.4808,-5.2596,3.951723e-02,-1.4032,1,1,0.535366
43.9320,7.6900,-5.1550,7.592602e-02,-1.1196,1,1,0.421643
43.9320,7.8992,-5.0504,1.479443e-01,-0.8299,1,1,0.256457
44.1412,-8.0000,-13.0000,1.078803e-03,-2.9671,0,0,0.000001
44.1412,-7.7908,-12.8954,1.548895e-02,-1.8100,0,0,0.000002
44.1412,-7.5816,-12.7908,9.467055e-02,-1.0238,0,0,0.000001
44.1412,-7.3724,-12.6862,4.481745e-04,-3.3486,0,0,0.000001
44.1412,-7.1632,-12.5816,1.628086e-03,-2.7883,0,0,0.000001
44.1412,-6.9540,-12.4770,3.954616e-03,-2.4029,0,0,0.000001
44.1412,-6.7448,-12.3724,5.413737e-02,-1.2665,0,0,0.000001
44.1412,-6.5356,-12.2678,4.826414e-04,-3.3164,0,0,0.000001
44.1412,-6.3264,-12.1632,1.649662e-03,-2.7826,0,0,0.000001
44.1412,-6.1172,-12.0586,1.246300e-03,-2.9044,0,0,0.000001
44.1412,-5.9080,-11.9540,8.059583e-04,-3.0937,0,0,0.000001
44.1412,-5.6988,-11.8494,6.648013e-03,-2.1773,0,0,0.000002
44.1412,-5.4896,-11.7448,1.245931e-03,-2.9045,0,0,0.000009
44.1412,-5.2804,-11.6402,1.694761e-02,-1.7709,0,0,0.000001
44.1412,-5.0712,-11.5356,5.076011e-04,-3.2945,0,0,0.000001
44.1412,-4.8620,-11.4310,4.736488e-04,-3.3245,0,0,0.000000
44.1412,-4.6528,-11.3264,3.959944e-03,-2.4023,0,0,0.000002
44.1412,-4.4436,-11.2218,5.416449e-04,-3.2663,0,0,0.002006
44.1412,-4.2344,-11.1172,1.006833e-03,-2.9970,0,0,0.000003
44.1412,-4.0252,-11.0126,7.821892e-03,-2.1067,0,0,0.004074
44.1412,-3.8160,-10.9080,3.959784e-02,-1.4023,0,0,0.000002
44.1412,-3.6068,-10.8034,1.516547e-02,-1.8191,0,0,0.000001
44.1412,-3.3976,-10.6988,3.433663e-03,-2.4642,0,0,0.000000
44.1412,-3.1884,-10.5942,7.880356e-04,-3.1035,0,0,0.000000
44.1412,-2.9792,-10.4896,3.383542e-03,-2.4706,0,0,0.000000
44.1412,-2.7700,-10.3850,5.372307e-04,-3.2698,0,0,0.000001
44.1412,-2.5608,-10.2804,9.772222e-04,-3.0100,0,0,0.000001
44.1412,-2.3516,-10.1758,5.745405e-03,-2.2407,0,0,0.000001
44.1412,-2.1424,-10.0712,4.493829e-04,-3.3474,0,0,0.000002
44.1412,-1.9332,-9.9666,4.287989e-04,-3.3677,0,0,0.000007
44.1412,-1.7240,-9.8620,5.979647e-03,-2.2233,0,1,0.353604
44.1412,-1.5148,-9.7574,1.629254e-03,-2.7880,0,0,0.000040
44.1412,-1.3056,-9.6528,1.686500e-02,-1.7730,0,1,0.994432
44.1412,-1.0964,-9.5482,1.269162e-03,-2.8965,0,1,1.049812
44.1412,-0.8872,-9.4436,1.061325e-03,-2.9742,0,1,1.127792
44.1412,-0.6780,-9.3390,2.974641e-03,-2.5266,0,1,0.425528
44.1412,-0.4688,-9.2344,4.681685e-04,-3.3296,0,0,0.000003
44.1412,-0.2596,-9.1298,4.077758e-03,-2.3896,0,0,0.000008
44.1412,-0.0504,-9.0252,7.705861e-03,-2.1132,0,0,0.000026
44.1412,0.1588,-8.9206,1.141294e-02,-1.9426,0,1,0.550552
44.1412,0.3680,-8.8160,1.085138e+00,0.0355,1,1,1.051727
44.1412,0.5772,-8.7114,6.924427e-01,-0.1596,1,1,1.097924
44.1412,0.7864,-8.6068,7.664819e-01,-0.1155,1,1,1.103863
44.1412,0.9956,-8.5022,5.837082e-01,-0.2338,1,1,1.099934
44.1412,1.2048,-8.3976,6.785546e-01,-0.1684,1,1,1.122549
44.1412,1.4140,-8.2930,6.149245e-01,-0.2112,1,1,1.019933
44.1412,1.6232,-8.1884,6.225166e-01,-0.2058,1,1,1.072247
44.1412,1.8324,-8.0838,6.908447e-01,-0.1606,1,1,0.956498
44.1412,2.0416,-7.9792,6.548985e-01,-0.1838,1,1,1.019826
44.1412,2.2508,-7.8746,7.017944e-01,-0.1538,1,1,1.083728
44.1412,2.4600,-7.7700,4.001440e-01,-0.3978,1,1,1.180099
44.1412,2.6692,-7.6654,3.134759e-01,-0.5038,1,1,0.997270
44.1412,2.8784,-7.5608,4.383425e-01,-0.3582,1,1,1.038780
44.1412,3.0876,-7.4562,3.363723e-01,-0.4732,1,1,1.003858
44.1412,3.2968,-7.3516,3.682938e-01,-0.4338,1,1,1.101451
44.1412,3.5060,-7.2470,3.167340e-01,-0.4993,1,1,1.069790
44.1412,3.7152,-7.1424,2.147136e-01,-0.6681,1,1,1.182947
44.1412,3.9244,-7.0378,1.369970e-01,-0.8633,1,1,1.123086
44.1412,4.1336,-6.9332,1.140963e-01,-0.9427,1,1,0.992076
44.1412,4.3428,-6.8286,4.821293e-02,-1.3168,1,1,0.980091
44.1412,4.5520,-6.7240,2.740888e-02,-1.5621,1,1,0.972523
44.1412,4.7612,-6.6194,4.056395e-02,-1.3919,1,1,0.961354
44.1412,4.9704,-6.5148,3.934614e-02,-1.4051,1,1,0.949491
44.1412,5.1796,-6.4102,3.634932e-02,-1.4395,1,1,0.941125
44.1412,5.3888,-6.3056,3.724580e-02,-1.4289,1,1,0.933684
44.1412,5.5980,-6.2010,3.234419e-02,-1.4902,1,1,0.919496
44.1412,5.8072,-6.0964,1.732982e-02,-1.7612,1,1,0.909558
44.1412,6.0164,-5.9918,2.248931e-02,-1.6480,1,1,0.891663
44.1412,6.2256,-5.8872,7.921912e-02,-1.1012,1,1,0.873390
44.1412,6.4348,-5.7826,5.038379e-02,-1.2977,1,1,0.831192
44.1412,6.6440,-5.6780,1.199979e-01,-0.9208,1,1,0.870625
44.1412,6.8532,-5.5734,1.756589e-01,-0.7553,1,1,0.790062
44.1412,7.0624,-5.4688,8.243230e-02,-1.0839,1,1,0.711455
44.1412,7.2716,-5.3642,4.231746e-02,-1.3735,1,1,0.628904
44.1412,7.4808,-5.2596,6.167025e-02,-1.2099,1,1,0.537731
44.1412,7.6900,-5.1550,6.274188e-02,-1.2024,1,1,0.424972
44.1412,7.8992,-5.0504,1.132410e-01,-0.9460,1,1,0.261248
44.3504,-8.0000,-13.0000,8.634362e-04,-3.0638,0,0,0.000001
44.3504,-7.7908,-12.8954,7.320797e-03,-2.1354,0,0,0.000004
44.3504,-7.5816,-12.7908,1.582249e-01,-0.8007,0,0,0.000001
44.3504,-7.3724,-12.6862,5.790601e-04,-3.2373,0,0,0.000001
44.3504,-7.1632,-12.5816,6.510245e-03,-2.1864,0,0,0.000001
44.3504,-6.9540,-12.4770,3.931704e-03,-2.4054,0,0,0.000001
44.3504,-6.7448,-12.3724,2.316906e-02,-1.6351,0,0,0.000001
44.3504,-6.5356,-12.2678,6.375497e-04,-3.1955,0,0,0.000001
44.3504,-6.3264,-12.1632,2.175484e-03,-2.6624,0,0,0.000001
44.3504,-6.1172,-12.0586,4.953863e-04,-3.3051,0,0,0.000001
44.3504,-5.9080,-11.9540,4.426935e-04,-3.3539,0,0,0.000001
44.3504,-5.6988,-11.8494,2.607704e-03,-2.5837,0,0,0.000004
44.3504,-5.4896,-11.7448,8.391288e-04,-3.0762,0,0,0.000004
44.3504,-5.2804,-11.6402,4.511432e-04,-3.3457,0,0,0.000001
44.3504,-5.0712,-11.5356,4.600485e-04,-3.3372,0,0,0.000001
44.3504,-4.8620,-11.4310,7.155860e-04,-3.1453,0,0,0.000001
44.3504,-4.6528,-11.3264,6.735346e-03,-2.1716,0,0,0.000011
44.3504,-4.4436,-11.2218,5.546280e-04,-3.2560,0,0,0.000063
44.3504,-4.2344,-11.1172,4.681366e-04,-3.3296,0,0,0.000365
44.3504,-4.0252,-11.0126,8.300584e-03,-2.0809,0,0,0.000055
44.3504,-3.8160,-10.9080,1.225850e-02,-1.9116,0,0,0.000001
44.3504,-3.6068,-10.8034,3.494154e-02,-1.4567,0,0,0.000001
44.3504,-3.3976,-10.6988,5.528922e-03,-2.2574,0,0,0.000000
44.3504,-3.1884,-10.5942,1.679608e-03,-2.7748,0,0,0.000000
44.3504,-2.9792,-10.4896,4.924559e-04,-3.3076,0,0,0.000000
44.3504,-2.7700,-10.3850,5.387175e-04,-3.2686,0,0,0.000001
44.3504,-2.5608,-10.2804,2.360047e-03,-2.6271,0,0,0.000001
44.3504,-2.3516,-10.1758,6.869768e-03,-2.1631,0,0,0.000001
44.3504,-2.1424,-10.0712,4.316249e-04,-3.3649,0,0,0.000002
44.3504,-1.9332,-9.9666,4.278546e-04,-3.3687,0,1,0.960390
44.3504,-1.7240,-9.8620,4.816967e-04,-3.3172,0,1,0.665674
44.3504,-1.5148,-9.7574,2.016231e-03,-2.6955,0,0,0.000050
